stim*contrast_ext,previous_ext,bias_ext,stim*contrast_int,previous_int,bias_int,AA,AB,BA,BB
20.529476879892567,0.246744988509106,0.1750763706178598,18.97888729335107,-0.0375348613982243,0.2410605419411814,-0.0320225817575599,-3.4572825094716118,-3.2869733521105986,-0.0380828062813195
20.233212339733424,0.1645326970963863,0.1988976647796938,17.816740670072196,-0.1112317817311986,0.2381946169641064,-0.0066983358577236,-5.009243461322637,-3.3309728381984107,-0.0364132907977115
20.36449722595755,0.2085037663556688,0.1888309173245708,18.57629556769308,-0.0903710239390695,0.2434263613359106,-0.0211531968707642,-3.866522187062695,-3.02471841246004,-0.0497907358707627
20.049240816278655,0.1045187534198323,0.1911763880665728,19.342518544534464,0.1177786823158327,0.2204215653804141,-0.0121907587462448,-4.413166281197531,-4.4414403374725655,-0.0118488821852763
20.351802646470567,0.2574007403250931,0.1738995149505542,19.154231393740982,-0.0694309829732441,0.2473653675255593,-0.0427929724518801,-3.172701570711882,-2.893400943816478,-0.0569805118674571
20.563716541500117,0.251265546472315,0.1771238692544146,18.86563487077212,-0.0683160764709681,0.2448919837199995,-0.0546424806783985,-2.934140499412499,-3.259554668474966,-0.0391624321357411
19.98649677972076,0.1415845910008723,0.2020202077192196,17.41725918454297,-0.1936790461817915,0.2528514133767681,-0.0023615214488176,-6.0496297143186,-3.3245269240923903,-0.0366531343385051
20.52456102688397,0.2065484902246622,0.1849906797189107,18.684956874133093,-0.0234366325643872,0.2364255446759247,-0.0255548046934538,-3.679680121546983,-4.151140929643896,-0.0158717328593157
20.17774222754096,0.1687497034312829,0.1978563160931215,18.08583626372865,-0.1253626508838628,0.2422700768955857,-0.0410799023520377,-3.2127059081765745,-4.839235609157386,-0.0079445751729746
20.34420538020905,0.185624228706943,0.1942997451550158,18.12918451740918,-0.1005858737272473,0.2414243954251297,-0.0130962723177089,-4.341968634990018,-3.1440886219769566,-0.0440628573081162
