response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,State
1,-1,1,0,-1.0,2,-1,0.0055844593130280696,0.9944155406869496,1,0,1,2
1,1,1,1,3.0,2,2,0.0062824785057233904,0.993717521494252,1,1,1,2
0,1,-1,1,,2,2,0.00884365806490494,0.9911563419350905,1,0,1,2
1,-1,2,0,-10.0,2,-1,0.008813151374540236,0.9911868486255115,1,0,1,2
1,1,1,2,1.0,2,3,0.0075649559655299875,0.9924350440345223,1,1,1,2
1,1,1,1,2.0,2,2,0.008206252963342141,0.9917937470366525,1,1,1,2
0,1,-1,1,,2,2,0.011090561371673297,0.9889094386283812,1,0,1,2
1,-1,1,0,3.0,2,-1,0.011187347945148774,0.9888126520548671,1,0,1,2
0,1,-1,1,,2,2,0.016350852039871404,0.9836491479600886,1,0,1,2
1,-1,1,0,1.0,2,-1,0.018102230516922325,0.9818977694831296,1,0,1,2
0,1,-1,1,,2,2,0.027890145195223006,0.9721098548048216,1,0,1,2
0,-1,-1,0,,2,-1,0.03289576545520679,0.9671042345447672,1,1,1,2
0,-1,-1,0,,2,-1,0.035337449943286095,0.9646625500567443,1,1,1,2
1,-1,1,0,0.0,2,-1,0.035305789798396,0.9646942102016058,1,0,1,2
1,1,2,1,10.0,2,2,0.04504943351656148,0.9549505664833953,1,1,1,2
0,1,-1,2,,2,3,0.053474325961521324,0.9465256740385151,1,0,1,2
0,-1,-1,0,,2,-1,0.056715362479668206,0.9432846375203418,1,1,1,2
0,-1,-1,0,,2,-1,0.05712297279271307,0.942877027207295,1,1,1,2
0,-1,-1,0,,2,-1,0.05471228001859335,0.9452877199813997,1,1,1,2
0,-1,-1,0,,2,-1,0.04939384286990794,0.9506061571300679,1,1,1,2
1,-1,2,0,10.0,2,-1,0.040970337212012174,0.95902966278803,1,0,1,2
0,1,-1,2,,2,3,0.030889848622171166,0.9691101513778776,1,0,1,2
1,-1,1,0,3.0,2,-1,0.014196066391684248,0.9858039336083045,1,0,1,2
1,1,1,1,0.0,2,2,0.009073030120999597,0.9909269698789677,1,1,1,2
1,1,1,1,2.0,2,2,0.0069843958144396754,0.9930156041855611,1,1,1,2
1,1,1,1,2.0,2,2,0.006778790673354796,0.9932212093266287,1,1,1,2
1,1,1,1,0.0,2,2,0.008342873570498803,0.9916571264294838,1,1,1,2
0,1,-1,1,,2,2,0.012538855040738777,0.9874611449592986,1,0,1,2
1,-1,2,0,-10.0,2,-1,0.013682040119314998,0.9863179598807241,1,0,1,2
1,1,1,2,-2.0,2,3,0.013559316080288063,0.9864406839196821,1,1,1,2
0,1,1,1,0.0,2,2,0.016401259008755192,0.9835987409912065,0,0,0,2
1,-1,1,1,0.0,2,0,0.008201536474333292,0.9917984635256958,1,0,1,2
1,1,1,1,1.0,2,2,0.006014851419208711,0.9939851485807604,1,1,1,2
1,1,1,1,0.0,2,2,0.005559787527997505,0.9944402124719736,1,1,1,2
1,1,1,1,3.0,2,2,0.006585487968391689,0.99341451203163,1,1,1,2
0,1,1,1,-3.0,2,2,0.00965737655964142,0.9903426234403513,0,0,0,2
1,-1,1,1,1.0,2,0,0.004316780913707395,0.9956832190862864,1,0,1,2
1,1,1,1,-3.0,2,2,0.002814967025995815,0.9971850329739775,1,1,1,2
1,1,1,1,-2.0,2,2,0.0022217835183672148,0.9977782164816416,1,1,1,2
1,1,1,1,1.0,2,2,0.002210234251216003,0.9977897657487884,1,1,1,2
1,1,2,1,-10.0,2,2,0.002773952618382378,0.9972260473816582,1,1,1,2
1,1,1,2,-1.0,2,3,0.0022789825752886203,0.997721017424667,1,1,1,2
1,1,1,1,2.0,2,2,0.0023774265293628276,0.9976225734706934,1,1,1,2
1,1,1,1,3.0,2,2,0.0031235523294846075,0.9968764476704967,1,1,1,2
1,1,1,1,1.0,2,2,0.004928666515975037,0.995071333484048,1,1,1,2
0,1,-1,1,,2,2,0.00878784963800111,0.9912121503619423,1,0,1,2
0,-1,-1,0,,2,-1,0.00988130089421895,0.9901186991057568,1,1,1,2
0,-1,-1,0,,2,-1,0.009180879721005251,0.9908191202790261,1,1,1,2
1,-1,1,0,1.0,2,-1,0.006660599160530815,0.9933394008395037,1,0,1,2
1,1,1,1,-1.0,2,2,0.007449708744351586,0.9925502912556415,1,1,1,2
0,1,-1,1,,2,2,0.010379245140234819,0.9896207548597244,1,0,1,2
1,-1,1,0,1.0,2,-1,0.01056543069511498,0.9894345693049263,1,0,1,2
0,1,-1,1,,2,2,0.015693612778478975,0.9843063872215259,1,0,1,2
1,-1,1,0,3.0,2,-1,0.017447419170786467,0.9825525808292123,1,0,1,2
1,1,1,1,0.0,2,2,0.027098913344245846,0.972901086655772,1,1,1,2
0,1,-1,1,,2,2,0.04756806766975603,0.9524319323301964,1,0,1,2
0,-1,-1,0,,2,-1,0.06013274834561856,0.939867251654349,1,1,1,2
1,-1,2,0,-10.0,2,-1,0.06901271453329866,0.9309872854667243,1,0,1,2
0,1,-1,2,,2,3,0.07622822856681169,0.9237717714332447,1,0,1,2
0,-1,-1,0,,2,-1,0.07791177807628595,0.9220882219237135,1,1,1,2
1,-1,1,0,1.0,2,-1,0.0765273449330056,0.9234726550669522,1,0,1,2
0,1,1,1,0.0,2,2,0.08912784454561455,0.9108721554543396,0,0,0,2
0,-1,-1,1,,2,0,0.07956154471823175,0.9204384552817148,1,1,1,2
1,-1,2,0,10.0,2,-1,0.06604644453964396,0.9339535554603284,1,0,1,2
1,1,1,2,2.0,2,3,0.050605418156189526,0.9493945818438044,1,1,1,2
0,1,-1,1,,2,2,0.044642250673245704,0.9553577493267972,1,0,1,2
1,-1,1,0,2.0,2,-1,0.03308275745755232,0.9669172425425027,1,0,1,2
1,1,1,1,-3.0,2,2,0.031840982779768275,0.9681590172202815,1,1,1,2
0,1,-1,1,,2,2,0.035520941350068426,0.9644790586499736,1,0,1,2
1,-1,1,0,-2.0,2,-1,0.03515309000875339,0.9648469099912793,1,0,1,2
0,1,-1,1,,2,2,0.04434725455922777,0.955652745440812,1,0,1,2
1,-1,2,0,10.0,2,-1,0.04844557802138796,0.9515544219786422,1,0,1,2
0,1,-1,2,,2,3,0.05105753154236355,0.9489424684576114,1,0,1,2
0,-1,-1,0,,2,-1,0.04912878003579305,0.9508712199642495,1,1,1,2
1,-1,1,0,-2.0,2,-1,0.04440381754556512,0.9555961824544649,1,0,1,2
0,1,-1,1,,2,2,0.049404475977841485,0.9505955240222055,1,0,1,2
0,-1,-1,0,,2,-1,0.04978676918046213,0.9502132308194813,1,1,1,2
0,-1,-1,0,,2,-1,0.0474576226657345,0.9525423773343131,1,1,1,2
0,-1,-1,0,,2,-1,0.04233062066755673,0.9576693793324561,1,1,1,2
1,-1,1,0,0.0,2,-1,0.03421554165953747,0.9657844583404909,1,0,1,2
0,1,-1,1,,2,2,0.035213195800426235,0.9647868041996234,1,0,1,2
1,-1,1,0,-1.0,2,-1,0.032212774511155035,0.9677872254888966,1,0,1,2
1,1,2,1,-10.0,2,2,0.03746493361661613,0.9625350663834051,1,1,1,2
1,1,1,2,3.0,2,3,0.04149060339982795,0.958509396600194,1,1,1,2
0,1,-1,1,,2,2,0.053145461542143904,0.9468545384578136,1,0,1,2
0,-1,-1,0,,2,-1,0.05900249516380895,0.9409975048362202,1,1,1,2
0,-1,-1,0,,2,-1,0.06186264189959085,0.9381373581004249,1,1,1,2
0,-1,-1,0,,2,-1,0.061832018633790974,0.9381679813662127,1,1,1,2
0,-1,-1,0,,2,-1,0.05890948918499681,0.9410905108150087,1,1,1,2
0,-1,-1,0,,2,-1,0.05298662215160409,0.9470133778484007,1,1,1,2
0,-1,-1,0,,2,-1,0.04384366790052073,0.9561563320995324,1,1,1,2
1,-1,1,0,-2.0,2,-1,0.031141405437813997,0.9688585945622329,1,0,1,2
1,1,2,1,10.0,2,2,0.029123232307396527,0.9708767676925633,1,1,1,2
0,1,-1,2,,2,3,0.025917616004183575,0.9740823839958066,1,0,1,2
0,-1,-1,0,,2,-1,0.01849752548684762,0.9815024745131663,1,1,1,2
1,-1,1,0,-2.0,2,-1,0.008121607790584072,0.9918783922094567,1,0,1,2
1,1,1,1,-3.0,2,2,0.004983111552801178,0.995016888447181,1,1,1,2
1,1,1,1,1.0,2,2,0.003657014525658165,0.9963429854743555,1,1,1,2
1,1,1,1,-3.0,2,2,0.003412297382016623,0.9965877026180058,1,1,1,2
1,1,2,1,10.0,2,2,0.004114058257213533,0.9958859417428303,1,1,1,2
1,1,1,2,2.0,2,3,0.0037431870808651638,0.9962568129191511,1,1,1,2
0,1,-1,1,,2,2,0.004406133427549599,0.9955938665724031,1,0,1,2
1,-1,1,0,0.0,2,-1,0.002981967577353421,0.9970180324226321,1,0,1,2
1,1,1,1,-3.0,2,2,0.003430150274478417,0.9965698497254849,1,1,1,2
0,1,-1,1,,2,2,0.00493984080067212,0.9950601591993058,1,0,1,2
1,-1,1,0,0.0,2,-1,0.004297166610365124,0.9957028333896365,1,0,1,2
0,1,-1,1,,2,2,0.006098340694488148,0.9939016593055531,1,0,1,2
1,-1,1,0,2.0,2,-1,0.005609590474299671,0.9943904095257186,1,0,1,2
1,1,2,1,10.0,2,2,0.008128351160081088,0.9918716488399384,1,1,1,2
0,1,-1,2,,2,3,0.00953067500273408,0.9904693249973018,1,0,1,2
1,-1,1,0,-3.0,2,-1,0.008351340443403764,0.9916486595566373,1,0,1,2
0,1,-1,1,,2,2,0.010947757102268595,0.9890522428976808,1,0,1,2
1,-1,1,0,-2.0,2,-1,0.01079425187415428,0.9892057481257949,1,0,1,2
0,1,-1,1,,2,2,0.015465684734055412,0.9845343152659978,1,0,1,2
1,-1,1,0,2.0,2,-1,0.01685073966921758,0.9831492603308296,1,0,1,2
0,1,-1,1,,2,2,0.02566188613242146,0.974338113867555,1,0,1,2
1,-1,1,0,-1.0,2,-1,0.029975963786006945,0.9700240362139916,1,0,1,2
1,1,1,1,-3.0,2,2,0.04735318252800625,0.9526468174719539,1,1,1,2
1,1,2,1,-10.0,2,2,0.08380147469022226,0.9161985253098316,1,1,1,2
0,1,1,2,2.0,2,3,0.11821185386002406,0.8817881461399589,0,0,0,2
0,-1,-1,1,,2,0,0.11887073959646685,0.8811292604035325,1,1,1,2
1,-1,1,0,3.0,2,-1,0.11607207801492962,0.8839279219850148,1,0,1,2
0,1,-1,1,,2,2,0.12994585809208384,0.8700541419079253,1,0,1,2
1,-1,2,0,-10.0,2,-1,0.13638208267926785,0.8636179173207336,1,0,1,2
1,1,1,2,3.0,2,3,0.14114574747806932,0.8588542525218963,1,1,1,2
0,1,-1,1,,2,2,0.15913144199059828,0.840868558009458,1,0,1,2
1,-1,1,0,-3.0,2,-1,0.16856406509770813,0.8314359349023184,1,0,1,2
0,1,1,1,-2.0,2,2,0.2089089923302799,0.7910910076697624,0,0,0,2
1,-1,1,1,0.0,2,0,0.20880711153769635,0.791192888462267,1,0,1,2
0,1,-1,1,,2,2,0.2321093422810632,0.7678906577189694,1,0,1,2
1,-1,2,0,-10.0,2,-1,0.2452086099126185,0.7547913900873596,1,0,1,2
1,1,1,2,1.0,2,3,0.25647365636206954,0.7435263436378872,1,1,1,2
1,1,1,1,3.0,2,2,0.28792885109862204,0.7120711489014345,1,1,1,2
0,1,1,1,-1.0,2,2,0.356914068068533,0.6430859319314505,0,0,0,2
0,-1,1,1,0.0,2,0,0.3646841090253516,0.6353158909746536,0,1,0,2
0,-1,-1,1,,2,0,0.3463414768098408,0.65365852319012,1,1,1,2
1,-1,1,0,-1.0,2,-1,0.3220816866569454,0.677918313343021,1,0,1,2
0,1,-1,1,,2,2,0.3240425234633426,0.6759574765367027,1,0,1,2
0,-1,-1,0,,2,-1,0.3178538381039402,0.6821461618960163,1,1,1,2
0,-1,1,0,2.0,2,-1,0.3071161018618774,0.6928838981381283,0,1,0,2
0,-1,-1,1,,2,0,0.25649743210565795,0.7435025678942888,1,1,1,2
0,-1,-1,0,,2,-1,0.1942592869463679,0.8057407130536826,1,1,1,2
1,-1,1,0,-1.0,2,-1,0.11809251281268973,0.881907487187315,1,0,1,2
0,1,-1,1,,2,2,0.09410268349160752,0.9058973165083618,1,0,1,2
1,-1,1,0,0.0,2,-1,0.05712998135480106,0.9428700186451469,1,0,1,2
0,1,-1,1,,2,2,0.046151904544386946,0.9538480954556251,1,0,1,2
1,-1,1,0,2.0,2,-1,0.027884601868333813,0.9721153981316941,1,0,1,2
0,1,-1,1,,2,2,0.023051555864374528,0.9769484441356,1,0,1,2
1,-1,1,0,1.0,2,-1,0.013672205646854459,0.986327794353125,1,0,1,2
1,1,1,1,1.0,2,2,0.011623141520874245,0.9883768584791021,1,1,1,2
0,1,-1,1,,2,2,0.012178402640770818,0.9878215973592517,1,0,1,2
1,-1,1,0,-2.0,2,-1,0.00992354750773988,0.9900764524922939,1,0,1,2
1,1,1,1,3.0,2,2,0.011816005155563102,0.9881839948444027,1,1,1,2
0,1,-1,1,,2,2,0.017087679503556517,0.9829123204964627,1,0,1,2
1,-1,1,0,-1.0,2,-1,0.018893808526399256,0.9811061914735622,1,0,1,2
0,1,-1,1,,2,2,0.028956040126487614,0.9710439598734814,1,0,1,2
1,-1,1,0,1.0,2,-1,0.034143484325555126,0.9658565156743887,1,0,1,2
0,1,-1,1,,2,2,0.05413649475251378,0.9458635052474877,1,0,1,2
1,-1,2,0,10.0,2,-1,0.06626480558450036,0.9337351944154434,1,0,1,2
0,1,-1,2,,2,3,0.07661078938067109,0.9233892106193538,1,0,1,2
0,-1,-1,0,,2,-1,0.08095135471431117,0.9190486452856576,1,1,1,2
1,-1,1,0,-2.0,2,-1,0.08213308653973757,0.9178669134602273,1,0,1,2
1,1,1,1,2.0,2,2,0.09941022522816992,0.9005897747718324,1,1,1,2
0,1,-1,1,,2,2,0.1375141006740849,0.8624858993259272,1,0,1,2
0,-1,1,0,3.0,2,-1,0.16207170957890782,0.8379282904210814,0,1,0,2
1,-1,1,1,1.0,2,0,0.1627420570634258,0.8372579429365486,1,0,1,2
0,1,-1,1,,2,2,0.18498759201151185,0.8150124079885206,1,0,1,2
0,-1,-1,0,,2,-1,0.19754451324364736,0.8024554867563575,1,1,1,2
0,-1,-1,0,,2,-1,0.20566596515440166,0.7943340348455451,1,1,1,2
1,-1,2,0,10.0,2,-1,0.2096532690578012,0.7903467309422096,1,0,1,2
1,1,1,2,3.0,2,3,0.21198847644699315,0.7880115235529824,1,1,1,2
1,1,1,1,3.0,2,2,0.228770669747816,0.7712293302521341,1,1,1,2
0,1,-1,1,,2,2,0.2692511385745648,0.7307488614253865,1,0,1,2
1,-1,1,0,-3.0,2,-1,0.2950676773905917,0.7049323226093713,1,0,1,2
0,1,-1,1,,2,2,0.38151512464457393,0.6184848753554637,1,0,1,2
0,-1,-1,0,,2,-1,0.4399684830056221,0.5600315169943966,1,1,1,2
0,-1,-1,0,,2,-1,0.48757994407155303,0.5124200559284607,1,1,1,2
1,-1,2,0,-10.0,2,-1,0.5261159836117654,0.4738840163882735,1,0,1,1
0,1,-1,2,,2,3,0.5621581689618781,0.43784183103816915,1,0,1,1
0,-1,1,0,3.0,2,-1,0.584780943196135,0.41521905680388377,0,1,0,1
0,-1,1,1,3.0,2,0,0.580126399181594,0.419873600818372,0,1,0,1
1,-1,1,1,2.0,2,0,0.541690505808519,0.45830949419150235,1,0,1,1
1,1,1,1,3.0,2,2,0.5369487714542244,0.4630512285457665,1,1,1,1
1,1,1,1,3.0,2,2,0.5489005625860877,0.45109943741388436,1,1,1,1
1,1,2,1,10.0,2,2,0.5841343792404575,0.41586562075951655,1,1,1,1
0,1,1,2,0.0,2,3,0.618206169718566,0.38179383028139574,0,0,0,1
1,-1,1,1,1.0,2,0,0.6120540893660916,0.3879459106339479,1,0,1,1
0,1,1,1,-3.0,2,2,0.6322235062324171,0.3677764937676145,0,0,0,1
0,-1,-1,1,,2,0,0.6165498995783095,0.38345010042168276,1,1,1,1
1,-1,1,0,-2.0,2,-1,0.5958203568558589,0.40417964314419785,1,0,1,1
1,1,1,1,1.0,2,2,0.6016706881918611,0.3983293118081566,1,1,1,1
0,1,1,1,2.0,2,2,0.6271895261421613,0.3728104738578597,0,0,0,1
1,-1,2,1,-10.0,2,0,0.6157524811175998,0.3842475188823927,1,0,1,1
1,1,1,2,-2.0,2,3,0.603091660707209,0.3969083392928371,1,1,1,1
1,1,1,1,-2.0,2,2,0.6070381124500831,0.39296188754995837,1,1,1,1
0,1,-1,1,,2,2,0.629767342692128,0.3702326573078213,1,0,1,1
0,-1,1,0,-3.0,2,-1,0.6424437104319133,0.35755628956808216,0,1,0,1
1,-1,1,1,-2.0,2,0,0.6302288657105879,0.369771134289391,1,0,1,1
0,1,-1,1,,2,2,0.6431747982555451,0.3568252017444026,1,0,1,1
1,-1,2,0,10.0,2,-1,0.6478274162174591,0.3521725837825301,1,0,1,1
0,1,1,2,-3.0,2,3,0.6515022957419783,0.3484977042579772,0,0,0,1
0,-1,-1,1,,2,0,0.6136882991528813,0.3863117008470706,1,1,1,1
1,-1,1,0,-1.0,2,-1,0.5672551600688229,0.4327448399312228,1,0,1,1
0,1,-1,1,,2,2,0.5585976695216546,0.44140233047840033,1,0,1,1
1,-1,2,0,-10.0,2,-1,0.5404664705000485,0.45953352949992404,1,0,1,1
0,1,-1,2,,2,3,0.520704897319338,0.4792951026806866,1,0,1,1
1,-1,1,0,0.0,2,-1,0.4883347757248628,0.5116652242751925,1,0,1,2
0,1,-1,1,,2,2,0.4868238431653625,0.5131761568345934,1,0,1,2
0,-1,-1,0,,2,-1,0.4767273783951814,0.5232726216048627,1,1,1,2
0,-1,-1,0,,2,-1,0.4618138360891275,0.5381861639108791,1,1,1,2
0,-1,-1,0,,2,-1,0.44152989546007165,0.5584701045399569,1,1,1,2
1,-1,1,0,-1.0,2,-1,0.4151229837276281,0.5848770162724187,1,0,1,2
1,1,1,1,2.0,2,2,0.41682549060104085,0.5831745093989822,1,1,1,2
1,1,2,1,10.0,2,2,0.4361808259854313,0.5638191740145463,1,1,1,2
0,1,1,2,-3.0,2,3,0.45447066720759705,0.5455293327924555,0,0,0,2
0,-1,-1,1,,2,0,0.43550597462676,0.5644940253732706,1,1,1,2
0,-1,-1,0,,2,-1,0.4105986211572507,0.5894013788427075,1,1,1,2
0,-1,-1,0,,2,-1,0.37882449660800194,0.6211755033920296,1,1,1,2
1,-1,1,0,-1.0,2,-1,0.339004720519212,0.6609952794808279,1,0,1,2
0,1,-1,1,,2,2,0.3325562497660783,0.667443750233909,1,0,1,2
1,-1,1,0,0.0,2,-1,0.31698058098336324,0.6830194190166823,1,0,1,2
1,1,1,1,2.0,2,2,0.3253172425897598,0.6746827574102272,1,1,1,2
1,1,1,1,-3.0,2,2,0.3532313004180924,0.6467686995818548,1,1,1,2
1,1,2,1,-10.0,2,2,0.41611055442086936,0.5838894455791331,1,1,1,2
1,1,1,2,-2.0,2,3,0.4767017108150657,0.5232982891849715,1,1,1,2
0,1,-1,1,,2,2,0.6048485141118953,0.39515148588808746,1,0,1,1
0,-1,-1,0,,2,-1,0.6927691885301693,0.3072308114698081,1,1,1,1
0,-1,-1,0,,2,-1,0.7655922650612684,0.234407734938772,1,1,1,1
0,-1,1,0,-3.0,2,-1,0.8260196183642418,0.17398038163572593,0,1,0,1
0,-1,-1,1,,2,0,0.8429887302058433,0.15701126979414823,1,1,1,1
0,-1,1,0,0.0,2,-1,0.8564809245422288,0.1435190754577429,0,1,0,1
0,-1,-1,1,,2,0,0.8517348994618852,0.1482651005380806,1,1,1,1
1,-1,1,0,-3.0,2,-1,0.8445198244097172,0.15548017559029223,1,0,1,1
1,1,1,1,-2.0,2,2,0.8568524923426828,0.14314750765736828,1,1,1,1
1,1,2,1,-10.0,2,2,0.8892450709718689,0.11075492902814094,1,1,1,1
0,1,-1,2,,2,3,0.9212699298492926,0.07873007015074007,1,0,1,1
0,-1,-1,0,,2,-1,0.9432633761666647,0.05673662383333757,1,1,1,1
0,-1,-1,0,,2,-1,0.9618825707883376,0.038117429211645126,1,1,1,1
0,-1,1,0,0.0,2,-1,0.9778183212511566,0.022181678748820592,0,1,0,1
0,-1,-1,1,,2,0,0.9819107153137198,0.018089284686237196,1,1,1,1
0,-1,-1,0,,2,-1,0.9856276146784712,0.01437238532156307,1,1,1,1
0,-1,-1,0,,2,-1,0.9891069233817428,0.010893076618288791,1,1,1,1
0,-1,1,0,1.0,2,-1,0.9924777303946465,0.007522269605383067,0,1,0,1
0,-1,-1,1,,2,0,0.9920446129358584,0.007955387064147687,1,1,1,1
0,-1,1,0,0.0,2,-1,0.991841519355775,0.008158480644206689,0,1,0,1
0,-1,-1,1,,2,0,0.9873077590714648,0.012692240928542963,1,1,1,1
1,-1,1,0,3.0,2,-1,0.9824581698381685,0.017541830161885694,1,0,1,1
0,1,-1,1,,2,2,0.9854010825650501,0.014598917434995626,1,0,1,1
0,-1,1,0,0.0,2,-1,0.9871369926319797,0.012863007367969533,0,1,0,1
0,-1,-1,1,,2,0,0.9838665389608185,0.016133461039168257,1,1,1,1
0,-1,-1,0,,2,-1,0.9803254563411382,0.019674543658822305,1,1,1,1
0,-1,1,0,-1.0,2,-1,0.9763823638721749,0.023617636127770725,0,1,0,1
0,-1,-1,1,,2,0,0.9605451037157119,0.039454896284292454,1,1,1,1
0,-1,-1,0,,2,-1,0.9420264386255561,0.0579735613744351,1,1,1,1
0,-1,-1,0,,2,-1,0.9201392909018573,0.07986070909819701,1,1,1,1
0,-1,-1,0,,2,-1,0.8940716057313793,0.10592839426860964,1,1,1,1
0,-1,1,0,-1.0,2,-1,0.8628562224099712,0.13714377758997753,0,1,0,1
0,-1,1,1,0.0,2,0,0.7636052304880763,0.23639476951195404,0,1,0,1
1,-1,1,1,-2.0,2,0,0.45763017044978643,0.5423698295502691,1,0,1,2
1,1,1,1,-2.0,2,2,0.35711225521186385,0.6428877447881506,1,1,1,2
1,1,2,1,-10.0,2,2,0.30998048522175514,0.6900195147782068,1,1,1,2
0,1,-1,2,,2,3,0.2607763641831239,0.7392236358168842,1,0,1,2
0,-1,-1,0,,2,-1,0.18749198956962088,0.8125080104303873,1,1,1,2
1,-1,1,0,-2.0,2,-1,0.09806840131413164,0.9019315986859047,1,0,1,2
1,1,1,1,2.0,2,2,0.06916324744243096,0.9308367525575785,1,1,1,2
0,1,-1,1,,2,2,0.05618717755300953,0.9438128224469932,1,0,1,2
1,-1,1,0,-2.0,2,-1,0.03499729656294882,0.9650027034370561,1,0,1,2
1,1,1,1,-2.0,2,2,0.02935290942571406,0.97064709057427,1,1,1,2
1,1,2,1,10.0,2,2,0.02874875153979329,0.9712512484602621,1,1,1,2
0,1,-1,2,,2,3,0.02696919996524969,0.9730308000347136,1,0,1,2
1,-1,1,0,2.0,2,-1,0.02123504237599773,0.9787649576239742,1,0,1,2
0,1,-1,1,,2,2,0.02234438804003785,0.9776556119599242,1,0,1,2
1,-1,1,0,3.0,2,-1,0.020048275104500787,0.9799517248955271,1,0,1,2
0,1,-1,1,,2,2,0.024085970055039124,0.9759140299449389,1,0,1,2
1,-1,2,0,10.0,2,-1,0.024511411994191844,0.9754885880058233,1,0,1,2
0,1,-1,2,,2,3,0.02359320967864702,0.9764067903213073,1,0,1,2
1,-1,1,0,2.0,2,-1,0.019021988664261247,0.980978011335782,1,0,1,2
1,1,1,1,1.0,2,2,0.020694633391595944,0.9793053666084586,1,1,1,2
0,1,1,1,-2.0,2,2,0.026840356621909832,0.9731596433781374,0,0,0,2
1,-1,1,1,3.0,2,0,0.019979898261783986,0.9800201017382395,1,0,1,2
1,1,2,1,-10.0,2,2,0.02013402678646271,0.9798659732135013,1,1,1,2
