,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
8119,1,-1,-1,0,,15,-1,9.224461773394347e-07,0.999999077553837,0,0,0,2
8120,1,1,-1,0,,15,1,3.518086660169651e-07,0.9999996481913676,0,1,0,2
8121,1,1,1,0,3.0,15,1,0.0007846088781031,0.9992153911217952,1,1,1,2
8122,1,1,1,1,-3.0,15,2,0.0016722718046629,0.9983277281952594,1,1,1,2
8123,0,1,-1,1,,15,2,0.0031526703598621,0.9968473296400624,1,0,1,2
8124,1,-1,2,0,-10.0,15,-1,0.0027020651037217,0.9972979348963312,1,0,1,2
8125,1,1,1,2,3.0,15,3,0.0011204454641576,0.9988795545358062,1,1,1,2
8126,1,1,-1,1,,15,2,4.434855447404785e-07,0.9999995565145656,0,1,0,2
8127,1,1,-1,0,,15,1,1.361853632637426e-07,0.9999998638145464,0,1,0,2
8128,1,1,-1,0,,15,1,1.2287513091253802e-06,0.9999987712486292,0,1,0,2
8129,1,1,2,0,-10.0,15,1,0.0039796733728234,0.9960203266272,1,1,1,2
8130,0,1,-1,2,,15,3,0.006834496376013,0.9931655036238884,1,0,1,2
8131,0,-1,-1,0,,15,-1,0.007224029512653,0.9927759704872724,1,1,1,2
8132,0,-1,-1,0,,15,-1,0.005928751231058,0.9940712487688942,1,1,1,2
8133,1,-1,1,0,0.0,15,-1,0.0029006042431788,0.9970993957568044,1,0,1,2
8134,1,1,1,1,2.0,15,2,0.0022278267002318,0.9977721732996792,1,1,1,2
8135,1,1,1,1,0.0,15,2,0.0021465694971091,0.9978534305028676,1,1,1,2
8136,0,1,-1,1,,15,2,0.0026120390894937,0.997387960910496,1,0,1,2
8137,1,-1,1,0,3.0,15,-1,0.0012311829084171,0.998768817091533,1,0,1,2
8138,1,1,1,1,-1.0,15,2,0.0008726552840496,0.999127344716044,1,1,1,2
8139,1,1,1,1,-2.0,15,2,0.0005304463485992,0.99946955365144,1,1,1,2
8140,1,1,-1,1,,15,2,1.5911273962409854e-05,0.999984088725962,0,1,0,2
8141,1,0,-1,0,,21,0,7.744573958926679e-11,0.9999999999225792,0,0,0,2
8142,0,1,1,0,-2.0,21,1,0.3318192777715292,0.668180722228527,0,0,0,2
8143,0,-1,-1,1,,21,0,0.4023198886443384,0.5976801113556425,1,1,1,2
8144,0,-1,-1,0,,21,-1,0.4599928078731871,0.5400071921268014,1,1,1,2
8145,0,-1,1,0,-3.0,21,-1,0.506977810463525,0.4930221895364419,0,1,0,1
8146,0,-1,1,1,3.0,21,0,0.5154475890156414,0.4845524109843472,0,1,0,1
8147,0,-1,1,1,-1.0,21,0,0.4972373959242535,0.5027626040758,0,1,0,2
