response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,State
1,-1,1,0,-3.0,3,-1,0.9957620577016939,0.004237942298207975,1,0,1,1
0,1,-1,1,,3,2,0.99595119163669,0.004048808363311511,1,0,1,1
1,-1,1,0,1.0,3,-1,0.9954469844166037,0.004553015583336527,1,0,1,1
0,1,-1,1,,3,2,0.9940109898338667,0.005989010166189888,1,0,1,1
1,-1,1,0,1.0,3,-1,0.99096410721424,0.009035892785659182,1,0,1,1
0,1,-1,1,,3,2,0.9848654258022823,0.01513457419765172,1,0,1,1
1,-1,2,0,10.0,3,-1,0.9728307991632089,0.02716920083669319,1,0,1,1
1,1,1,2,-3.0,3,3,0.956175260285512,0.04382473971445152,1,0,1,1
0,1,-1,1,,3,2,0.9443795222576521,0.05562047774231167,1,0,1,1
0,-1,-1,0,,3,-1,0.9184899644476036,0.08151003555238402,1,1,1,1
0,-1,-1,0,,3,-1,0.8986581577637383,0.1013418422363183,1,1,1,1
0,-1,-1,0,,3,-1,0.8843868382862676,0.11561316171369128,1,1,1,1
0,-1,-1,0,,3,-1,0.8753181660881363,0.12468183391189933,1,1,1,1
1,-1,2,0,-10.0,3,-1,0.8712247527341304,0.1287752472658248,1,0,1,1
1,1,1,2,-2.0,3,3,0.8598528650512937,0.14014713494875813,1,0,1,1
1,1,-1,1,,3,2,0.8536410814245129,0.14635891857539796,0,0,0,1
1,1,1,0,-2.0,3,1,0.8714257606689971,0.12857423933108816,1,0,1,1
0,1,-1,1,,3,2,0.8952419062255285,0.10475809377454409,1,0,1,1
1,-1,2,0,10.0,3,-1,0.9034150996502532,0.096584900349767,1,0,1,1
1,1,1,2,-3.0,3,3,0.9056788438027197,0.09432115619727932,1,0,1,1
1,1,1,1,2.0,3,2,0.9126274885143357,0.08737251148575081,1,0,1,1
0,1,-1,1,,3,2,0.9244352645225029,0.07556473547757223,1,0,1,1
0,-1,1,0,2.0,3,-1,0.9253747009576839,0.07462529904239712,0,1,0,1
1,-1,1,1,-3.0,3,0,0.9470585832416962,0.052941416758273296,1,0,1,1
1,1,1,1,-3.0,3,2,0.9564005523763779,0.04359944762363821,1,0,1,1
0,1,-1,1,,3,2,0.9703463102679064,0.029653689732165776,1,0,1,1
1,-1,1,0,3.0,3,-1,0.9763096064496295,0.023690393550469865,1,0,1,1
1,1,1,1,-2.0,3,2,0.9771105619047702,0.02288943809525606,1,0,1,1
0,1,-1,1,,3,2,0.9815178838827073,0.018482116117193036,1,0,1,1
0,-1,-1,0,,3,-1,0.9817378521964079,0.018262147803578824,1,1,1,1
1,-1,2,0,10.0,3,-1,0.9854170934898479,0.014582906510096414,1,0,1,1
0,1,-1,2,,3,3,0.988015004438846,0.011984995561248766,1,0,1,1
1,-1,1,0,-3.0,3,-1,0.9877584397870071,0.012241560212979266,1,0,1,1
0,1,-1,1,,3,2,0.9845260667457287,0.015473933254382935,1,0,1,1
0,-1,-1,0,,3,-1,0.976789253705042,0.023210746294920745,1,1,1,1
1,-1,1,0,3.0,3,-1,0.9728442005499562,0.027155799450148187,1,0,1,1
1,1,2,1,-10.0,3,2,0.9622078675915462,0.037792132408500906,1,0,1,1
1,1,1,2,3.0,3,3,0.9540473579032485,0.04595264209668993,1,0,1,1
1,1,1,1,0.0,3,2,0.9500954703744423,0.049904529625555166,1,0,1,1
1,1,1,1,2.0,3,2,0.9502531151381042,0.04974688486187407,1,0,1,1
0,1,1,1,3.0,3,2,0.9545242449888016,0.0454757550113074,0,0,0,1
0,-1,-1,1,,3,0,0.9457239926476814,0.054276007352310064,1,1,1,1
1,-1,2,0,10.0,3,-1,0.9412786121918214,0.058721387808089734,1,0,1,1
1,1,1,2,3.0,3,3,0.9323647919831455,0.06763520801687564,1,0,1,1
1,1,1,1,2.0,3,2,0.9279655162241619,0.07203448377584931,1,0,1,1
0,1,-1,1,,3,2,0.9279704772086651,0.07202952279134582,1,0,1,1
0,-1,-1,0,,3,-1,0.9176047092575884,0.08239529074230292,1,1,1,1
0,-1,1,0,2.0,3,-1,0.9119725301567398,0.08802746984334292,0,1,0,1
1,-1,2,1,-10.0,3,0,0.9260777691227531,0.07392223087715594,1,0,1,1
0,1,-1,2,,3,3,0.9342822282933874,0.06571777170660537,1,0,1,1
0,-1,1,0,-2.0,3,-1,0.9328891958775675,0.06711080412247442,0,1,0,1
0,-1,-1,1,,3,0,0.9503228741865912,0.049677125813316035,1,1,1,1
1,-1,-1,0,,3,-1,0.9733282203596579,0.02667177964030535,0,0,0,1
0,1,1,0,-3.0,3,1,0.9801884695432179,0.019811530456866223,0,0,0,1
0,-1,-1,1,,3,0,0.9788564139284095,0.021143586071547902,1,1,1,1
1,-1,1,0,-3.0,3,-1,0.9810376435095388,0.018962356490497125,1,0,1,1
1,1,1,1,-2.0,3,2,0.9791304638665197,0.020869536133570978,1,0,1,1
0,1,1,1,2.0,3,2,0.9807278578462288,0.019272142153728467,0,0,0,1
0,-1,-1,1,,3,0,0.9743501348031122,0.025649865196954082,1,1,1,1
0,-1,-1,0,,3,-1,0.9717317606355306,0.028268239364451282,1,1,1,1
1,-1,2,0,-10.0,3,-1,0.9728070820716685,0.027192917928387586,1,0,1,1
1,1,1,2,0.0,3,3,0.9718817107436386,0.02811828925647354,1,0,1,1
1,1,1,1,-1.0,3,2,0.9746482427771522,0.02535175722281171,1,0,1,1
0,1,-1,1,,3,2,0.9811760463639447,0.018823953635979093,1,0,1,1
1,-1,-1,0,,3,-1,0.9830674542334951,0.016932545766434937,0,0,0,1
1,1,1,0,1.0,3,1,0.9777131627526326,0.022286837247434802,1,0,1,1
0,1,1,1,-1.0,3,2,0.9759896452996719,0.024010354700276883,0,0,0,1
0,-1,-1,1,,3,0,0.9635151836859761,0.036484816314102324,1,1,1,1
0,-1,1,0,-1.0,3,-1,0.9554282000128139,0.044571799987105774,0,1,0,1
1,-1,2,1,10.0,3,0,0.9621604863978498,0.03783951360215778,1,0,1,1
1,1,1,2,-1.0,3,3,0.9657650788156156,0.03423492118443025,1,0,1,1
0,1,1,1,0.0,3,2,0.9733627946957539,0.026637205304198903,0,0,0,1
1,-1,1,1,1.0,3,0,0.971233910311717,0.028766089688353376,1,0,1,1
1,1,1,1,0.0,3,2,0.9628441311832373,0.03715586881666899,1,0,1,1
1,1,1,1,-1.0,3,2,0.9585437552989937,0.04145624470089369,1,0,1,1
0,1,1,1,1.0,3,2,0.9582249547740771,0.0417750452259066,0,0,0,1
1,-1,1,1,-3.0,3,0,0.9440413810004387,0.05595861899962994,1,0,1,1
1,1,1,1,-3.0,3,2,0.9141154205412855,0.08588457945882638,1,0,1,1
0,1,-1,1,,3,2,0.8907017680557602,0.10929823194434198,1,0,1,1
0,-1,-1,0,,3,-1,0.8415605786729651,0.1584394213269842,1,1,1,1
0,-1,1,0,-1.0,3,-1,0.8012380900075178,0.1987619099923783,0,1,0,1
1,-1,2,1,-10.0,3,0,0.7940393570703145,0.20596064292974942,1,0,1,1
0,1,-1,2,,3,3,0.7769899180718607,0.2230100819280257,1,0,1,1
0,-1,-1,0,,3,-1,0.7339836112910786,0.26601638870894206,1,1,1,1
0,-1,1,0,0.0,3,-1,0.699024861113497,0.30097513888659194,0,1,0,1
0,-1,1,1,1.0,3,0,0.6972786680405578,0.30272133195936185,0,1,0,1
1,-1,-1,1,,3,0,0.7272343687822642,0.2727656312177707,0,0,0,1
0,1,-1,0,,3,1,0.7238698879302818,0.2761301120697755,1,0,1,1
0,-1,-1,0,,3,-1,0.6991477753647887,0.30085222463513955,1,1,1,1
0,-1,-1,0,,3,-1,0.6806862064923712,0.31931379350770833,1,1,1,1
0,-1,1,0,2.0,3,-1,0.6680222748187469,0.33197772518132834,0,1,0,1
0,-1,-1,1,,3,0,0.6853314453757909,0.31466855462409926,1,1,1,1
0,-1,-1,0,,3,-1,0.7087880087995477,0.2912119912005653,1,1,1,1
0,-1,-1,0,,3,-1,0.738980116379011,0.261019883621087,1,1,1,1
1,-1,1,0,-1.0,3,-1,0.7766648068448185,0.22333519315516623,1,0,1,1
0,1,-1,1,,3,2,0.7903222532205888,0.2096777467793586,1,0,1,1
0,-1,-1,0,,3,-1,0.7864112410385689,0.21358875896138602,1,1,1,1
0,-1,-1,0,,3,-1,0.787708464251252,0.2122915357486467,1,1,1,1
1,-1,2,0,10.0,3,-1,0.7942464495119559,0.20575355048799007,1,0,1,1
1,1,1,2,2.0,3,3,0.7918587430619236,0.2081412569380978,1,0,1,1
0,1,1,1,0.0,3,2,0.79466219347169,0.20533780652834763,0,0,0,1
0,-1,-1,1,,3,0,0.7676183727528691,0.23238162724710598,1,1,1,1
0,-1,-1,0,,3,-1,0.7470576380461513,0.25294236195392317,1,1,1,1
0,-1,-1,0,,3,-1,0.7324644482464431,0.2675355517536123,1,1,1,1
0,-1,-1,0,,3,-1,0.7234728928305311,0.27652710716951207,1,1,1,1
1,-1,2,0,-10.0,3,-1,0.719857516994298,0.28014248300570466,1,0,1,1
0,1,-1,2,,3,3,0.7053957004710336,0.2946042995290618,1,0,1,1
0,-1,-1,0,,3,-1,0.6643459868421482,0.3356540131577748,1,1,1,1
0,-1,-1,0,,3,-1,0.6310157478430026,0.36898425215706215,1,1,1,1
0,-1,1,0,2.0,3,-1,0.6045692590456564,0.3954307409542374,0,1,0,1
1,-1,2,1,-10.0,3,0,0.6101141717357335,0.38988582826416185,1,0,1,1
0,1,-1,2,,3,3,0.6038337497583147,0.3961662502416409,1,0,1,1
0,-1,-1,0,,3,-1,0.5725852036891198,0.42741479631089946,1,1,1,1
0,-1,-1,0,,3,-1,0.5478668719041944,0.45213312809571926,1,1,1,1
0,-1,1,0,2.0,3,-1,0.5290589654582302,0.4709410345418268,0,1,0,1
1,-1,1,1,1.0,3,0,0.5414070270846811,0.45859297291539275,1,0,1,1
1,1,1,1,0.0,3,2,0.5311667925723724,0.4688332074276245,1,0,1,1
1,1,-1,1,,3,2,0.5259739797274835,0.47402602027250623,0,0,0,1
1,1,1,0,-1.0,3,1,0.5531701035792815,0.4468298964207133,1,0,1,1
0,1,-1,1,,3,2,0.5870703524292356,0.41292964757065104,1,0,1,1
0,-1,1,0,-1.0,3,-1,0.5950916142999191,0.4049083857001197,0,1,0,1
0,-1,-1,1,,3,0,0.6416180104440113,0.35838198955607936,1,1,1,1
1,-1,2,0,10.0,3,-1,0.6974218705064448,0.30257812949366025,1,0,1,1
0,1,1,2,-3.0,3,3,0.7334728393926682,0.26652716060744003,0,0,0,1
1,-1,1,1,-2.0,3,0,0.73435614010468,0.26564385989542066,1,0,1,1
1,1,1,1,-2.0,3,2,0.7152638827823878,0.28473611721769876,1,0,1,1
0,1,-1,1,,3,2,0.7020354854407176,0.2979645145593467,1,0,1,1
0,-1,-1,0,,3,-1,0.6627811188608626,0.3372188811390573,1,1,1,1
0,-1,1,0,-1.0,3,-1,0.6310589484161859,0.3689410515837061,0,1,0,1
0,-1,-1,1,,3,0,0.6324134732242983,0.36758652677568415,1,1,1,1
0,-1,1,0,1.0,3,-1,0.6390137119349802,0.36098628806507543,0,1,0,1
1,-1,2,1,-10.0,3,0,0.6827349496643702,0.31726505033551655,1,0,1,1
0,1,1,2,2.0,3,3,0.7096548499037514,0.29034515009624234,0,0,0,1
0,-1,-1,1,,3,0,0.7035015716673735,0.2964984283325431,1,1,1,1
0,-1,1,0,3.0,3,-1,0.702660509419293,0.29733949058079134,0,1,0,1
0,-1,-1,1,,3,0,0.7337533734384964,0.26624662656156195,1,1,1,1
1,-1,1,0,-2.0,3,-1,0.7724362134037156,0.2275637865961933,1,0,1,1
0,1,-1,1,,3,2,0.7866456940097163,0.21335430599021268,1,0,1,1
0,-1,1,0,-1.0,3,-1,0.7831016650170243,0.21689833498306868,0,1,0,1
1,-1,2,1,10.0,3,0,0.8078515322553075,0.19214846774473776,1,0,1,1
0,1,-1,2,,3,3,0.8217089184070294,0.17829108159286483,1,0,1,1
0,-1,-1,0,,3,-1,0.8191369376246033,0.18086306237539945,1,1,1,1
0,-1,1,0,1.0,3,-1,0.8216755462428029,0.17832445375710923,0,1,0,1
0,-1,-1,1,,3,0,0.8533823176038288,0.14661768239614018,1,1,1,1
0,-1,-1,0,,3,-1,0.8927781282661809,0.10722187173379305,1,1,1,1
1,-1,1,0,-2.0,3,-1,0.9408507911680848,0.05914920883198027,1,0,1,1
0,1,-1,1,,3,2,0.9651158027511462,0.03488419724896429,1,0,1,1
1,-1,2,0,10.0,3,-1,0.9770484052706575,0.022951594729352397,1,0,1,1
0,1,-1,2,,3,3,0.9857251919901935,0.014274808009761067,1,0,1,1
1,-1,1,0,3.0,3,-1,0.9897619003035839,0.010238099696417443,1,0,1,1
0,1,-1,1,,3,2,0.9910675425204387,0.008932457479500422,1,0,1,1
1,-1,1,0,-3.0,3,-1,0.9902595739711364,0.009740426028866055,1,0,1,1
0,1,-1,1,,3,2,0.9869558957304785,0.01304410426942172,1,0,1,1
0,-1,1,0,2.0,3,-1,0.9795941550253499,0.020405844974604584,0,1,0,1
1,-1,1,1,2.0,3,0,0.9832601949743275,0.016739805025766004,1,0,1,1
1,1,1,1,2.0,3,2,0.983108892533634,0.016891107466444698,1,0,1,1
1,1,2,1,10.0,3,2,0.9863645528165307,0.013635447183462542,1,0,1,1
0,1,1,2,1.0,3,3,0.9920221478129896,0.007977852187051685,0,0,0,1
1,-1,1,1,-1.0,3,0,0.9928014021655498,0.007198597834353188,1,0,1,1
0,1,1,1,-2.0,3,2,0.9919138902611676,0.008086109738814937,0,0,0,1
0,-1,-1,1,,3,0,0.9860422675950354,0.013957732404860083,1,1,1,1
1,-1,2,0,-10.0,3,-1,0.9836076687392394,0.016392331260838146,1,0,1,1
0,1,-1,2,,3,3,0.9799257964757517,0.02007420352414687,1,0,1,1
0,-1,-1,0,,3,-1,0.9707404662269042,0.029259533773189635,1,1,1,1
0,-1,-1,0,,3,-1,0.9655666109735226,0.03443338902644897,1,1,1,1
0,-1,1,0,3.0,3,-1,0.9642745011568151,0.035725498843296455,0,1,0,1
1,-1,2,1,-10.0,3,0,0.977609926724256,0.022390073275852712,1,0,1,1
0,1,1,2,1.0,3,3,0.9873824566877242,0.012617543312338272,0,0,0,1
1,-1,1,1,2.0,3,0,0.9895328468131047,0.010467153186935432,1,0,1,1
0,1,1,1,-2.0,3,2,0.9891786053773961,0.010821394622715731,0,0,0,1
1,-1,1,1,3.0,3,0,0.9829571026825324,0.0170428973175209,1,0,1,1
0,1,-1,1,,3,2,0.9704105594961125,0.02958944050394396,1,0,1,1
0,-1,-1,0,,3,-1,0.9456055509754673,0.054394449024523873,1,1,1,1
0,-1,-1,0,,3,-1,0.9266008836820833,0.07339911631791597,1,1,1,1
1,-1,1,0,-3.0,3,-1,0.9129200334393106,0.08707996656065586,1,0,1,1
0,1,-1,1,,3,2,0.881648410437857,0.11835158956206246,1,0,1,1
1,-1,1,0,-3.0,3,-1,0.8179972539788382,0.18200274602110988,1,0,1,1
0,1,-1,1,,3,2,0.6918650972774179,0.30813490272265615,1,0,1,1
0,-1,1,0,-3.0,3,-1,0.4436023889869346,0.5563976110130276,0,1,0,2
0,-1,-1,1,,3,0,0.3444247909257772,0.6555752090742383,1,1,1,2
0,-1,1,0,-2.0,3,-1,0.2585593980448524,0.7414406019550581,0,1,0,2
0,-1,-1,1,,3,0,0.22770088624149962,0.772299113758432,1,1,1,2
0,-1,1,0,-1.0,3,-1,0.20136604403779626,0.7986339559623147,0,1,0,2
0,-1,-1,1,,3,0,0.20096024842112808,0.7990397515788381,1,1,1,2
0,-1,-1,0,,3,-1,0.20306472979552978,0.7969352702044715,1,1,1,2
0,-1,1,0,3.0,3,-1,0.20773225605418869,0.7922677439458486,0,1,0,2
0,-1,-1,1,,3,0,0.24081481303149427,0.7591851869684666,1,1,1,2
0,-1,1,0,2.0,3,-1,0.2793027456957968,0.720697254304299,0,1,0,2
1,-1,1,1,-3.0,3,0,0.3825930636643082,0.6174069363357965,1,0,1,2
0,1,-1,1,,3,2,0.43137098953884057,0.568629010461271,1,0,1,2
0,-1,1,0,3.0,3,-1,0.4487042442723838,0.5512957557276403,0,1,0,2
0,-1,-1,1,,3,0,0.5114458605554901,0.4885541394445175,1,1,1,1
1,-1,1,0,-3.0,3,-1,0.5851137912413653,0.4148862087587069,1,0,1,1
1,1,1,1,-1.0,3,2,0.6179858300297949,0.3820141699701117,1,0,1,1
0,1,1,1,0.0,3,2,0.65839746213996,0.341602537860083,0,0,0,1
1,-1,1,1,0.0,3,0,0.6600951394699955,0.3399048605300746,1,0,1,1
0,1,-1,1,,3,2,0.6400692809950569,0.3599307190048837,1,0,1,1
0,-1,-1,0,,3,-1,0.588849395568486,0.41115060443151824,1,1,1,1
0,-1,-1,0,,3,-1,0.5462317825733372,0.4537682174267476,1,1,1,1
0,-1,1,0,2.0,3,-1,0.511147845404925,0.4888521545949821,0,1,0,1
0,-1,-1,1,,3,0,0.5105179577319251,0.48948204226813224,1,1,1,1
1,-1,1,0,1.0,3,-1,0.5147327318299666,0.48526726816997834,1,0,1,1
0,1,1,1,-1.0,3,2,0.4956827298294141,0.5043172701705619,0,0,0,2
0,-1,1,1,-2.0,3,0,0.4187516310096873,0.5812483689904157,0,1,0,2
0,-1,1,1,3.0,3,0,0.39401189872345177,0.6059881012765965,0,1,0,2
0,-1,1,1,3.0,3,0,0.40006074197510594,0.5999392580249874,0,1,0,2
0,-1,-1,1,,3,0,0.4421311247425827,0.557868875257381,1,1,1,2
1,-1,1,0,-2.0,3,-1,0.4920691330654051,0.5079308669345125,1,0,1,2
0,1,-1,1,,3,2,0.5102334924113718,0.489766507588579,1,0,1,1
0,-1,1,0,-1.0,3,-1,0.5052143665723066,0.49478563342778825,0,1,0,1
1,-1,2,1,10.0,3,0,0.5325706298307266,0.46742937016921104,1,0,1,1
1,1,1,2,-2.0,3,3,0.5454257199985348,0.4545742800015497,1,0,1,1
0,1,1,1,-2.0,3,2,0.5637514001587588,0.43624859984127823,0,0,0,1
1,-1,1,1,0.0,3,0,0.546786051838149,0.4532139481618085,1,0,1,1
0,1,-1,1,,3,2,0.49913535803112413,0.5008646419687979,1,0,1,2
0,-1,1,0,-2.0,3,-1,0.3982646806147665,0.6017353193853433,0,1,0,2
1,-1,2,1,-10.0,3,0,0.3620728153086298,0.6379271846912725,1,0,1,2
0,1,-1,2,,3,3,0.3039549094391114,0.6960450905609887,1,0,1,2
0,-1,1,0,0.0,3,-1,0.18345966376425116,0.8165403362358102,0,1,0,2
0,-1,1,1,2.0,3,0,0.1361078117560194,0.8638921882439123,0,1,0,2
0,-1,1,1,-3.0,3,0,0.12093440763158494,0.8790655923683531,0,1,0,2
1,-1,2,1,10.0,3,0,0.12481266435015563,0.8751873356498155,1,0,1,2
0,1,-1,2,,3,3,0.11866358644517035,0.8813364135549171,1,0,1,2
0,-1,-1,0,,3,-1,0.09276558599772848,0.9072344140023536,1,1,1,2
0,-1,-1,0,,3,-1,0.06953612251870751,0.9304638774813622,1,1,1,2
0,-1,1,0,0.0,3,-1,0.048392739036590034,0.9516072609635022,0,1,0,2
0,-1,-1,1,,3,0,0.04267806213383424,0.9573219378661852,1,1,1,2
0,-1,-1,0,,3,-1,0.037027231479406036,0.9629727685206013,1,1,1,2
0,-1,1,0,3.0,3,-1,0.03129855780384354,0.9687014421961292,0,1,0,2
0,-1,1,1,-1.0,3,0,0.03432337109881799,0.9656766289011439,0,1,0,2
0,-1,1,1,2.0,3,0,0.048718492193470124,0.9512815078064462,0,1,0,2
1,-1,2,1,10.0,3,0,0.08693740136728473,0.9130625986327704,1,0,1,2
1,1,1,2,-1.0,3,3,0.10990701428364064,0.8900929857162567,1,0,1,2
0,1,1,1,0.0,3,2,0.13574186180006584,0.8642581381999527,0,0,0,2
0,-1,-1,1,,3,0,0.1330567831281867,0.8669432168718448,1,1,1,2
0,-1,-1,0,,3,-1,0.13200313524660923,0.8679968647533243,1,1,1,2
0,-1,1,0,1.0,3,-1,0.13255449892469384,0.8674455010753872,0,1,0,2
1,-1,1,1,-3.0,3,0,0.15449880032727537,0.8455011996727508,1,0,1,2
0,1,-1,1,,3,2,0.1566451730432451,0.8433548269568089,1,0,1,2
0,-1,1,0,-2.0,3,-1,0.14000866488337016,0.859991335116669,0,1,0,2
0,-1,1,1,-1.0,3,0,0.14391170015750276,0.8560882998425658,0,1,0,2
0,-1,1,1,3.0,3,0,0.17173086545343305,0.8282691345464537,0,1,0,2
0,-1,1,1,1.0,3,0,0.24753302510143882,0.7524669748984972,0,1,0,2
1,-1,2,1,10.0,3,0,0.43689600190089484,0.5631039980990152,1,0,1,2
0,1,-1,2,,3,3,0.5655833371163191,0.4344166628836964,1,0,1,1
1,-1,1,0,-1.0,3,-1,0.6285384422885273,0.37146155771141687,1,0,1,1
0,1,-1,1,,3,2,0.6555336124190546,0.34446638758091547,1,0,1,1
0,-1,1,0,1.0,3,-1,0.6593352175510648,0.34066478244895254,0,1,0,1
1,-1,2,1,-10.0,3,0,0.6982568414676273,0.3017431585324071,1,0,1,1
0,1,-1,2,,3,3,0.7216772892654434,0.2783227107345106,1,0,1,1
0,-1,1,0,-2.0,3,-1,0.7239836446058944,0.2760163553940076,0,1,0,1
1,-1,1,1,3.0,3,0,0.759137377298302,0.24086262270161812,1,0,1,1
1,1,1,1,0.0,3,2,0.77073704855353,0.22926295144657743,1,0,1,1
0,1,1,1,3.0,3,2,0.7880726273601214,0.21192737263996517,0,0,0,1
0,-1,-1,1,,3,0,0.7772198329404739,0.22278016705953385,1,1,1,1
0,-1,-1,0,,3,-1,0.7717574357510332,0.22824256424899203,1,1,1,1
0,-1,-1,0,,3,-1,0.7715484713142144,0.22845152868574978,1,1,1,1
1,-1,1,0,1.0,3,-1,0.7765877000432166,0.22341229995667275,1,0,1,1
0,1,-1,1,,3,2,0.7636605515063948,0.2363394484936299,1,0,1,1
1,-1,2,0,-10.0,3,-1,0.7266536075983432,0.27334639240173525,1,0,1,1
0,1,-1,2,,3,3,0.6699236739434928,0.3300763260564814,1,0,1,1
0,-1,-1,0,,3,-1,0.5541272187893111,0.44587278121065704,1,1,1,1
0,-1,-1,0,,3,-1,0.4546962007048559,0.5453037992951161,1,1,1,2
0,-1,1,0,-2.0,3,-1,0.3691374803320693,0.6308625196679708,0,1,0,2
0,-1,-1,1,,3,0,0.33980954742074826,0.6601904525793465,1,1,1,2
0,-1,-1,0,,3,-1,0.3157037094809492,0.6842962905191373,1,1,1,2
0,-1,-1,0,,3,-1,0.29621553527495464,0.70378446472508,1,1,1,2
0,-1,1,0,-2.0,3,-1,0.28085637714455575,0.7191436228555429,0,1,0,2
0,-1,-1,1,,3,0,0.29239497736207387,0.7076050226378315,1,1,1,2
0,-1,-1,0,,3,-1,0.3077749309931636,0.6922250690067253,1,1,1,2
1,-1,2,0,-10.0,3,-1,0.32738187592495754,0.6726181240749711,1,0,1,2
0,1,-1,2,,3,3,0.33344732304402874,0.6665526769559741,1,0,1,2
0,-1,1,0,2.0,3,-1,0.3169724155331019,0.6830275844668958,0,1,0,2
0,-1,-1,1,,3,0,0.32856607468691484,0.6714339253130893,1,1,1,2
0,-1,-1,0,,3,-1,0.3443042627197388,0.6556957372803631,1,1,1,2
0,-1,-1,0,,3,-1,0.3645815999096006,0.6354184000903264,1,1,1,2
0,-1,-1,0,,3,-1,0.3899065214352372,0.6100934785647069,1,1,1,2
1,-1,2,0,10.0,3,-1,0.4209140259098962,0.5790859740900945,1,0,1,2
0,1,-1,2,,3,3,0.43640321213554345,0.5635967878643757,1,0,1,2
0,-1,-1,0,,3,-1,0.4288099666489497,0.5711900333509758,1,1,1,2
0,-1,-1,0,,3,-1,0.4257041887658671,0.5742958112342234,1,1,1,2
0,-1,-1,0,,3,-1,0.4270080040237168,0.5729919959762684,1,1,1,2
1,-1,2,0,-10.0,3,-1,0.4327541043654739,0.5672458956346141,1,0,1,2
0,1,1,2,3.0,3,3,0.4256878741450649,0.5743121258548737,0,0,0,2
0,-1,1,1,0.0,3,0,0.37291190414033465,0.6270880958597574,0,1,0,2
1,-1,1,1,-3.0,3,0,0.3602425749363061,0.6397574250636219,1,0,1,2
0,1,1,1,-1.0,3,2,0.3189079401891504,0.6810920598108471,0,0,0,2
0,-1,1,1,1.0,3,0,0.18922263942623352,0.8107773605737685,0,1,0,2
0,-1,1,1,1.0,3,0,0.13801043644477975,0.8619895635551679,0,1,0,2
0,-1,-1,1,,3,0,0.12096672583684304,0.8790332741631088,1,1,1,2
0,-1,1,0,0.0,3,-1,0.10610516110879754,0.8938948388912616,0,1,0,2
0,-1,-1,1,,3,0,0.10919103769513215,0.8908089623048139,1,1,1,2
0,-1,-1,0,,3,-1,0.11357242897382062,0.8864275710261195,1,1,1,2
0,-1,-1,0,,3,-1,0.11935919421471164,0.8806408057852597,1,1,1,2
0,-1,-1,0,,3,-1,0.12669643111922116,0.8733035688808614,1,1,1,2
0,-1,-1,0,,3,-1,0.135768114009002,0.8642318859910959,1,1,1,2
0,-1,1,0,-2.0,3,-1,0.14680170680932342,0.8531982931906268,0,1,0,2
0,-1,-1,1,,3,0,0.18699320228531296,0.8130067977145852,1,1,1,2
0,-1,1,0,0.0,3,-1,0.2330035169497981,0.7669964830502926,0,1,0,2
1,-1,1,1,2.0,3,0,0.3519978398149794,0.648002160185095,1,0,1,2
1,1,1,1,0.0,3,2,0.4092615395931602,0.5907384604068884,1,0,1,2
1,1,1,1,0.0,3,2,0.47618120491900534,0.5238187950809244,1,0,1,2
0,1,-1,1,,3,2,0.5544347835263761,0.44556521647368813,1,0,1,1
1,-1,1,0,3.0,3,-1,0.5897339808377462,0.41026601916217353,1,0,1,1
1,1,1,1,0.0,3,2,0.5987722502723024,0.40122774972780445,1,0,1,1
1,1,-1,1,,3,2,0.6132402814639604,0.3867597185359652,0,0,0,1
0,1,1,0,-2.0,3,1,0.6710245518227348,0.3289754481771759,0,0,0,1
0,-1,-1,1,,3,0,0.6825507091354894,0.3174492908645971,1,1,1,1
0,-1,1,0,0.0,3,-1,0.699803851184033,0.30019614881593787,0,1,0,1
0,-1,-1,1,,3,0,0.7616892696955561,0.23831073030441552,1,1,1,1
1,-1,2,0,-10.0,3,-1,0.8352602814833929,0.1647397185166868,1,0,1,1
0,1,-1,2,,3,3,0.8854926138006008,0.11450738619930342,1,0,1,1
0,-1,-1,0,,3,-1,0.9093872518535825,0.09061274814649287,1,1,1,1
1,-1,1,0,-2.0,3,-1,0.9398718575985925,0.06012814240142244,1,0,1,1
0,1,-1,1,,3,2,0.9541985376926523,0.04580146230726117,1,0,1,1
1,-1,1,0,-2.0,3,-1,0.9591425670718203,0.04085743292822356,1,0,1,1
1,1,-1,1,,3,2,0.9570420420785712,0.04295795792142244,0,0,0,1
0,1,-1,0,,3,1,0.9703948100657103,0.029605189934247704,1,0,1,1
1,-1,2,0,-10.0,3,-1,0.9759701069872393,0.02402989301282937,1,0,1,1
1,1,1,2,2.0,3,3,0.979448911567462,0.020551088432596957,1,0,1,1
0,1,-1,1,,3,2,0.986622420365773,0.013377579634333689,1,0,1,1
1,-1,1,0,-3.0,3,-1,0.9897467827513053,0.010253217248600748,1,0,1,1
0,1,-1,1,,3,2,0.9902995506783269,0.009700449321750348,1,0,1,1
0,-1,-1,0,,3,-1,0.9885421353493522,0.01145786465066436,1,1,1,1
1,-1,1,0,2.0,3,-1,0.9899812762149025,0.010018723785160505,1,0,1,1
1,1,2,1,-10.0,3,2,0.9890506529960764,0.010949347003815989,1,0,1,1
0,1,1,2,-2.0,3,3,0.9904817515434854,0.009518248456584706,0,0,0,1
1,-1,1,1,3.0,3,0,0.9870710031683654,0.012928996831528204,1,0,1,1
