,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
7946,1,1,-1,1,,4,2,0.8117476576527692,0.1882523423472035,0,0,0,1
7947,1,1,-1,0,,4,1,0.7868358694974229,0.2131641305024645,0,0,0,1
7948,1,1,-1,0,,4,1,0.7901398358117675,0.2098601641881252,0,0,0,1
7949,1,1,2,0,-10.0,4,1,0.8245178777635171,0.1754821222364009,1,0,1,1
7950,0,1,-1,2,,4,3,0.8614949438133513,0.1385050561866391,1,0,1,1
7951,1,-1,-1,0,,4,-1,0.876918201247656,0.1230817987523313,0,0,0,1
7952,0,1,-1,0,,4,1,0.8701073290408068,0.1298926709591867,1,0,1,1
7953,1,-1,-1,0,,4,-1,0.8467463151468243,0.153253684853202,0,0,0,1
7954,1,1,1,0,-1.0,4,1,0.7716725449727421,0.2283274550271899,1,0,1,1
7955,1,1,1,1,3.0,4,2,0.7084908809934176,0.2915091190064874,1,0,1,1
7956,1,1,1,1,-1.0,4,2,0.6556171023468121,0.3443828976532205,1,0,1,1
7957,1,1,-1,1,,4,2,0.6117254487107755,0.3882745512893106,0,0,0,1
7958,1,1,-1,0,,4,1,0.6052112193830232,0.3947887806169259,0,0,0,1
7959,1,1,-1,0,,4,1,0.6304388364528538,0.3695611635471826,0,0,0,1
7960,1,1,2,0,-10.0,4,1,0.7092331688884513,0.2907668311115117,1,0,1,1
7961,0,1,-1,2,,4,3,0.7912222898888589,0.2087777101111868,1,0,1,1
7962,1,-1,1,0,-3.0,4,-1,0.8309591455495815,0.1690408544504668,1,0,1,1
7963,1,1,1,1,-1.0,4,2,0.8472358161304849,0.1527641838695995,1,0,1,1
7964,0,1,1,1,-1.0,4,2,0.8694737535008251,0.1305262464991005,0,0,0,1
7965,1,-1,1,1,-3.0,4,0,0.8673830259147346,0.1326169740853751,1,0,1,1
7966,0,1,-1,1,,4,2,0.8502306446657083,0.149769355334348,1,0,1,1
7967,0,-1,1,0,0.0,4,-1,0.8099050236779521,0.1900949763220384,0,1,0,1
7968,1,-1,-1,1,,4,0,0.8024816183675555,0.1975183816325533,0,0,0,1
7969,1,1,2,0,10.0,4,1,0.759072534512961,0.2409274654871509,1,0,1,1
7970,1,1,1,2,-3.0,4,3,0.7181586134606528,0.2818413865393853,1,0,1,1
7971,0,1,-1,1,,4,2,0.6850475354518465,0.3149524645482409,1,0,1,1
7972,0,-1,1,0,0.0,4,-1,0.6125252696625247,0.3874747303375475,0,1,0,1
7973,1,-1,1,1,0.0,4,0,0.5904383510256849,0.4095616489743399,1,0,1,1
7974,0,1,-1,1,,4,2,0.5351026293582709,0.4648973706418318,1,0,1,1
7975,0,-1,-1,0,,4,-1,0.4203491160596142,0.5796508839404805,1,1,1,2
7976,0,-1,1,0,1.0,4,-1,0.3212606043680182,0.6787393956319899,0,1,0,2
7977,0,-1,-1,1,,4,0,0.2851641503102713,0.7148358496897057,1,1,1,2
7978,0,-1,-1,0,,4,-1,0.2545541668666068,0.7454458331334944,1,1,1,2
7979,1,-1,1,0,-1.0,4,-1,0.2286631374615755,0.7713368625385274,1,0,1,2
7980,1,1,1,1,-3.0,4,2,0.1674707157953867,0.8325292842045633,1,0,1,2
7981,1,1,2,1,10.0,4,2,0.1137654802316451,0.886234519768443,1,0,1,2
7982,1,1,-1,2,,4,3,0.0598626662342544,0.940137333765771,0,0,0,2
7983,1,1,-1,0,,4,1,0.0387880455057798,0.9612119544942572,0,0,0,2
7984,1,1,1,0,-1.0,4,1,0.0323095815170494,0.9676904184828926,1,0,1,2
7985,1,1,-1,1,,4,2,0.0256845558472769,0.9743154441527048,0,0,0,2
7986,1,1,1,0,2.0,4,1,0.0269937047664995,0.9730062952334734,1,0,1,2
7987,1,1,1,1,0.0,4,2,0.0277560417552253,0.9722439582447148,1,0,1,2
7988,1,1,1,1,0.0,4,2,0.02799068169721,0.9720093183028888,1,0,1,2
7989,1,1,1,1,-3.0,4,2,0.0277035079685169,0.9722964920315038,1,0,1,2
7990,1,1,1,1,0.0,4,2,0.0268873199577346,0.973112680042191,1,0,1,2
7991,1,1,-1,1,,4,2,0.0255216525173319,0.974478347482591,0,0,0,2
