stim*contrast_ext,previous_ext,bias_ext,stim*contrast_int,previous_int,bias_int,AA,AB,BA,BB
0.8483404068247982,0.6458779743204345,-0.0106818359608422,0.7211449060906054,0.6506280747917037,0.019176188079347973,-0.035922464189495185,-3.3442999007735796,-3.5091361549341,-0.03037957343612229
0.958854176196684,1.4424726112709148,-0.050812619020601864,0.8449602504302995,-0.02896789306052523,0.03807806912885951,-0.1264609567725315,-2.130385878837125,-2.206585821209662,-0.11661901790846742
1.0127672224527144,1.4575716444960665,-0.05487645231557588,0.8023069573053565,-0.012651858225623683,0.03897984659748046,-0.12336388166463375,-2.153664814437099,-2.1905579530702477,-0.11861949735166026
0.9897353173575295,1.454681767433545,-0.053191171974374334,0.8167865505246831,-0.013204676742875156,0.03841552651676393,-0.11812653491447753,-2.194480822724023,-2.153976347559625,-0.12332298581746652
0.994351668101234,1.4548295036776269,-0.05312797834044403,0.8135006000117465,-0.01400430800691916,0.03841260646758048,-0.11820966213275463,-2.193818102092898,-2.1522989635847507,-0.12354335105249413
0.991329262866439,1.4528263613935475,-0.052865373287142546,0.8145212171077786,-0.015395147010425351,0.038415010491410745,-0.12377342230634088,-2.150551089403378,-2.1960258820643346,-0.11793297364579806
0.987451550924481,1.452816594514805,-0.05293011721676843,0.8182785018700144,-0.015319688460884207,0.0384378303279315,-0.12376679930797208,-2.1506013566802085,-2.1959729708644575,-0.11793959666867157
0.9942626168704951,1.4545040051724603,-0.05308949476098079,0.814761766557875,-0.014101769028460475,0.038417566479336744,-0.12348264291226278,-2.1527607463818104,-2.196005033665703,-0.11793558324321123
0.9954588268436653,1.4557284601380687,-0.05325230799733221,0.8114037249390602,-0.013239910942835595,0.038404369985916745,-0.118312831285106,-2.192996286675317,-2.153455534462785,-0.12339136254201889
0.9909496218191445,1.4535921907019111,-0.0529188101056632,0.8161790132401006,-0.014928155451811524,0.038402243239512954,-0.1177933546568328,-2.1971420291657426,-2.1518260267069262,-0.12360555844838425
