isi,block,trial,isi_ms,isi_frames,theta,log_cnt,resp,rt,stim_duration,blank_duration,cnt,correct
3,1,18,40,4,-45,-1.8546873026985,-1,0.780573200000163,0.0450141000001167,0.038731000000098,0.0139737412527265,1
13,1,19,240,24,-45,-1.8546873026985,1,0.538390299999719,0.0405471999997644,0.236699900000076,0.0139737412527265,0
16,1,20,300,30,45,-1.8546873026985,1,0.581107900000006,0.047628799999984,0.299120300000141,0.0139737412527265,1
4,1,21,60,6,-45,-1.8546873026985,-1,0.671381300000121,0.0405080000000453,0.0559912999997323,0.0139737412527265,1
31,1,22,600,60,45,-1.8546873026985,1,0.518259199999648,0.0495556000000761,0.600066499999684,0.0139737412527265,1
50,1,23,980,98,-45,-1.8546873026985,-1,0.645563000000038,0.0410636000001432,0.976919499999894,0.0139737412527265,1
24,1,24,460,46,45,-1.8546873026985,1,0.615036200000304,0.0455698999999186,0.45958470000005,0.0139737412527265,1
28,1,25,540,54,45,-1.8546873026985,1,0.588135500000135,0.0431533999999374,0.536951800000224,0.0139737412527265,1
29,1,26,560,56,45,-1.8546873026985,1,0.458664499999941,0.0495946999999433,0.563603900000089,0.0139737412527265,1
3,1,27,40,4,-45,-1.8546873026985,1,0.703617799999847,0.04457820000016,0.0361847999997735,0.0139737412527265,0
24,1,28,460,46,-45,-1.8546873026985,1,0.42448719999993,0.0453530999998293,0.458124300000236,0.0139737412527265,0
