orientation_ext,prev_resp_ext,bias_ext,orientation_int,prev_resp_int,bias_int,AA,AB,BA,BB
1.1052208703476525,0.03500046314584104,0.7014606689250842,0.7381422505365792,0.2437685650310926,-0.6595796387838587,-0.04871719394266829,-3.0459829615523972,-3.637733584602458,-0.02666426292767738
1.0856205436427182,0.17871074462634148,0.24573988949295952,0.41003686759345737,0.4784962563792214,-0.06703388187144667,-0.0003741247934844204,-7.891108200351859,-16.947657232835322,-4.362405076847712e-08
1.105121354580234,0.03407983739464505,0.7028586488169344,0.7399199192550093,0.24393181299912722,-0.6578551269318175,-0.04859569167814373,-3.0484198508264138,-3.6358588073637117,-0.026714973716945017
1.104982186045755,0.033179916666682206,0.7042136273848779,0.7410892349978719,0.24325274357617013,-0.6575725285925302,-0.04857184073309182,-3.048898946093021,-3.633653901711062,-0.02677473922483465
1.0854836438944602,0.17875212370062366,0.24569918207506983,0.41005008367066237,0.4784875834234653,-0.06702610373958331,-0.0003741196213127418,-7.891122022584692,-17.01533085601357,-4.0769530250193e-08
1.1060961413527572,0.03191632464764881,0.7094550535152702,0.7437110969170069,0.24220663914584606,-0.6555125872018637,-0.027021050239797652,-3.624619181150507,-3.049684197768888,-0.048532774244361344
1.1052208484944699,0.03379722378708744,0.7038456549937866,0.7405763177462367,0.24313005547026365,-0.657961568175733,-0.048600570831500496,-3.048321872681526,-3.6341747403465865,-0.026760609317513794
1.1054799807881288,0.03503972303685597,0.7017646998780266,0.7378146635231504,0.2435108518745899,-0.6601643730565192,-0.04878636015991946,-3.044598520952629,-3.6367019427438936,-0.02669215569276891
1.1051245752390522,0.03276051556507673,0.7052348965137475,0.7416654317072581,0.24330154616302735,-0.6568493257596608,-0.026818986513969936,-3.632024714636889,-3.049493067438771,-0.04854228006631422
1.105286244721178,0.03645695976950521,0.6988102664425193,0.7348638797022288,0.24251181187407553,-0.6646032967222579,-0.04908915606755283,-3.0385612965929893,-3.6399239098061336,-0.02660514043369465
