stim*contrast,previous,bias
-4.938372635977143,-1.796216007655646,-0.038398961860304746
-4.947267768888901,-1.7962472283733377,-0.0383798871095628
-4.793439531902434,-1.7945456411885707,-0.038003128642335814
-4.882303562852491,-1.7954703010115756,-0.03795660444489046
-4.902683274245683,-1.7957892972736016,-0.03818816337441051
-4.945502958141486,-1.796182900163972,-0.038370490590079825
-4.945000597915365,-1.795779850070904,-0.038380273039251386
-4.947689388566847,-1.796319601139314,-0.038381547678149386
-4.886918937189956,-1.7955538010537413,-0.03800551986120433
-4.946792896884418,-1.7961708887972057,-0.03838041180346119
-4.916194171418317,-1.795953616043338,-0.03821888960314082
-4.947672773929832,-1.7963184065858664,-0.038382039632107026
-4.93709576347231,-1.7962016291675917,-0.03840188024156977
-4.94766962348671,-1.7963177055244066,-0.0383814849219703
-4.853796367955664,-1.795115346715598,-0.03791813315431745
-4.928348962909485,-1.796106136552231,-0.038431267274774056
-4.947560233049257,-1.7963116814616753,-0.03838123210850226
-4.947557616110603,-1.7963084857469938,-0.038383569002549356
-4.947249315837906,-1.7962921498654216,-0.038384927299852156
-4.881691402528675,-1.7955143837311005,-0.03807506976052225
-4.930400549586873,-1.796121688301955,-0.03841316178360248
-4.92117244360171,-1.7960295828424875,-0.038457880700724804
-4.937978391994365,-1.7962130673655956,-0.03840320115765237
-4.889976553790815,-1.7956145303192506,-0.03806861744289473
-4.920017091416746,-1.7959048980795613,-0.037969966510337155
-4.9260800064334385,-1.7960320313483074,-0.03811642733612406
-4.891420082877142,-1.795599466533017,-0.03798744546448713
-4.947549578372423,-1.796307900079405,-0.03838293863926186
-4.933238658997954,-1.7961588501742316,-0.03841217392339238
-4.892819355142916,-1.7956722838995738,-0.0381319518342037
-4.913795321302647,-1.7958385896009108,-0.03797811379439617
-4.947691080291155,-1.7963197061721978,-0.03838156791035996
-4.887848817825738,-1.7956010825830084,-0.03812278368815597
-4.8856151561862164,-1.7955809072637423,-0.03814795756701459
-4.933350091095881,-1.7961118411386363,-0.03811212898572429
-4.947501392619645,-1.796308117563754,-0.0383805642308351
-4.959710782339066,-1.7964558251491023,-0.03839729750432066
-4.882179996466549,-1.7955239348112837,-0.038087340877702325
-4.937631449240401,-1.796208311260743,-0.038401784713088145
-4.946874917471872,-1.796268079141895,-0.03838721596928844
