ID,block,theta,prev_resp,resp,correct,isi_ms,Gl_Prob_State_ext,Gl_Prob_State_int
1,1,1,-1,1,1,880,0.9864789952953382,0.013521004704715567
1,1,1,1,1,1,800,0.9862814224596886,0.013718577540345889
1,1,1,1,1,1,200,0.9852748122686381,0.014725187731386558
1,1,1,0,1,1,320,0.9833134359110202,0.016686564088931724
1,1,1,1,1,1,840,0.9790672721901993,0.020932727809771765
1,1,-1,1,1,0,120,0.9728426339936496,0.027157366006319357
1,1,-1,1,1,0,220,0.9614220017900492,0.038577998209963146
1,1,1,1,0,0,600,0.9415461776252942,0.05845382237469975
1,1,1,-1,1,1,700,0.9417245543144177,0.05827544568560444
1,1,1,1,0,0,520,0.9341318563782008,0.06586814362176663
1,1,-1,-1,1,0,560,0.9450752691207427,0.05492473087925637
1,1,-1,1,1,0,920,0.9436976331688561,0.056302366831157566
1,1,1,1,1,1,500,0.9359727832024848,0.06402721679756034
1,1,-1,1,0,1,280,0.923031675755522,0.07696832424447385
1,1,1,-1,1,1,100,0.9163654008411443,0.08363459915884545
1,1,1,1,1,1,980,0.8981382333094416,0.10186176669051698
1,1,1,1,0,0,360,0.870385015463295,0.12961498453673295
1,1,1,-1,0,0,780,0.8702081426807118,0.12979185731923912
1,1,1,-1,1,1,620,0.9050657733971158,0.09493422660289538
1,1,1,1,1,1,580,0.9222309641115132,0.0777690358885432
1,1,1,0,1,1,940,0.9329020074941291,0.06709799250584389
1,1,-1,1,0,1,900,0.9367993407173136,0.06320065928269275
1,1,1,-1,1,1,420,0.9464068676543148,0.05359313234567808
1,1,-1,1,1,0,360,0.9482557459257174,0.05174425407426536
1,1,-1,1,0,1,480,0.9444040451028572,0.0555959548971468
1,1,-1,-1,1,0,960,0.945776208989904,0.0542237910101303
1,1,-1,1,0,1,480,0.934918194203028,0.06508180579693323
1,1,-1,-1,0,1,100,0.929921213633208,0.07007878636677098
1,1,1,-1,1,1,180,0.9316597153368223,0.0683402846632186
1,1,1,1,1,1,940,0.9250180694751167,0.07498193052482816
1,1,1,1,1,1,760,0.9129134043169206,0.08708659568313507
1,1,-1,1,0,1,420,0.8935933051953283,0.10640669480462026
1,1,1,-1,0,0,480,0.8816886563198119,0.11831134368019826
1,1,-1,-1,1,0,320,0.8981328070165225,0.10186719298342069
1,1,1,1,0,0,60,0.8970761601310917,0.10292383986895008
1,1,1,-1,1,1,520,0.9205998751320551,0.07940012486792392
1,1,-1,1,0,1,820,0.9310914653591414,0.06890853464090647
1,1,1,-1,1,1,120,0.9482620556076737,0.051737944392332036
1,1,-1,1,0,1,140,0.9558014101857721,0.04419858981425995
1,1,1,-1,1,1,200,0.9690761814556359,0.030923818544381986
1,1,-1,1,1,0,780,0.975278681409159,0.024721318590857397
1,1,1,1,1,1,800,0.9777118002701218,0.02228819972986776
1,1,1,1,1,1,740,0.9785085689868552,0.02149143101315212
1,1,1,1,1,1,280,0.9777843372337116,0.022215662766291538
1,1,-1,1,0,1,720,0.975434256646098,0.024565743353910093
1,1,-1,-1,0,1,980,0.9773235926559021,0.022676407344131684
1,1,1,-1,1,1,260,0.984348737874245,0.01565126212572501
1,1,-1,1,1,0,740,0.9875585811201089,0.012441418879898596
1,1,1,1,1,1,220,0.9888316961356198,0.011168303864426635
1,2,1,0,1,1,900,0.9895579132379572,0.010442086762082333
1,2,1,1,1,1,160,0.9891124418909442,0.01088755810906667
1,2,1,1,1,1,880,0.9881663714478877,0.011833628552105927
1,2,-1,1,0,1,920,0.9865827375484989,0.013417262451494294
1,2,1,0,1,1,120,0.9886964566717685,0.011303543328215187
1,2,1,1,1,1,580,0.989439947809973,0.010560052190048196
1,2,1,1,1,1,460,0.989727348675821,0.01027265132413508
1,2,1,1,1,1,980,0.9896002668221194,0.010399733177850796
1,2,1,1,1,1,600,0.9890403043747774,0.010959695625185076
1,2,-1,1,0,1,1000,0.9879663945391346,0.012033605460851837
1,2,1,-1,1,1,340,0.9905142065443935,0.009485793455647956
1,2,1,0,1,1,680,0.9911026281340056,0.008897371865988898
1,2,1,1,1,1,140,0.9907678464390548,0.009232153560987449
1,2,1,1,1,1,780,0.9901408571139404,0.009859142886056682
1,2,1,1,1,1,440,0.9891308897596189,0.010869110240427431
1,2,1,1,1,1,620,0.9875917295420583,0.012408270457914396
1,2,1,1,1,1,920,0.9853005494023337,0.014699450597670392
1,2,-1,1,0,1,840,0.9819256509721478,0.018074349027890225
1,2,1,-1,1,1,760,0.9825224353164538,0.01747756468352383
1,2,-1,1,0,1,940,0.9798435573153249,0.020156442684687352
1,2,1,-1,1,1,940,0.9812158697072166,0.01878413029280441
1,2,-1,1,0,1,720,0.9791518858242458,0.0208481141757762
1,2,-1,-1,1,0,280,0.9811655047643448,0.018834495235680062
1,2,1,1,1,1,420,0.9770106462401765,0.022989353759805303
1,2,1,1,1,1,840,0.9707307857563182,0.029269214243679884
1,2,1,1,0,0,720,0.9614167763456647,0.03858322365433276
1,2,1,-1,1,1,300,0.9670600984103307,0.03293990158966574
1,2,1,1,1,1,80,0.9673011978112341,0.032698802188715466
1,2,-1,1,0,1,220,0.9651730965160784,0.03482690348393154
1,2,-1,-1,0,1,260,0.9676645284029857,0.03233547159698758
1,2,1,-1,1,1,520,0.975856517017202,0.02414348298279895
1,2,-1,1,0,1,360,0.979020452980978,0.02097954701906562
1,2,-1,-1,1,0,600,0.9866004424054068,0.013399557594590744
1,2,-1,1,1,0,360,0.9882945201928347,0.01170547980721225
1,2,1,1,1,1,480,0.9883116638588669,0.01168833614113696
1,2,1,1,1,1,560,0.98774716706764,0.012252832932400766
1,2,-1,1,0,1,500,0.9865193065789405,0.013480693421033398
1,2,1,-1,1,1,760,0.9889974412562265,0.011002558743755433
1,2,1,1,1,1,380,0.9892485342274246,0.010751465772518759
1,2,-1,1,1,0,380,0.9890281837092925,0.010971816290683176
1,2,1,0,1,1,180,0.9872377675592219,0.012762232440832102
1,2,-1,1,0,1,740,0.9837166368740587,0.01628336312588579
1,2,-1,-1,1,0,840,0.9840850166717756,0.015914983328183058
1,2,1,1,1,1,700,0.9786945392313169,0.021305460768640407
1,2,-1,1,0,1,640,0.9710478643561365,0.028952135643864382
1,2,1,-1,1,1,660,0.9680948073513249,0.031905192648693605
1,2,-1,1,0,1,280,0.9592346480331746,0.040765351966832494
1,2,-1,-1,1,0,980,0.9555192105466133,0.044480789453357185
1,2,-1,1,1,0,620,0.9386437222138239,0.061356277786198885
1,2,1,1,0,0,200,0.9091634808239374,0.09083651917604475
1,2,1,-1,0,0,480,0.9059505512865794,0.09404944871337947
1,2,1,-1,1,1,460,0.9313341001390384,0.06866589986100136
1,2,1,1,1,1,560,0.9434737250179548,0.056526274982037564
1,2,1,1,1,1,800,0.9508249155594332,0.04917508444061371
1,2,1,1,1,1,500,0.9544519171556889,0.0455480828443252
1,2,1,1,1,1,580,0.9548798175073042,0.045120182492720706
1,2,-1,1,0,1,440,0.9521705645361223,0.047829435463891415
1,2,-1,-1,0,1,60,0.9544725464984302,0.04552745350160135
1,2,1,-1,1,1,980,0.9629911463498291,0.037008853650155396
1,2,1,1,1,1,380,0.9652408655666848,0.034759134433343414
1,2,-1,1,0,1,880,0.9649840065535936,0.035015993446383516
1,2,1,-1,1,1,260,0.9693941324227684,0.030605867577283705
1,2,-1,0,0,1,400,0.9687792497828291,0.031220750217148707
1,2,-1,-1,1,0,340,0.9731642514388659,0.026835748561099763
1,2,-1,1,0,1,700,0.9698602096955578,0.030139790304402243
1,2,-1,-1,0,1,720,0.9710234229570561,0.028976577042946917
1,2,1,-1,1,1,220,0.9775676148324662,0.02243238516758909
1,2,1,1,1,1,940,0.9796428176836964,0.02035718231626775
1,2,1,1,1,1,900,0.980256833770822,0.019743166229142652
1,2,1,1,1,1,660,0.9794985553334462,0.02050144466653246
1,2,1,1,1,1,660,0.9772582050057429,0.02274179499423108
1,2,1,1,1,1,820,0.9732114431450295,0.026788556854938535
1,2,-1,1,0,1,80,0.9667724125843559,0.033227587415614206
1,2,-1,-1,0,1,520,0.9650585561942427,0.03494144380572852
1,2,-1,-1,1,0,320,0.9688240424504093,0.031175957549606066
1,2,1,1,0,0,700,0.9641611744010855,0.03583882559888318
1,2,1,-1,1,1,960,0.9741460118974961,0.025853988102497533
1,2,-1,0,1,0,300,0.978462960500978,0.021537039499062337
1,2,-1,1,0,1,420,0.9779218673330174,0.02207813266702453
1,2,1,-1,1,1,560,0.9815419810304225,0.018458018969606377
1,2,1,1,1,1,100,0.9816633987923089,0.018336601207643383
1,2,1,1,1,1,620,0.980531875909903,0.01946812409008822
1,2,-1,1,0,1,740,0.9779835997315356,0.022016400268409668
1,2,1,-1,1,1,60,0.9795680916175539,0.020431908382423498
1,2,-1,1,1,0,360,0.9774841798031905,0.022515820196795017
1,2,-1,1,0,1,800,0.971955921178761,0.028044078821278486
1,2,-1,-1,1,0,160,0.9709182760607248,0.02908172393930446
1,2,-1,1,1,0,300,0.9607519949366142,0.039248005063339704
1,2,1,1,0,0,140,0.9426873871400008,0.05731261285996345
1,2,-1,-1,0,1,460,0.9439204474924673,0.05607955250757071
1,2,1,-1,1,1,880,0.9516301356573182,0.04836986434270938
1,2,-1,1,1,0,900,0.9522958720478418,0.04770412795216076
1,2,-1,1,0,1,80,0.9475023514773492,0.05249764852264424
1,2,-1,-1,0,1,540,0.9478816816889449,0.052118318311098956
1,2,-1,-1,1,0,540,0.954532540415311,0.04546745958463956
1,2,-1,1,0,1,920,0.9505956998032637,0.04940430019673645
1,2,1,0,1,1,100,0.951728329346904,0.04827167065308853
1,2,1,1,0,0,580,0.9479848954785477,0.05201510452139578
1,2,1,-1,1,1,860,0.9617189366752886,0.038281063324749884
1,2,-1,1,1,0,860,0.9677199929400867,0.03228000705987516
1,2,-1,1,1,0,640,0.969328609046269,0.030671390953741988
1,2,1,1,1,1,480,0.9670038487502831,0.032996151249762816
1,2,1,1,0,0,420,0.9621021852826626,0.03789781471730862
1,2,1,-1,1,1,640,0.9721594951862818,0.027840504813768072
1,2,1,1,1,1,240,0.9763553853481989,0.023644614651774396
1,2,-1,1,1,0,500,0.9786634986321416,0.02133650136785874
1,2,-1,1,0,1,800,0.9780089671811659,0.021991032818784513
1,2,-1,-1,1,0,740,0.9815076854781963,0.018492314521759822
1,2,-1,1,0,1,440,0.978952067749795,0.02104793225025166
1,2,1,-1,1,1,60,0.9804863512166619,0.01951364878336031
1,2,1,1,1,1,200,0.9784815887392423,0.02151841126078784
1,2,1,1,1,1,520,0.9747994648914148,0.025200535108548947
1,2,1,1,1,1,260,0.9689069118230635,0.031093088176963563
1,2,-1,1,1,0,680,0.9599508537747674,0.040049146225267084
1,2,1,1,0,0,240,0.9435844345958327,0.05641556540418193
1,2,-1,-1,0,1,340,0.9458776947481471,0.05412230525183148
1,2,1,-1,1,1,820,0.9546894533209113,0.04531054667908328
1,2,-1,1,1,0,120,0.9565049528492362,0.043495047150784845
1,2,-1,1,0,1,100,0.9532569147407588,0.0467430852592938
1,2,-1,-1,1,0,960,0.9549947287589001,0.04500527124105938
1,2,-1,1,0,1,140,0.9458733140820842,0.05412668591788328
1,2,1,-1,1,1,1000,0.9422337118039643,0.0577662881959974
1,2,-1,1,0,1,960,0.9299919253833197,0.07000807461664811
1,2,1,-1,1,1,760,0.923838404096668,0.07616159590328986
1,2,-1,1,0,1,280,0.9068211126153467,0.09317888738469375
1,2,1,-1,1,1,540,0.8967768957168741,0.10322310428316557
1,2,1,1,1,1,180,0.8725418683328113,0.12745813166715472
1,2,1,1,1,1,200,0.8360805414197245,0.16391945858032175
1,2,-1,1,0,1,780,0.782114341534165,0.21788565846578925
1,2,-1,-1,0,1,320,0.741737948161122,0.25826205183888135
1,2,-1,-1,0,1,780,0.7154519019407428,0.2845480980592058
1,2,-1,-1,0,1,400,0.7007359650268595,0.2992640349731599
1,2,1,0,1,1,600,0.6961792116054039,0.3038207883945631
1,2,-1,1,1,0,400,0.6769910790165671,0.3230089209834616
1,2,1,1,1,1,680,0.636485223733617,0.3635147762664243
1,2,-1,1,0,1,320,0.574387896297569,0.4256121037024679
1,2,-1,-1,0,1,240,0.527125717556181,0.4728742824438636
1,2,-1,-1,0,1,180,0.4952713579353627,0.5047286420646835
1,2,1,-1,0,0,160,0.4757707041607814,0.5242292958392076
1,2,1,-1,0,0,820,0.49742957827118744,0.5025704217288693
1,2,1,0,1,1,1000,0.5963900156545826,0.4036099843454025
1,2,1,1,1,1,860,0.6553039374700124,0.3446960625299452
1,2,1,1,0,0,120,0.6936168441086558,0.30638315589132975
1,2,1,-1,1,1,220,0.8118315115245853,0.18816848847543352
1,3,1,0,1,1,780,0.8752261310238101,0.12477386897616724
1,3,-1,1,1,0,800,0.9138605573747569,0.08613944262519775
1,3,1,1,1,1,600,0.9359493576418455,0.06405064235821067
1,3,-1,1,1,0,940,0.9508279521395219,0.049172047860494054
1,3,1,1,1,1,340,0.9582516067459061,0.04174839325409078
1,3,1,1,1,1,660,0.9623059718651685,0.03769402813484749
1,3,1,1,1,1,180,0.9635780054019285,0.036421994598080175
1,3,-1,1,0,1,720,0.9622518619938362,0.03774813800612546
1,3,1,-1,1,1,860,0.9656502055050283,0.03434979449501619
1,3,-1,1,1,0,680,0.96369426336334,0.03630573663666028
1,3,1,1,1,1,420,0.9569045737263788,0.0430954262736215
1,3,-1,1,1,0,80,0.9461361107291807,0.05386388927079537
1,3,1,1,1,1,240,0.9262161587042977,0.07378384129566018
1,3,-1,1,0,1,880,0.8970322429161912,0.10296775708377237
1,3,1,0,0,0,960,0.8767213498527604,0.123278650147287
1,3,1,-1,1,1,200,0.8836828522684187,0.11631714773162584
1,3,-1,1,0,1,80,0.8794295587246471,0.12057044127531646
1,3,1,-1,1,1,500,0.8815562046953693,0.1184437953046319
1,3,-1,1,0,1,280,0.8722065969172844,0.12779340308274945
1,3,1,-1,1,1,840,0.8695127474139615,0.13048725258599153
1,3,-1,1,0,1,900,0.8538619777092986,0.14613802229067993
1,3,-1,-1,0,1,120,0.8455674808697189,0.15443251913027706
1,3,-1,-1,1,0,140,0.8457991594388586,0.15420084056111386
1,3,-1,1,0,1,760,0.8241364436845012,0.17586355631550785
1,3,1,-1,0,0,480,0.8107266199381697,0.1892733800618642
1,3,-1,-1,0,1,600,0.8311623574055171,0.1688376425944783
1,3,1,-1,1,1,680,0.8637098934299171,0.13629010657012539
1,3,-1,1,0,1,360,0.8782153962403091,0.12178460375971707
1,3,1,-1,1,1,100,0.9007097769580585,0.09929022304189966
1,3,-1,1,1,0,440,0.9097110247496147,0.09028897525041914
1,3,1,1,1,1,740,0.9103530479718043,0.08964695202816622
1,3,1,1,1,1,160,0.9057799343987993,0.09422006560119567
1,3,1,1,0,0,980,0.8953296259568451,0.1046703740431699
1,3,1,-1,1,1,820,0.9070994961915326,0.0929005038084455
1,3,-1,1,0,1,880,0.9083530524015401,0.09164694759843682
1,3,-1,-1,0,1,500,0.9156614217965225,0.08433857820345365
1,3,1,0,1,1,900,0.9310424826625674,0.06895751733742887
1,3,1,1,1,1,380,0.938585941389816,0.06141405861013271
1,3,1,1,1,1,720,0.9418294906426865,0.0581705093573538
1,3,-1,1,0,1,660,0.941242705019452,0.05875729498054377
1,3,-1,-1,0,1,400,0.9459765581110904,0.05402344188892502
1,3,-1,-1,1,0,920,0.9575554158556441,0.04244458414433934
1,3,1,1,1,1,300,0.9579879629315785,0.042012037068475006
1,3,1,1,0,0,280,0.9554652891166573,0.04453471088333026
1,3,-1,-1,1,0,600,0.9697170691073116,0.030282930892716223
1,3,-1,1,1,0,140,0.9732405718091506,0.02675942819079692
1,3,1,1,1,1,260,0.9731542600205384,0.026845739979434093
1,3,1,1,1,1,300,0.9711062488629507,0.028893751137019006
1,3,1,1,1,1,620,0.9668000439896541,0.033199956010378694
1,3,-1,1,0,1,240,0.9596122281907827,0.040387771809193014
1,3,-1,-1,0,1,700,0.95741385472039,0.04258614527963159
1,3,1,-1,1,1,460,0.9610105520734997,0.038989447926458184
1,3,1,1,1,1,700,0.9587804057976763,0.041219594202317016
1,3,1,1,1,1,300,0.9534586626275573,0.04654133737241615
1,3,-1,1,0,1,460,0.9442748840041454,0.05572511599582136
1,3,-1,-1,0,1,620,0.9406126332866402,0.05938736671336369
1,3,1,-1,1,1,940,0.9433407231572548,0.05665927684272881
1,3,1,1,1,1,200,0.9386646444401047,0.06133535555987065
1,3,-1,0,0,1,680,0.9294851710561873,0.07051482894377231
1,3,1,-1,0,0,580,0.9268138239210163,0.07318617607897562
1,3,1,-1,1,1,400,0.9501357797152455,0.049864220284741315
1,3,1,1,1,1,1000,0.961782806879593,0.03821719312036738
1,3,1,1,1,1,660,0.9694985821742477,0.03050141782571188
1,3,1,1,1,1,860,0.9744001325977183,0.025599867402236732
1,3,-1,1,1,0,260,0.9771970646313538,0.022802935368610496
1,3,1,1,1,1,360,0.9768431266392976,0.02315687336066263
1,3,-1,1,0,1,820,0.9748053052043176,0.025194694795718172
1,3,1,0,1,1,360,0.9770322092559245,0.022967790744106424
1,3,1,1,1,1,560,0.976514618625335,0.023485381374633196
1,3,-1,1,0,1,980,0.9742784503798559,0.025721549620109797
1,3,-1,-1,0,1,580,0.9763283371121613,0.023671662887844624
1,3,1,-1,1,1,160,0.983590577036456,0.01640942296354268
1,3,1,1,1,1,560,0.9868852611899486,0.013114738810021172
1,3,1,1,1,1,340,0.9892511697046652,0.01074883029528599
1,3,1,1,1,1,560,0.991030819513352,0.008969180486683931
1,3,-1,1,1,0,260,0.9924818537959771,0.0075181462040775585
1,3,-1,1,1,0,440,0.992976143085049,0.007023856914949981
1,3,1,1,1,1,760,0.9926547467031406,0.0073452532969162385
1,3,1,1,1,1,920,0.9922979770453529,0.007702022954615122
1,3,-1,1,1,0,760,0.9918541839115714,0.008145816088405925
1,3,-1,1,1,0,800,0.9903328837695917,0.009667116230387523
1,3,1,1,1,1,340,0.9872999309239827,0.012700069075980012
1,3,1,1,1,1,740,0.9832774275058243,0.01672257249419428
1,3,1,1,1,1,420,0.9776830282874466,0.02231697171259317
1,3,-1,1,0,1,720,0.969706821791534,0.03029317820848374
1,3,1,0,1,1,180,0.9664979905538691,0.03350200944616912
1,3,-1,1,0,1,640,0.9590341761927739,0.040965823807189536
1,3,1,-1,1,1,640,0.9565969652684144,0.04340303473163295
1,3,1,1,1,1,840,0.9471909486592355,0.05280905134073486
1,3,1,1,0,0,420,0.932670174638965,0.06732982536102297
1,3,-1,-1,0,1,220,0.9373837454441587,0.0626162545557926
1,3,-1,-1,0,1,140,0.9491988729044905,0.050801127095533714
1,3,1,-1,1,1,180,0.9692483607565753,0.03075163924336861
1,3,-1,1,1,0,480,0.9798256324084728,0.020174367591534226
1,3,-1,1,1,0,440,0.9859573880484044,0.014042611951651731
1,3,1,1,1,1,220,0.9893934962543998,0.010606503745559737
1,3,-1,0,1,0,80,0.9921254877236468,0.007874512276308032
1,3,-1,1,1,0,120,0.9926493134316384,0.007350686568377176
1,3,1,1,1,1,100,0.9922914175939457,0.007708582406103255
1,3,1,1,1,1,700,0.9918455455577948,0.008154454442223518
1,3,1,1,1,1,920,0.9912471476074999,0.008752852392508467
1,3,1,1,1,1,780,0.9904095925698211,0.009590407430211376
1,3,1,1,1,1,860,0.9892116260593983,0.01078837394055521
1,3,1,1,1,1,160,0.9874798162586216,0.012520183741374874
1,3,-1,0,1,0,60,0.9849634458732272,0.015036554126780035
1,3,-1,1,0,1,1000,0.977958314303905,0.022041685696095804
1,3,-1,-1,0,1,620,0.9753484834455645,0.02465151655440312
1,3,1,-1,1,1,320,0.9776931737190471,0.022306826280950234
1,3,-1,1,0,1,840,0.9761122925716088,0.023887707428378497
1,3,-1,-1,1,0,280,0.9787451664858072,0.021254833514225704
1,3,1,1,0,0,320,0.9747367892998411,0.025263210700175672
1,3,-1,-1,1,0,800,0.9834532696694225,0.016546730330564686
1,3,1,1,1,1,640,0.9853416558979418,0.01465834410203349
1,3,1,1,1,1,520,0.9862864330420033,0.013713566958051697
1,3,1,1,1,1,900,0.9864243782283709,0.013575621771606053
1,3,1,1,1,1,940,0.9857754620359325,0.014224537964024266
1,3,1,1,1,1,540,0.9842457396724651,0.01575426032750424
1,3,1,1,1,1,580,0.9816137504142491,0.018386249585694976
1,3,-1,1,0,1,240,0.9774984563295319,0.022501543670488715
1,3,-1,-1,0,1,980,0.977582623823765,0.02241737617618798
1,3,-1,-1,1,0,60,0.9825935950349114,0.017406404965047324
1,3,-1,1,0,1,1000,0.9816157892029937,0.018384210796962785
1,3,1,-1,1,1,380,0.984612753529086,0.015387246470951518
1,3,1,1,1,1,200,0.9846155134707012,0.015384486529274776
1,3,-1,1,0,1,820,0.9836436228215296,0.016356377178422813
1,3,1,-1,1,1,780,0.9865434274843634,0.013456572515607692
1,3,-1,1,1,0,960,0.9867581239404593,0.013241876059586606
1,3,-1,1,0,1,960,0.9850682437425159,0.014931756257461655
1,3,1,-1,1,1,220,0.9871611751324072,0.012838824867552303
1,3,1,1,1,1,880,0.9867414201306824,0.013258579869322423
1,3,-1,1,0,1,380,0.985553969206796,0.01444603079321024
1,3,1,-1,1,1,480,0.9881288905598267,0.011871109440177854
1,3,-1,0,1,0,520,0.9883153911176262,0.011684608882332942
1,3,-1,1,1,0,400,0.9854631737819851,0.014536826218008902
1,3,-1,1,1,0,100,0.9800137908802318,0.019986209119726508
