perm_idx,state_idx,BIC
0,1,8877.742383620793
0,2,8329.071962868169
1,1,8877.742383787087
1,2,8329.073009986447
2,1,8877.743670549115
2,2,8329.071999241434
3,1,8877.74268973151
3,2,8329.072032390606
4,1,8877.742474533023
4,2,8329.073791057854
5,1,8877.742515056994
5,2,8329.072296771976
6,1,8877.743795238135
6,2,8323.273376525382
7,1,8877.742399575347
7,2,8329.073141808283
8,1,8877.742385268975
8,2,8329.072939924688
9,1,8877.742750770185
9,2,8326.33779601591
10,1,8877.742415437297
10,2,8329.07415812446
11,1,8877.742422915111
11,2,8329.072426356986
12,1,8877.742383507477
12,2,8329.766926500388
13,1,8877.742704673712
13,2,8329.072728189509
14,1,8877.742412868973
14,2,8329.071982546817
15,1,8877.742386547101
15,2,8329.073641824358
16,1,8877.742420341066
16,2,8329.072117544436
17,1,8877.742383362136
17,2,8329.07258325313
18,1,8877.74238694544
18,2,8329.07197002476
19,1,8877.742396124577
19,2,8328.353061116652
20,1,8877.74264776386
20,2,8330.168256179695
21,1,8877.742383602843
21,2,8328.622819798793
22,1,8877.74242185221
22,2,8329.072005109289
23,1,8877.742391755348
23,2,8329.073287445794
24,1,8877.742468368368
24,2,8329.075706130718
25,1,8877.74238465839
25,2,8328.671696434254
26,1,8877.743354182656
26,2,8329.072353128931
27,1,8877.743930286018
27,2,8329.072188140062
28,1,8877.742385449883
28,2,8329.073215702218
29,1,8877.742384083635
29,2,8325.226286412066
30,1,8877.742385303247
30,2,8329.072195750023
31,1,8877.742384634099
31,2,8329.074416703117
32,1,8877.742383373166
32,2,8329.074374929234
33,1,8877.742393904253
33,2,8329.072812032016
34,1,8877.742397938817
34,2,8329.075939593611
35,1,8877.742407838092
35,2,8329.072110879926
36,1,8877.742384260497
36,2,8329.072729807922
37,1,8877.742387121225
37,2,8329.072695867157
38,1,8877.742400268311
38,2,8329.073123783797
39,1,8877.74249466928
39,2,8329.072342533243
40,1,8877.742384338511
40,2,8329.073497860452
41,1,8877.742550062367
41,2,8329.073167121634
42,1,8877.74271779047
42,2,8328.00970220146
43,1,8877.742383509009
43,2,8329.0720655237
44,1,8877.742554611903
44,2,8329.073169329173
45,1,8877.742394039353
45,2,8325.513238529937
46,1,8877.742383376684
46,2,8328.119017619263
47,1,8877.742387935034
47,2,8329.072221308432
48,1,8877.742386809281
48,2,8329.07235997384
49,1,8877.74238574174
49,2,8328.07564337111
50,1,8877.74238447015
50,2,8329.071996878823
51,1,8877.742404048118
51,2,8329.074917452741
52,1,8877.742384669185
52,2,8327.065879778846
53,1,8877.742386364607
53,2,8329.072293585417
54,1,8877.742385857806
54,2,8329.071978729853
55,1,8877.742386057944
55,2,8329.074280638844
56,1,8877.743770498135
56,2,8329.073008534233
57,1,8877.742383406176
57,2,8329.071973779899
58,1,8877.742508681116
58,2,8329.075937240048
59,1,8877.742405132214
59,2,8329.072114913111
60,1,8877.742387220129
60,2,8329.073694488157
61,1,8877.742383406492
61,2,8329.072608742548
62,1,8877.742660312071
62,2,8329.072235375821
63,1,8877.74274505278
63,2,8329.072161766648
64,1,8877.742384055855
64,2,8329.07239489613
65,1,8877.742418971164
65,2,8329.073514972415
66,1,8877.742383443117
66,2,8329.07217439805
67,1,8877.742428941332
67,2,8345.93423047342
68,1,8877.742383418223
68,2,8329.072121865795
69,1,8877.742428535785
69,2,8329.058549745403
70,1,8877.742383418783
70,2,8329.07480931715
71,1,8877.742383481633
71,2,8329.081325572364
72,1,8877.74241751019
72,2,8319.793951504396
73,1,8877.742436614968
73,2,8328.329526360358
74,1,8877.742383426581
74,2,8327.048893100495
75,1,8877.742384215784
75,2,8329.072532462005
76,1,8877.74243779665
76,2,8329.071971932695
77,1,8877.742397609814
77,2,8328.223076278065
78,1,8877.742406168529
78,2,8329.072132596513
79,1,8877.742383844505
79,2,8324.92243397561
80,1,8877.742383380335
80,2,8329.072595592197
81,1,8877.742384203722
81,2,8329.071977578033
82,1,8877.74238350732
82,2,8329.074416861538
83,1,8877.742387901486
83,2,8329.072241719077
84,1,8877.742383376426
84,2,8329.072317023069
85,1,8877.742392202214
85,2,8327.799464155041
86,1,8877.742393038707
86,2,8329.081827807035
87,1,8877.742383527258
87,2,8329.077034251337
88,1,8877.742385212423
88,2,8329.072346776196
89,1,8877.742476552772
89,2,8329.072845403121
90,1,8877.74240949269
90,2,8329.072876571685
91,1,8877.742397587048
91,2,8329.07359375079
92,1,8877.742394120482
92,2,8329.708345174125
93,1,8877.742403111228
93,2,8329.072473158072
94,1,8877.743700795212
94,2,8325.119277341608
95,1,8877.742518629902
95,2,8420.120796935013
96,1,8877.742799118514
96,2,8329.072517994504
97,1,8877.742417883006
97,2,8329.072145427244
98,1,8877.74238347666
98,2,8329.072989839065
99,1,8877.742385484551
99,2,8322.772888468075
