isi,block,trial,isi_ms,isi_frames,theta,log_cnt,resp,rt,stim_duration,blank_duration,cnt,correct
33,1,75,640,64,-45,-1.84723196648945,-1,0.470062899999903,0.043538644164073,0.638611255835713,0.0142156929205026,1
37,1,76,720,72,45,-1.84723196648945,-1,0.569165200000043,0.0414597051985766,0.717190794801354,0.0142156929205026,0
42,1,77,820,82,45,-1.84723196648945,1,0.486561100000017,0.0497660000000906,0.823844200000167,0.0142156929205026,1
33,1,78,640,64,45,-1.84723196648945,1,0.472512599999845,0.0496349999998529,0.646000600000207,0.0142156929205026,1
23,1,79,440,44,45,-1.84723196648945,1,1.10562419999997,0.0414010051986224,0.436674894801399,0.0142156929205026,1
51,1,80,1000,100,-45,-1.84723196648945,-1,0.485634199999822,0.0494631000001391,1.00127320000001,0.0142156929205026,1
29,1,81,560,56,45,-1.84723196648945,-1,0.449114000000009,0.0399586999997155,0.567176500000187,0.0142156929205026,0
17,1,82,320,32,45,-1.84723196648945,-1,0.473354899999777,0.0412856766311052,0.317094023369009,0.0142156929205026,0
16,1,83,300,30,-45,-1.84723196648945,-1,0.403755999999703,0.0492073727318711,0.29890612726831,0.0142156929205026,1
46,1,84,900,90,-45,-1.84723196648945,1,0.669850199999928,0.0458137428640839,0.900309057135928,0.0142156929205026,0
36,1,85,700,70,45,-1.84723196648945,1,0.506737800000337,0.0442606000001433,0.697156000000177,0.0142156929205026,1
32,1,86,620,62,-45,-1.84723196648945,-1,0.456827399999838,0.044722911696681,0.618009588303266,0.0142156929205026,1
36,1,87,700,70,45,-1.84723196648945,1,0.508070499999576,0.0428255688329955,0.697238431167079,0.0142156929205026,1
49,1,88,960,96,45,-1.84723196648945,1,0.543290299999626,0.0483101051986523,0.960340094801268,0.0142156929205026,1
5,1,89,80,8,-45,-1.84723196648945,-1,0.447707699999683,0.0484345999998368,0.0795886000000792,0.0142156929205026,1
22,1,90,420,42,45,-1.84723196648945,-1,0.708019899999726,0.0503354000002219,0.425251899999694,0.0142156929205026,0
42,1,91,820,82,-45,-1.84723196648945,-1,0.402796200000012,0.0511957999997321,0.825981100000263,0.0142156929205026,1
1,1,92,0,0,45,-1.84723196648945,1,0.56613950000019,0.0406737999996949,0.00158620000001974,0.0142156929205026,1
41,1,93,800,80,-45,-1.84723196648945,-1,0.487574700000096,0.0495200999998815,0.806942100000015,0.0142156929205026,1
24,1,94,460,46,45,-1.84723196648945,1,0.487816500000008,0.045195179230177,0.459206720769998,0.0142156929205026,1
32,1,95,620,62,45,-1.84723196648945,-1,0.383428700000422,0.0494887999998355,0.623231800000212,0.0142156929205026,0
29,1,96,560,56,-45,-1.84723196648945,1,0.454276299999947,0.0439762441642415,0.557305355835979,0.0142156929205026,0
32,1,97,620,62,45,-1.84723196648945,-1,0.493674599999849,0.0504295000000639,0.623963999999887,0.0142156929205026,0
28,1,98,540,54,-45,-1.84723196648945,-1,0.541545199999746,0.0416344999998728,0.537076099999922,0.0142156929205026,1
47,1,99,920,92,-45,-1.84723196648945,1,0.549161399999775,0.0495453999997153,0.921070599999894,0.0142156929205026,0
43,1,100,840,84,-45,-1.84723196648945,1,0.517886199999793,0.0495275000002948,0.84059649999972,0.0142156929205026,0
10,1,101,180,18,-45,-1.84723196648945,1,0.454818600000181,0.0497424000000137,0.183645500000239,0.0142156929205026,0
44,1,102,860,86,-45,-1.84723196648945,-1,0.393631700000242,0.0457838999996056,0.856741000000056,0.0142156929205026,1
48,1,103,940,94,45,-1.84723196648945,1,0.41436079999994,0.0415453999999045,0.936009700000341,0.0142156929205026,1
5,1,104,80,8,45,-1.84723196648945,1,0.50443389999964,0.0438567000001058,0.0755008999999518,0.0142156929205026,1
39,1,105,760,76,-45,-1.84723196648945,-1,0.467669300000125,0.0503696000000673,0.76227820000031,0.0142156929205026,1
25,1,106,480,48,45,-1.84723196648945,1,0.495907100000295,0.0482568337661178,0.479722766233863,0.0142156929205026,1
28,1,107,540,54,-45,-1.84723196648945,1,0.430484099999831,0.0508135999998558,0.542690100000073,0.0142156929205026,0
15,1,108,280,28,-45,-1.84723196648945,-1,0.45490239999981,0.0489850000003571,0.280285800000001,0.0142156929205026,1
34,1,109,660,66,45,-1.84723196648945,1,0.46984139999995,0.0411650999999438,0.656951500000105,0.0142156929205026,1
47,1,110,920,92,-45,-1.84723196648945,1,0.513498700000127,0.041245699999763,0.917245399999956,0.0142156929205026,0
29,1,111,560,56,-45,-1.84723196648945,-1,0.537017999999989,0.0420789999998306,0.556828499999938,0.0142156929205026,1
38,1,112,740,74,-45,-1.84723196648945,-1,0.507961899999827,0.0477350000001024,0.739848700000039,0.0142156929205026,1
34,1,113,660,66,-45,-1.84723196648945,1,0.435935499999687,0.0429190441641367,0.657282955835853,0.0142156929205026,0
40,1,114,780,78,-45,-1.84723196648945,1,0.47556110000005,0.0507441999998264,0.785201500000312,0.0142156929205026,0
1,1,115,0,0,45,-1.84723196648945,1,0.628754800000024,0.0413669999998092,0.00149379999993471,0.0142156929205026,1
27,1,116,520,52,-45,-1.84723196648945,-1,0.495636900000136,0.0510248000000502,0.525625499999933,0.0142156929205026,1
6,1,117,100,10,-45,-1.84723196648945,1,0.437245399999938,0.0507964999997057,0.10361550000016,0.0142156929205026,0
10,1,118,180,18,-45,-1.84723196648945,1,0.424215200000162,0.0494432999998935,0.182464100000288,0.0142156929205026,0
22,1,119,420,42,45,-1.84723196648945,1,0.421100700000352,0.0417191000001367,0.416743000000224,0.0142156929205026,1
7,1,120,120,12,45,-1.84723196648945,1,0.465804299999945,0.0414102999998249,0.116619599999922,0.0142156929205026,1
10,1,121,180,18,45,-1.84723196648945,1,0.372326100000009,0.0503234999996494,0.185389100000066,0.0142156929205026,1
7,1,122,120,12,45,-1.84723196648945,-1,0.431340699999964,0.0428910688324322,0.117460331167422,0.0142156929205026,0
45,1,123,880,88,-45,-1.84723196648945,-1,0.408976700000039,0.049803499999598,0.885186100000283,0.0142156929205026,1
21,1,124,400,40,-45,-1.84723196648945,-1,0.503415199999836,0.0440975999999864,0.39678640000011,0.0142156929205026,1
42,1,125,820,82,-45,-1.84723196648945,1,0.547030599999744,0.0509758999996848,0.825638000000254,0.0142156929205026,0
14,1,126,260,26,-45,-1.84723196648945,-1,0.469582400000036,0.0411645441640758,0.257451355835656,0.0142156929205026,1
41,1,127,800,80,45,-1.84723196648945,1,0.43811659999983,0.0432996714321234,0.798634228568062,0.0142156929205026,1
31,1,128,600,60,-45,-1.84723196648945,-1,0.582298600000286,0.0490334000000985,0.600546900000154,0.0142156929205026,1
15,1,129,280,28,-45,-1.84723196648945,-1,0.560162599999785,0.0511148000000503,0.284638099999938,0.0142156929205026,1
18,1,130,340,34,-45,-1.84723196648945,-1,0.45087199999989,0.0443355740312654,0.336914725968654,0.0142156929205026,1
7,1,131,120,12,-45,-1.84723196648945,-1,0.511799800000063,0.0510604000000967,0.125102200000129,0.0142156929205026,1
44,1,132,860,86,-45,-1.84723196648945,-1,0.476221800000076,0.0423331688325561,0.857315031167218,0.0142156929205026,1
18,1,133,340,34,45,-1.84723196648945,1,0.5302843999998,0.0445983999998134,0.337047900000016,0.0142156929205026,1
21,1,134,400,40,45,-1.84723196648945,-1,0.599595399999998,0.0436159077980847,0.396521792201838,0.0142156929205026,0
21,1,135,400,40,-45,-1.84723196648945,-1,0.424350800000411,0.0497095999999146,0.405793699999776,0.0142156929205026,1
39,1,136,760,76,45,-1.84723196648945,1,0.464781300000141,0.0506550000000061,0.764619399999901,0.0142156929205026,1
49,1,137,960,96,-45,-1.84723196648945,-1,1.62534319999986,0.041515100000197,0.956907299999784,0.0142156929205026,1
31,1,138,600,60,45,-1.84723196648945,-1,0.517270300000291,0.0491499999998268,0.60145730000022,0.0142156929205026,0
8,1,139,140,14,45,-1.84723196648945,1,0.404883200000313,0.047877561034511,0.13907270000027,0.0142156929205026,1
23,1,140,440,44,45,-1.84723196648945,-1,0.445742300000347,0.0436973000000762,0.438720199999807,0.0142156929205026,0
24,1,141,460,46,45,-1.84723196648945,-1,0.589600400000108,0.0502089999999953,0.46406479999996,0.0142156929205026,0
48,1,142,940,94,45,-1.84723196648945,1,0.444848699999966,0.0421550000000934,0.93690880000031,0.0142156929205026,1
24,1,143,460,46,-45,-1.84723196648945,-1,0.579743300000246,0.0482253999998647,0.459962899999937,0.0142156929205026,1
28,1,144,540,54,-45,-1.84723196648945,1,0.391066300000148,0.0455665363660955,0.539017763634092,0.0142156929205026,0
26,1,145,500,50,-45,-1.84723196648945,-1,0.36834060000001,0.0458061000003909,0.497928999999658,0.0142156929205026,1
12,1,146,220,22,-45,-1.84723196648945,-1,0.394647600000098,0.044157009097944,0.217073190902283,0.0142156929205026,1
38,1,147,740,74,-45,-1.84723196648945,-1,0.388547799999742,0.0419736766307324,0.737307523369054,0.0142156929205026,1
6,1,148,100,10,45,-1.84723196648945,1,0.447343400000136,0.045410237665692,0.0991442623344483,0.0142156929205026,1
40,1,149,780,78,45,-1.84723196648945,1,0.412284999999883,0.0503840999999738,0.785234100000253,0.0142156929205026,1
17,1,150,320,32,45,-1.84723196648945,1,0.456697800000256,0.048901499999829,0.326341200000115,0.0142156929205026,1
18,1,151,340,34,-45,-1.84723196648945,-1,0.425929200000155,0.0489351000001079,0.341025299999728,0.0142156929205026,1
13,1,152,240,24,45,-1.84723196648945,1,0.430773199999749,0.048798700000134,0.240685899999789,0.0142156929205026,1
11,1,153,200,20,45,-1.84723196648945,-1,0.388130399999682,0.0504722999999103,0.201414600000135,0.0142156929205026,0
6,2,154,100,10,-45,-1.84723196648945,-1,0.394531800000095,0.0489087000000836,0.100666099999671,0.0142156929205026,1
40,2,155,780,78,45,-1.84723196648945,1,0.479588499999863,0.0498865999998088,0.78244500000028,0.0142156929205026,1
10,2,156,180,18,-45,-1.84723196648945,1,0.597421299999951,0.0495466000002125,0.185077599999659,0.0142156929205026,0
50,2,157,980,98,-45,-1.84723196648945,1,0.422451000000365,0.0500851000001603,0.983820299999934,0.0142156929205026,0
20,2,158,380,38,-45,-1.84723196648945,-1,0.461026599999968,0.0416825441643596,0.377085755835651,0.0142156929205026,1
35,2,159,680,68,45,-1.84723196648945,1,0.378562299999885,0.0450712000001658,0.680042599999979,0.0142156929205026,1
46,2,160,900,90,45,-1.84723196648945,1,0.527930199999901,0.0450899701322669,0.898941029867729,0.0142156929205026,1
39,2,161,760,76,45,-1.84723196648945,1,0.56296280000015,0.0411159999998745,0.755997900000239,0.0142156929205026,1
10,2,162,180,18,-45,-1.84723196648945,1,0.533994699999766,0.050509200000306,0.18321190000006,0.0142156929205026,0
23,2,163,440,44,-45,-1.84723196648945,-1,0.451100600000245,0.050451399999929,0.442576299999928,0.0142156929205026,1
23,2,164,440,44,45,-1.84723196648945,1,0.579638499999874,0.0508801000000858,0.441766500000085,0.0142156929205026,1
24,2,165,460,46,-45,-1.84723196648945,1,0.495844600000055,0.049332399999912,0.462608400000136,0.0142156929205026,0
46,2,166,900,90,-45,-1.84723196648945,-1,0.964652300000125,0.0419018000002325,0.89730469999995,0.0142156929205026,1
44,2,167,860,86,45,-1.84723196648945,1,0.599138299999595,0.0449470000003203,0.85970129999987,0.0142156929205026,1
1,2,168,0,0,-45,-1.84723196648945,-1,0.489855799999987,0.0400653000001512,0.0139834999999948,0.0142156929205026,1
14,2,169,260,26,45,-1.84723196648945,1,0.45113050000009,0.0439536701323959,0.256897829867739,0.0142156929205026,1
22,2,170,420,42,45,-1.84723196648945,1,0.499614100000144,0.0502756000000772,0.425838499999827,0.0142156929205026,1
37,2,171,720,72,45,-1.84723196648945,1,0.536005699999805,0.0421668454637256,0.717354054536372,0.0142156929205026,1
26,2,172,500,50,45,-1.84723196648945,1,0.447823900000003,0.0448778999998467,0.499191800000062,0.0142156929205026,1
44,2,173,860,86,45,-1.84723196648945,1,0.445102399999996,0.0509775000000445,0.864188199999717,0.0142156929205026,1
3,2,174,40,4,-45,-1.84723196648945,-1,0.504054500000166,0.0400757000002159,0.0479110999999648,0.0142156929205026,1
18,2,175,340,34,45,-1.84723196648945,1,0.402238899999702,0.0445893415644605,0.337084258435425,0.0142156929205026,1
14,2,176,260,26,-45,-1.84723196648945,-1,0.459857199999988,0.0478361999998924,0.260186699999849,0.0142156929205026,1
50,2,177,980,98,45,-1.84723196648945,1,0.468831800000316,0.0505613999998786,0.98419690000037,0.0142156929205026,1
19,2,178,360,36,-45,-1.84723196648945,1,0.432630400000107,0.0512651000003643,0.364285999999993,0.0142156929205026,0
5,2,179,80,8,-45,-1.84723196648945,-1,0.454281999999694,0.0436302000002797,0.0778949999998986,0.0142156929205026,1
47,2,180,920,92,-45,-1.84723196648945,1,0.418556300000091,0.0507491000003029,0.922767399999884,0.0142156929205026,0
13,2,181,240,24,-45,-1.84723196648945,1,0.690526500000033,0.0465360000002875,0.23881399999982,0.0142156929205026,0
41,2,182,800,80,45,-1.84723196648945,1,0.442004500000166,0.0417695000001004,0.796227799999997,0.0142156929205026,1
45,2,183,880,88,45,-1.84723196648945,1,0.499734399999852,0.0456174389655644,0.878788961034388,0.0142156929205026,1
36,2,184,700,70,-45,-1.84723196648945,-1,0.401489100000163,0.0491959000000861,0.700927899999897,0.0142156929205026,1
40,2,185,780,78,45,-1.84723196648945,-1,0.423143799999707,0.0446913999999197,0.780120200000056,0.0142156929205026,0
29,2,186,560,56,-45,-1.84723196648945,-1,0.407458499999848,0.0432980000000498,0.557014499999696,0.0142156929205026,1
47,2,187,920,92,-45,-1.84723196648945,-1,0.414063899999746,0.0440099116967758,0.91785238830289,0.0142156929205026,1
17,2,188,320,32,-45,-1.84723196648945,-1,0.416075399999954,0.0484200999999302,0.319573700000092,0.0142156929205026,1
29,2,189,560,56,-45,-1.84723196648945,1,0.390320200000133,0.0439721012994596,0.557398298700718,0.0142156929205026,0
48,2,190,940,94,-45,-1.84723196648945,1,0.557875500000137,0.040945499999907,0.937097200000153,0.0142156929205026,0
12,2,191,220,22,-45,-1.84723196648945,-1,0.407003700000132,0.0451275753307527,0.219623124668942,0.0142156929205026,1
22,2,192,420,42,45,-1.84723196648945,-1,0.403524899999866,0.0439924000002065,0.416707400000178,0.0142156929205026,0
43,2,193,840,84,45,-1.84723196648945,-1,0.494497200000296,0.0441769999997632,0.837256100000104,0.0142156929205026,0
4,2,194,60,6,45,-1.84723196648945,1,0.509549200000038,0.0408459000000221,0.0732201999999234,0.0142156929205026,1
9,2,195,160,16,45,-1.84723196648945,1,0.471034000000145,0.0511654999995699,0.165549300000293,0.0142156929205026,1
34,2,196,660,66,45,-1.84723196648945,1,0.389040300000033,0.0510208000000603,0.663770200000272,0.0142156929205026,1
9,2,197,160,16,-45,-1.84723196648945,1,0.444867400000021,0.0496072999999342,0.161175100000037,0.0142156929205026,0
31,2,198,600,60,45,-1.84723196648945,1,0.450520800000049,0.0407333000002836,0.597094899999774,0.0142156929205026,1
12,2,199,220,22,45,-1.84723196648945,1,0.432690000000093,0.0496449999996003,0.221946300000127,0.0142156929205026,1
21,2,200,400,40,45,-1.84723196648945,-1,0.450249500000155,0.0469823999997061,0.398709999999937,0.0142156929205026,0
9,2,201,160,16,-45,-1.84723196648945,-1,0.426142499999969,0.041088899999977,0.156719300000077,0.0142156929205026,1
35,2,202,680,68,-45,-1.84723196648945,-1,0.364205299999867,0.045677699999942,0.677732099999957,0.0142156929205026,1
45,2,203,880,88,-45,-1.84723196648945,-1,0.465642200000275,0.0472899999999754,0.879262299999937,0.0142156929205026,1
15,2,204,280,28,45,-1.84723196648945,1,0.438978700000007,0.0487906000003022,0.28009129999964,0.0142156929205026,1
27,2,205,520,52,45,-1.84723196648945,1,0.400363499999912,0.0419888012997944,0.517377398700319,0.0142156929205026,1
27,2,206,520,52,45,-1.84723196648945,-1,0.353745100000197,0.0412430999999742,0.517027700000199,0.0142156929205026,0
49,2,207,960,96,-45,-1.84723196648945,-1,0.547018899999784,0.0451285688327516,0.959779631167294,0.0142156929205026,1
51,2,208,1000,100,45,-1.84723196648945,1,0.456499200000053,0.0400118999996266,1.00704570000016,0.0142156929205026,1
32,2,209,620,62,45,-1.84723196648945,1,0.843437100000301,0.0434313999999176,0.617059200000313,0.0142156929205026,1
41,2,210,800,80,-45,-1.84723196648945,-1,0.39320029999999,0.0417664999999943,0.797097300000132,0.0142156929205026,1
40,2,211,780,78,45,-1.84723196648945,1,0.425153799999862,0.0439900999999736,0.778849799999989,0.0142156929205026,1
50,2,212,980,98,45,-1.84723196648945,1,0.436016399999971,0.0496992999997019,0.986440099999982,0.0142156929205026,1
28,2,213,540,54,-45,-1.84723196648945,-1,0.53511780000008,0.0452175000000352,0.539863500000138,0.0142156929205026,1
34,2,214,660,66,-45,-1.84723196648945,-1,0.357998800000132,0.0410602402648692,0.657329459735138,0.0142156929205026,1
39,2,215,760,76,-45,-1.84723196648945,-1,0.353221200000007,0.0509743999996317,0.763920800000051,0.0142156929205026,1
19,2,216,360,36,-45,-1.84723196648945,1,0.442953899999793,0.0451981000001069,0.359715399999914,0.0142156929205026,0
22,2,217,420,42,-45,-1.84723196648945,-1,0.548298799999884,0.049421700000039,0.42617220000011,0.0142156929205026,1
36,2,218,700,70,45,-1.84723196648945,1,0.445631899999626,0.0510706000000027,0.703522299999804,0.0142156929205026,1
17,2,219,320,32,-45,-1.84723196648945,-1,0.418970900000204,0.0452436999999009,0.319704399999864,0.0142156929205026,1
25,2,220,480,48,-45,-1.84723196648945,1,0.442146100000173,0.0501037999997607,0.483752199999799,0.0142156929205026,0
17,2,221,320,32,45,-1.84723196648945,1,0.420220099999824,0.0449265038992053,0.318521996100571,0.0142156929205026,1
37,2,222,720,72,-45,-1.84723196648945,-1,0.411277600000176,0.0500138000002153,0.723080599999776,0.0142156929205026,1
42,2,223,820,82,45,-1.84723196648945,1,0.48049039999978,0.0457720999997946,0.817973900000197,0.0142156929205026,1
27,2,224,520,52,45,-1.84723196648945,1,0.385514599999624,0.0412892103972808,0.517275789602536,0.0142156929205026,1
11,2,225,200,20,45,-1.84723196648945,1,0.39787750000005,0.0448084025993012,0.197474897400753,0.0142156929205026,1
8,2,226,140,14,-45,-1.84723196648945,1,0.412568899999769,0.0506508000003123,0.144359699999768,0.0142156929205026,0
51,2,227,1000,100,-45,-1.84723196648945,-1,0.623070200000257,0.042555605198686,0.997880094801531,0.0142156929205026,1
28,2,228,540,54,45,-1.84723196648945,-1,0.335034499999892,0.0510313000004317,0.541803499999787,0.0142156929205026,0
41,2,229,800,80,-45,-1.84723196648945,-1,0.409125300000142,0.0418021000000408,0.797287599999891,0.0142156929205026,1
7,2,230,120,12,-45,-1.84723196648945,1,0.576885299999958,0.0417693688327745,0.117014631166967,0.0142156929205026,0
33,2,231,640,64,45,-1.84723196648945,1,0.405262199999925,0.0452679675331638,0.637299332466682,0.0142156929205026,1
