isi,block,trial,isi_ms,isi_frames,theta,log_cnt,resp,rt,stim_duration,blank_duration,cnt,correct
32,1,70,620,62,45,-1.76217139591459,-1,0.552116000000069,0.0298046953107587,0.618365304689178,0.0172913381551982,0
24,1,71,460,46,-45,-1.76217139591459,1,0.593830300000036,0.0299372000001767,0.4639173999999,0.0172913381551982,0
45,1,72,880,88,45,-1.76217139591459,1,0.635918000000174,0.0300159000000804,0.885981399999991,0.0172913381551982,1
47,1,73,920,92,-45,-1.76217139591459,-1,0.555481100000179,0.0298810354051966,0.918525564594802,0.0172913381551982,1
14,1,74,260,26,45,-1.76217139591459,1,0.749914799999942,0.0299605999998676,0.260352600000033,0.0172913381551982,1
40,1,75,780,78,-45,-1.76217139591459,1,0.451819200000045,0.0299502999998822,0.782109100000071,0.0172913381551982,0
19,1,76,360,36,-45,-1.76217139591459,-1,0.619485499999882,0.0298869859323077,0.358531914067726,0.0172913381551982,1
37,1,77,720,72,-45,-1.76217139591459,-1,0.507463899999948,0.0300055000000157,0.726427300000068,0.0172913381551982,1
28,1,78,540,54,45,-1.76217139591459,1,0.517330700000002,0.0300426000001153,0.540152199999966,0.0172913381551982,1
44,1,79,860,86,45,-1.76217139591459,1,0.495388400000138,0.0299833999999919,0.86625099999992,0.0172913381551982,1
7,1,80,120,12,-45,-1.76217139591459,1,1.07728159999988,0.0299876999999924,0.124301099999911,0.0172913381551982,0
49,1,81,960,96,-45,-1.76217139591459,1,0.507560400000102,0.0299969999998666,0.966282999999976,0.0172913381551982,0
40,1,82,780,78,45,-1.76217139591459,1,0.643323400000099,0.0299820000000182,0.782632299999932,0.0172913381551982,1
15,1,83,280,28,45,-1.76217139591459,-1,0.793157000000065,0.0299942999999985,0.280656599999929,0.0172913381551982,0
23,1,84,440,44,45,-1.76217139591459,1,0.713223700000071,0.0299463999999716,0.440444500000012,0.0172913381551982,1
18,1,85,340,34,-45,-1.76217139591459,-1,0.697165300000052,0.0299439999998867,0.344553700000006,0.0172913381551982,1
18,1,86,340,34,-45,-1.76217139591459,-1,0.45527049999987,0.0299486999999772,0.346499499999936,0.0172913381551982,1
10,1,87,180,18,-45,-1.76217139591459,-1,0.875422200000003,0.0300686999999016,0.182524300000068,0.0172913381551982,1
29,1,88,560,56,-45,-1.76217139591459,-1,0.691551499999832,0.0299898000000667,0.558801099999982,0.0172913381551982,1
11,1,89,200,20,45,-1.76217139591459,1,0.691167599999972,0.0298867999999857,0.206584300000031,0.0172913381551982,1
47,1,90,920,92,45,-1.76217139591459,1,0.7772551999999,0.0299555000001419,0.920900599999868,0.0172913381551982,1
24,1,91,460,46,45,-1.76217139591459,1,0.771315500000128,0.030071800000087,0.46263870000007,0.0172913381551982,1
11,1,92,200,20,45,-1.76217139591459,1,0.601222999999891,0.0299669000000904,0.201002900000049,0.0172913381551982,1
45,1,93,880,88,-45,-1.76217139591459,1,0.627296900000147,0.0298735400945134,0.878894359905644,0.0172913381551982,0
19,1,94,360,36,45,-1.76217139591459,1,0.724908599999935,0.0299417999999605,0.364768400000003,0.0172913381551982,1
23,1,95,440,44,45,-1.76217139591459,1,0.505288000000064,0.0299812999999176,0.440878800000064,0.0172913381551982,1
22,1,96,420,42,45,-1.76217139591459,1,0.523344700000052,0.0299519000000146,0.423115800000005,0.0172913381551982,1
43,1,97,840,84,45,-1.76217139591459,1,0.488970399999971,0.0298930999999811,0.841149800000039,0.0172913381551982,1
13,1,98,240,24,-45,-1.76217139591459,1,0.880692299999964,0.0300565999998526,0.240950100000191,0.0172913381551982,0
36,1,99,700,70,45,-1.76217139591459,1,1.15300139999999,0.029998599999999,0.704996300000175,0.0172913381551982,1
32,1,100,620,62,-45,-1.76217139591459,1,0.64498709999998,0.0299692999999479,0.621245000000044,0.0172913381551982,0
25,1,101,480,48,45,-1.76217139591459,-1,0.382800899999893,0.0300506000000951,0.482989099999941,0.0172913381551982,0
6,1,102,100,10,-45,-1.76217139591459,-1,0.558952099999942,0.0299486999999772,0.0991771999999855,0.0172913381551982,1
21,1,103,400,40,-45,-1.76217139591459,-1,0.428997399999844,0.0299696999998105,0.405068000000028,0.0172913381551982,1
9,1,104,160,16,45,-1.76217139591459,-1,0.720901300000151,0.0299580999999307,0.161170600000105,0.0172913381551982,0
6,1,105,100,10,-45,-1.76217139591459,-1,0.654802999999902,0.0298601999998027,0.099279800000204,0.0172913381551982,1
6,1,106,100,10,45,-1.76217139591459,1,0.63475840000001,0.0299767999999858,0.103469500000074,0.0172913381551982,1
34,1,107,660,66,-45,-1.76217139591459,-1,0.878676299999825,0.0300131999999849,0.659223600000132,0.0172913381551982,1
51,1,108,1000,100,45,-1.76217139591459,1,0.646775200000093,0.030010700000048,1.00325350000003,0.0172913381551982,1
29,1,109,560,56,-45,-1.76217139591459,-1,0.512795500000038,0.0299387000000024,0.561220399999911,0.0172913381551982,1
48,1,110,940,94,-45,-1.76217139591459,-1,0.776445299999978,0.0298432718648201,0.937495328135356,0.0172913381551982,1
31,1,111,600,60,45,-1.76217139591459,-1,0.742414600000075,0.0299021999999241,0.603604399999995,0.0172913381551982,0
32,1,112,620,62,45,-1.76217139591459,-1,0.608581400000048,0.0299539999998615,0.625733200000013,0.0172913381551982,0
41,1,113,800,80,-45,-1.76217139591459,-1,0.50823000000014,0.0299841000000924,0.805433199999925,0.0172913381551982,1
50,1,114,980,98,-45,-1.76217139591459,-1,0.728429700000106,0.0300408999999036,0.985430299999962,0.0172913381551982,1
42,1,115,820,82,45,-1.76217139591459,1,1.41998480000007,0.030051100000037,0.821787399999948,0.0172913381551982,1
41,1,116,800,80,45,-1.76217139591459,1,0.73799340000005,0.0299729999999272,0.799659799999972,0.0172913381551982,1
46,1,117,900,90,45,-1.76217139591459,1,0.829906099999789,0.0301001000000269,0.899608999999828,0.0172913381551982,1
46,1,118,900,90,45,-1.76217139591459,1,0.664315199999919,0.0299066000000039,0.906016799999861,0.0172913381551982,1
27,1,119,520,52,45,-1.76217139591459,-1,0.582152399999813,0.0299994999998034,0.523843900000202,0.0172913381551982,0
44,1,120,860,86,45,-1.76217139591459,1,0.610175099999879,0.0299271999999746,0.863782399999991,0.0172913381551982,1
25,1,121,480,48,45,-1.76217139591459,1,0.916033299999981,0.029867790621438,0.478136909378463,0.0172913381551982,1
33,1,122,640,64,-45,-1.76217139591459,1,0.466145999999981,0.0300108999999793,0.639977199999976,0.0172913381551982,0
7,1,123,120,12,45,-1.76217139591459,1,0.700025699999969,0.0298715953108513,0.118026404689317,0.0172913381551982,1
49,1,124,960,96,-45,-1.76217139591459,-1,0.675585700000056,0.0298587307161142,0.958116569283902,0.0172913381551982,1
17,1,125,320,32,45,-1.76217139591459,-1,0.595812099999875,0.0299186859322162,0.318002714067688,0.0172913381551982,0
46,1,126,900,90,-45,-1.76217139591459,-1,0.607953899999984,0.0298799624863477,0.898122937513563,0.0172913381551982,1
1,1,127,0,0,-45,-1.76217139591459,-1,0.683790499999986,0.0299823000000288,0.00623569999993379,0.0172913381551982,1
7,1,128,120,12,45,-1.76217139591459,1,0.683767100000068,0.0299076953106123,0.118302104689292,0.0172913381551982,1
1,1,129,0,0,-45,-1.76217139591459,1,0.750110000000177,0.0299357999999756,0.00412570000003143,0.0172913381551982,0
9,1,130,160,16,45,-1.76217139591459,-1,0.979691999999886,0.0299075999998877,0.158270600000151,0.0172913381551982,0
14,1,131,260,26,45,-1.76217139591459,1,0.507436599999892,0.029988099999855,0.262425800000074,0.0172913381551982,1
45,1,132,880,88,45,-1.76217139591459,1,1.03979279999999,0.0299571999998989,0.882227700000158,0.0172913381551982,1
35,1,133,680,68,-45,-1.76217139591459,1,0.917640500000061,0.0299685999998474,0.684344700000111,0.0172913381551982,0
8,1,134,140,14,45,-1.76217139591459,1,0.563309500000059,0.0300027999999202,0.142546300000049,0.0172913381551982,1
51,1,135,1000,100,-45,-1.76217139591459,-1,0.549867400000039,0.0299777999998696,1.00430790000019,0.0172913381551982,1
12,1,136,220,22,-45,-1.76217139591459,-1,0.727310899999793,0.0299253307159688,0.218833369283857,0.0172913381551982,1
20,1,137,380,38,-45,-1.76217139591459,-1,0.551504300000033,0.0298437953106259,0.378557604689377,0.0172913381551982,1
43,1,138,840,84,45,-1.76217139591459,1,0.489508299999898,0.0299958999999035,0.840418200000158,0.0172913381551982,1
12,1,139,220,22,45,-1.76217139591459,1,0.633281899999929,0.0299626999999418,0.216349900000068,0.0172913381551982,1
31,1,140,600,60,45,-1.76217139591459,1,0.681083899999976,0.0300758999999289,0.60070410000003,0.0172913381551982,1
16,1,141,300,30,-45,-1.76217139591459,-1,0.615311600000041,0.0299222130136059,0.298721886986414,0.0172913381551982,1
30,1,142,580,58,45,-1.76217139591459,1,0.798984800000198,0.0299499000000196,0.578888000000006,0.0172913381551982,1
51,1,143,1000,100,-45,-1.76217139591459,1,0.762948100000131,0.0300370999998449,0.998942500000112,0.0172913381551982,0
26,1,144,500,50,45,-1.76217139591459,-1,0.715286999999989,0.030002100000047,0.502633299999843,0.0172913381551982,0
5,1,145,80,8,-45,-1.76217139591459,-1,0.707420299999967,0.0300038000000313,0.0786121999999523,0.0172913381551982,1
37,1,146,720,72,-45,-1.76217139591459,-1,0.594791299999997,0.0301341000001685,0.7189742999999,0.0172913381551982,1
2,1,147,20,2,-45,-1.76217139591459,1,1.70696320000002,0.0299958999999035,0.0227102999999715,0.0172913381551982,0
24,1,148,460,46,-45,-1.76217139591459,-1,0.615101699999968,0.0299204906216346,0.458957009378537,0.0172913381551982,1
26,1,149,500,50,45,-1.76217139591459,1,0.668827899999997,0.0299135000000206,0.501086600000008,0.0172913381551982,1
47,1,150,920,92,-45,-1.76217139591459,-1,1.49693330000014,0.0299962999999934,0.921164500000032,0.0172913381551982,1
13,1,151,240,24,45,-1.76217139591459,1,0.530573199999935,0.0298916000001554,0.239103599999908,0.0172913381551982,1
26,1,152,500,50,45,-1.76217139591459,1,0.492643399999906,0.0299417999999605,0.501013199999989,0.0172913381551982,1
13,1,153,240,24,45,-1.76217139591459,1,1.64464410000005,0.0299186999998255,0.245319800000061,0.0172913381551982,1
5,2,154,80,8,-45,-1.76217139591459,-1,0.94840279999994,0.0298268999999891,0.0777842999998484,0.0172913381551982,1
11,2,155,200,20,45,-1.76217139591459,1,0.504107599999998,0.0299881000000823,0.202018299999963,0.0172913381551982,1
42,2,156,820,82,45,-1.76217139591459,1,0.634192600000006,0.0300119999999424,0.823470999999927,0.0172913381551982,1
1,2,157,0,0,-45,-1.76217139591459,-1,0.622085799999923,0.0299221000000216,0.00358710000000428,0.0172913381551982,1
33,2,158,640,64,-45,-1.76217139591459,1,0.719964699999991,0.0300153999999111,0.641872300000159,0.0172913381551982,0
26,2,159,500,50,45,-1.76217139591459,-1,0.336191799999824,0.0298500000001241,0.49788209999997,0.0172913381551982,0
10,2,160,180,18,45,-1.76217139591459,-1,0.588167100000192,0.030066399999896,0.181816000000026,0.0172913381551982,0
46,2,161,900,90,-45,-1.76217139591459,-1,0.732196600000179,0.0299913999999717,0.902047899999843,0.0172913381551982,1
14,2,162,260,26,45,-1.76217139591459,-1,1.10028130000001,0.0299853999999868,0.26222329999996,0.0172913381551982,0
49,2,163,960,96,-45,-1.76217139591459,1,0.609901700000137,0.0299987000000783,0.9602296999999,0.0172913381551982,0
24,2,164,460,46,45,-1.76217139591459,1,0.737705600000027,0.0299238999998579,0.464226199999985,0.0172913381551982,1
11,2,165,200,20,45,-1.76217139591459,1,0.58161640000003,0.0299746999999115,0.203959700000041,0.0172913381551982,1
7,2,166,120,12,45,-1.76217139591459,1,0.459607900000037,0.0298852999999326,0.118148000000019,0.0172913381551982,1
15,2,167,280,28,45,-1.76217139591459,1,0.348053000000164,0.0298707000001741,0.27815129999999,0.0172913381551982,1
24,2,168,460,46,45,-1.76217139591459,1,0.3914149000002,0.0299270000000433,0.458189800000127,0.0172913381551982,1
16,2,169,300,30,-45,-1.76217139591459,-1,0.49602660000005,0.0298458999998275,0.306099399999994,0.0172913381551982,1
36,2,170,700,70,-45,-1.76217139591459,-1,0.623841099999936,0.029953100000057,0.706124199999977,0.0172913381551982,1
12,2,171,220,22,-45,-1.76217139591459,-1,0.615798499999983,0.029895017702529,0.218526582297272,0.0172913381551982,1
29,2,172,560,56,-45,-1.76217139591459,1,0.627598000000035,0.0299485000000459,0.558204599999954,0.0172913381551982,0
34,2,173,660,66,-45,-1.76217139591459,-1,0.71593299999995,0.0300185999999485,0.662417699999878,0.0172913381551982,1
38,2,174,740,74,45,-1.76217139591459,1,0.511629300000095,0.0299904000000879,0.738510700000006,0.0172913381551982,1
46,2,175,900,90,-45,-1.76217139591459,-1,0.637720299999955,0.0299238000000059,0.900413800000024,0.0172913381551982,1
36,2,176,700,70,45,-1.76217139591459,1,0.623364300000048,0.0299807999999757,0.706181100000094,0.0172913381551982,1
45,2,177,880,88,-45,-1.76217139591459,1,0.895580500000051,0.0299638999999843,0.882599000000027,0.0172913381551982,0
21,2,178,400,40,-45,-1.76217139591459,-1,0.561568800000032,0.0299847000001137,0.400318299999981,0.0172913381551982,1
32,2,179,620,62,45,-1.76217139591459,-1,0.70946600000002,0.0299751000000015,0.620679399999972,0.0172913381551982,0
13,2,180,240,24,45,-1.76217139591459,1,0.655391999999893,0.0299185999999736,0.2428503000001,0.0172913381551982,1
32,2,181,620,62,45,-1.76217139591459,1,0.577501500000153,0.0299169999998412,0.62453800000003,0.0172913381551982,1
10,2,182,180,18,-45,-1.76217139591459,-1,0.623116700000082,0.0298824000001332,0.178525099999888,0.0172913381551982,1
32,2,183,620,62,45,-1.76217139591459,-1,0.481334300000071,0.0299823000000288,0.624503699999877,0.0172913381551982,0
33,2,184,640,64,-45,-1.76217139591459,-1,0.691127699999925,0.0299830000001293,0.638535899999852,0.0172913381551982,1
38,2,185,740,74,-45,-1.76217139591459,-1,0.445038199999999,0.0299924000000829,0.740802699999904,0.0172913381551982,1
30,2,186,580,58,-45,-1.76217139591459,-1,0.577690399999938,0.0297931999998582,0.576974500000006,0.0172913381551982,1
21,2,187,400,40,-45,-1.76217139591459,-1,0.590977300000077,0.0300459000000046,0.402851100000134,0.0172913381551982,1
19,2,188,360,36,45,-1.76217139591459,1,0.653268799999978,0.0300180999997792,0.356720900000028,0.0172913381551982,1
23,2,189,440,44,-45,-1.76217139591459,-1,0.618790099999842,0.0299101307159617,0.438730869283972,0.0172913381551982,1
7,2,190,120,12,-45,-1.76217139591459,-1,0.599397799999906,0.0299718999999641,0.122910199999978,0.0172913381551982,1
49,2,191,960,96,45,-1.76217139591459,-1,0.702890399999887,0.029993400000194,0.962816299999986,0.0172913381551982,0
15,2,192,280,28,45,-1.76217139591459,1,0.549269699999968,0.0299972000000253,0.28476610000007,0.0172913381551982,1
47,2,193,920,92,45,-1.76217139591459,1,0.509160100000145,0.0298908270808624,0.91716757291897,0.0172913381551982,1
37,2,194,720,72,-45,-1.76217139591459,-1,0.513282900000149,0.029802808324348,0.721192291675834,0.0172913381551982,1
31,2,195,600,60,-45,-1.76217139591459,-1,0.565278300000045,0.0299000999998498,0.604989100000012,0.0172913381551982,1
39,2,196,760,76,-45,-1.76217139591459,-1,0.595113900000115,0.029975899999954,0.766488100000061,0.0172913381551982,1
44,2,197,860,86,-45,-1.76217139591459,1,0.655054600000085,0.0299958000000515,0.866873499999883,0.0172913381551982,0
35,2,198,680,68,45,-1.76217139591459,1,0.488993599999958,0.0299901000000773,0.680955300000051,0.0172913381551982,1
27,2,199,520,52,-45,-1.76217139591459,-1,0.581035100000008,0.029925399999911,0.524975499999982,0.0172913381551982,1
36,2,200,700,70,-45,-1.76217139591459,1,0.648783999999978,0.0299259999999322,0.697039000000132,0.0172913381551982,0
29,2,201,560,56,-45,-1.76217139591459,-1,0.496642600000087,0.0299534000000676,0.561036699999931,0.0172913381551982,1
33,2,202,640,64,-45,-1.76217139591459,-1,1.00890000000004,0.0299669000000904,0.641062399999782,0.0172913381551982,1
16,2,203,300,30,45,-1.76217139591459,-1,0.913045499999953,0.029991900000141,0.305050699999811,0.0172913381551982,0
5,2,204,80,8,45,-1.76217139591459,1,0.6108870999999,0.0298973999999816,0.079161699999986,0.0172913381551982,1
16,2,205,300,30,-45,-1.76217139591459,1,0.560953400000017,0.0299561000001631,0.305215299999873,0.0172913381551982,0
5,2,206,80,8,45,-1.76217139591459,1,0.526486700000078,0.0300022999999783,0.0831307000000834,0.0172913381551982,1
28,2,207,540,54,45,-1.76217139591459,1,0.432853999999907,0.0299503999999615,0.545406400000047,0.0172913381551982,1
24,2,208,460,46,45,-1.76217139591459,1,0.416793599999892,0.0299282999999377,0.46520570000007,0.0172913381551982,1
3,2,209,40,4,-45,-1.76217139591459,1,0.46085549999998,0.0300287999998545,0.0371574000000692,0.0172913381551982,0
2,2,210,20,2,45,-1.76217139591459,1,0.632444000000078,0.0300377999999455,0.0254078000000391,0.0172913381551982,1
6,2,211,100,10,45,-1.76217139591459,1,0.394801600000164,0.030014299999948,0.10339440000007,0.0172913381551982,1
23,2,212,440,44,-45,-1.76217139591459,1,0.536280499999975,0.0299546000001101,0.441305799999782,0.0172913381551982,0
4,2,213,60,6,45,-1.76217139591459,1,0.500362300000006,0.0300002000001314,0.0612452999998823,0.0172913381551982,1
25,2,214,480,48,-45,-1.76217139591459,-1,0.468628599999874,0.0298300541619483,0.477502945838069,0.0172913381551982,1
28,2,215,540,54,-45,-1.76217139591459,-1,0.594632300000058,0.030134900000121,0.543308399999887,0.0172913381551982,1
39,2,216,760,76,45,-1.76217139591459,1,0.648275900000044,0.0299427000002197,0.761649999999918,0.0172913381551982,1
7,2,217,120,12,-45,-1.76217139591459,1,0.566569800000025,0.0300348000000668,0.123680200000081,0.0172913381551982,0
35,2,218,680,68,45,-1.76217139591459,1,0.554645500000106,0.0299360999999863,0.679686899999979,0.0172913381551982,1
43,2,219,840,84,45,-1.76217139591459,1,0.568375599999854,0.0300151999999798,0.84155880000003,0.0172913381551982,1
37,2,220,720,72,-45,-1.76217139591459,1,1.12048720000007,0.029995000000099,0.721534499999962,0.0172913381551982,0
6,2,221,100,10,45,-1.76217139591459,1,3.35821220000003,0.0299152000000049,0.0996755000001031,0.0172913381551982,1
21,2,222,400,40,-45,-1.76217139591459,-1,0.668545199999926,0.0298817999998846,0.405851200000143,0.0172913381551982,1
27,2,223,520,52,45,-1.76217139591459,1,0.632408299999952,0.0298735000001216,0.52165489999993,0.0172913381551982,1
41,2,224,800,80,45,-1.76217139591459,1,0.558267399999977,0.0300039999999626,0.803706099999999,0.0172913381551982,1
14,2,225,260,26,45,-1.76217139591459,1,0.638277400000106,0.0299873000001298,0.2599045999998,0.0172913381551982,1
44,2,226,860,86,-45,-1.76217139591459,1,0.501901299999872,0.0299735999999484,0.86002469999994,0.0172913381551982,0
30,2,227,580,58,45,-1.76217139591459,1,0.526161200000161,0.0300234999999702,0.580039299999953,0.0172913381551982,1
44,2,228,860,86,45,-1.76217139591459,1,0.482216299999891,0.0299485000000459,0.863968000000114,0.0172913381551982,1
41,2,229,800,80,-45,-1.76217139591459,1,0.44619089999992,0.0299684000001434,0.803825899999993,0.0172913381551982,0
18,2,230,340,34,45,-1.76217139591459,1,0.600115799999912,0.029969200000096,0.345800999999938,0.0172913381551982,1
51,2,231,1000,100,-45,-1.76217139591459,1,0.501688699999931,0.0299872999999025,1.00395400000002,0.0172913381551982,0
39,2,232,760,76,-45,-1.76217139591459,1,0.504181999999901,0.0298829000000751,0.761879099999987,0.0172913381551982,0
