stim*contrast_ext,previous_ext,bias_ext,stim*contrast_int,previous_int,bias_int,AA,AB,BA,BB
4.370529287227497,2.484475375684617,-0.030747964405768314,3.4712602081952904,0.0195943378977117,0.008123978040496155,-0.09938331394364407,-2.3580511945591733,-2.3956050250783316,-0.09553949332872563
4.401782915775188,2.484842544144769,-0.030643967741241163,3.4641278515005007,0.020260025036422092,0.00810728558623217,-0.09551229808175339,-2.3958763336991207,-2.3589471624381932,-0.0992897409375884
4.422322169540963,2.48394667291264,-0.030301783847747597,3.4622560737256247,0.020017093487333926,0.00805241631685762,-0.09545302041701592,-2.3964679877398924,-2.358946869470522,-0.09928977151938662
4.373027658794642,2.4829957230814945,-0.030672611576565093,3.4706673850060286,0.019960681608106753,0.00812085505600007,-0.09930384021037518,-2.3588121042022676,-2.3965567439124764,-0.09544413128697551
4.376408694218664,2.484224869727362,-0.030688337446941355,3.4714414811614795,0.019540786487330476,0.008116110773424185,-0.09925183677311288,-2.3593103498360213,-2.3962560880809156,-0.09547424615398088
4.374291302110854,2.4825600649642885,-0.03065875621734487,3.4700247124963948,0.019284596954707734,0.008119560065445047,-0.09543994496802498,-2.3965985464658304,-2.3580952881014055,-0.09937870673991711
4.371519533023551,2.48316375570821,-0.03068127146550425,3.4710444571539707,0.019828115815621064,0.008121070172995081,-0.09545736075926374,-2.3964246534457594,-2.3586253791580436,-0.09932333665323081
4.371790451264556,2.484313385683196,-0.030718522206997105,3.4689700527448233,0.019914357071357913,0.008116191653501305,-0.0955126833590006,-2.3958724894825103,-2.358554328572147,-0.09933075628399413
4.370555471144882,2.483889153810233,-0.03070169607125702,3.4691584943297147,0.02017368264761191,0.008116217756656397,-0.09929050257935097,-2.358939866086677,-2.39616881666921,-0.09548298946631156
4.371952489570888,2.4838715344555817,-0.030708084837374756,3.4719180316754197,0.019376241317475416,0.008121655696794653,-0.09548607135970652,-2.39613805673355,-2.3589187821235114,-0.09929270349833005
