,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct
0,0,0,-1,0,,2,0,9.575649136250659e-11,0.9999999999042756,1
1,1,-1,1,0,0.0,2,-1,0.0006073501303682,0.9993926498696036,1
2,1,1,2,1,10.0,2,2,0.0017287898543264,0.9982712101457112,1
3,1,1,1,2,-2.0,2,3,0.0014576381450332,0.9985423618549524,1
4,0,1,-1,1,,2,2,0.0017497384987718,0.9982502615011823,1
5,1,-1,-1,0,,2,-1,1.2842055879657425e-06,0.9999987157944192,0
6,0,1,-1,0,,2,1,0.0023159760980784,0.9976840239019354,1
7,0,-1,-1,0,,2,-1,0.0024358291031831,0.9975641708967918,1
8,1,-1,1,0,3.0,2,-1,0.000773373583852,0.9992266264161018,1
9,1,1,-1,1,,2,2,1.665991782276655e-07,0.9999998334008208,0
10,1,1,-1,0,,2,1,1.4867753849080844e-07,0.9999998513224112,0
11,1,1,1,0,-3.0,2,1,0.0006194481064549,0.9993805518935084,1
12,0,1,-1,1,,2,2,0.0012645129589125,0.9987354870411,1
13,1,-1,-1,0,,2,-1,1.2094619056609805e-06,0.9999987905380788,0
14,1,1,2,0,10.0,2,1,0.0028498645442057,0.9971501354558316,1
15,1,1,1,2,3.0,2,3,0.0042595528884367,0.9957404471116,1
16,1,1,1,1,0.0,2,2,0.0083501300066434,0.9916498699933636,1
17,0,1,-1,1,,2,2,0.0188858262212963,0.9811141737786656,1
18,0,-1,-1,0,,2,-1,0.0247061926477567,0.9752938073522978,1
19,1,-1,1,0,-1.0,2,-1,0.0276470304829364,0.9723529695171012,1
20,0,1,-1,1,,2,2,0.0440263301052627,0.9559736698947716,1
21,1,-1,2,0,-10.0,2,-1,0.0538202672698823,0.946179732730172,1
22,0,1,1,2,2.0,2,3,0.0614936329691848,0.9385063670308408,0
23,0,-1,-1,1,,2,0,0.0461601292161878,0.9538398707838576,1
24,0,-1,-1,0,,2,-1,0.0259107302931621,0.974089269706793,1
25,1,-1,-1,0,,2,-1,3.877010027693079e-05,0.999961229899778,0
26,0,1,-1,0,,2,1,0.0075153359319851,0.9924846640680196,1
27,0,-1,-1,0,,2,-1,0.0113884455070771,0.9886115544928882,1
28,0,-1,-1,0,,2,-1,0.0128882968802759,0.9871117031197376,1
29,0,-1,-1,0,,2,-1,0.0120672320556173,0.9879327679443386,1
30,1,-1,2,0,-10.0,2,-1,0.0088965974083938,0.991103402591582,1
31,1,1,1,2,-3.0,2,3,0.0040250002836996,0.9959749997162616,1
32,1,1,1,1,-3.0,2,2,0.0021198057626251,0.9978801942373694,1
33,1,1,1,1,-2.0,2,2,0.0014278160006618,0.9985721839993668,1
34,1,1,1,1,1.0,2,2,0.001312248272646,0.998687751727337,1
35,0,1,-1,1,,2,2,0.0016667548595341,0.9983332451404506,1
36,1,-1,-1,0,,2,-1,3.516849750329131e-06,0.9999964831502436,0
37,0,1,-1,0,,2,1,0.0077818374986819,0.9922181625012948,1
38,0,-1,-1,0,,2,-1,0.0118762209817754,0.9881237790182676,1
39,0,-1,-1,0,,2,-1,0.0135638718210864,0.9864361281789032,1
40,1,-1,2,0,10.0,2,-1,0.0129036858703116,0.9870963141296638,1
41,1,1,1,2,-3.0,2,3,0.0105723244181495,0.98942767558184,1
42,0,1,-1,1,,2,2,0.0119927786594189,0.9880072213406186,1
43,0,-1,-1,0,,2,-1,0.0103251642143113,0.9896748357857448,1
44,1,-1,1,0,3.0,2,-1,0.0063097877464872,0.9936902122535032,1
45,0,1,-1,1,,2,2,0.0064709849192038,0.9935290150808468,1
46,1,-1,1,0,-1.0,2,-1,0.0039532743420737,0.9960467256579136,1
47,1,1,1,1,3.0,2,2,0.0043154515209694,0.9956845484789896,1
48,0,1,-1,1,,2,2,0.0068244873115354,0.9931755126884992,1
49,1,-1,2,0,-10.0,2,-1,0.0066233080925418,0.993376691907447,1
50,1,1,1,2,1.0,2,3,0.0048457365139785,0.9951542634860532,1
51,1,1,1,1,2.0,2,2,0.0052297265890575,0.9947702734109014,1
52,0,1,-1,1,,2,2,0.0081286336127359,0.9918713663872162,1
53,1,-1,1,0,3.0,2,-1,0.0081734506656106,0.9918265493344112,1
54,0,1,-1,1,,2,2,0.0133233215859577,0.9866766784139878,1
55,1,-1,1,0,1.0,2,-1,0.0150026154378729,0.9849973845620814,1
56,0,1,-1,1,,2,2,0.0255447527571985,0.9744552472427708,1
57,0,-1,-1,0,,2,-1,0.0311659170131059,0.9688340829869464,1
58,0,-1,-1,0,,2,-1,0.0337926280747283,0.9662073719252224,1
59,1,-1,1,0,0.0,2,-1,0.0335165532388948,0.966483446761078,1
60,1,1,2,1,10.0,2,2,0.0449963644292033,0.9550036355707616,1
61,0,1,-1,2,,2,3,0.0547074797829253,0.945292520217034,1
62,0,-1,-1,0,,2,-1,0.0588750533320941,0.9411249466678496,1
63,0,-1,-1,0,,2,-1,0.0596702957438473,0.940329704256178,1
64,0,-1,-1,0,,2,-1,0.0571209594890301,0.942879040511025,1
65,0,-1,-1,0,,2,-1,0.0511380775066916,0.9488619224933488,1
66,1,-1,2,0,10.0,2,-1,0.0415128584202374,0.9584871415797512,1
67,0,1,-1,2,,2,3,0.0297143207142506,0.9702856792857488,1
68,1,-1,1,0,3.0,2,-1,0.01106364720219,0.9889363527977736,1
69,1,1,1,1,0.0,2,2,0.0055768313255679,0.9944231686744864,1
70,1,1,1,1,2.0,2,2,0.0036508257419715,0.9963491742580034,1
71,1,1,1,1,2.0,2,2,0.0035132818537556,0.9964867181462832,1
72,1,1,1,1,0.0,2,2,0.0050376290427076,0.9949623709572908,1
73,0,1,-1,1,,2,2,0.009626601872879,0.9903733981270796,1
74,1,-1,2,0,-10.0,2,-1,0.0110450559009679,0.9889549440990294,1
75,1,1,1,2,-2.0,2,3,0.0108256706781625,0.989174329321833,1
76,0,1,1,1,0.0,2,2,0.0146335922784428,0.9853664077215026,0
77,1,-1,1,1,0.0,2,0,0.0060913590161717,0.9939086409838696,1
78,1,1,1,1,1.0,2,2,0.0038426864543646,0.996157313545618,1
79,1,1,1,1,0.0,2,2,0.0035242849854844,0.996475715014528,1
80,1,1,1,1,3.0,2,2,0.0048431552528979,0.9951568447471074,1
81,0,1,1,1,-3.0,2,2,0.009012947875708,0.9909870521242562,0
82,1,-1,1,1,1.0,2,0,0.0034757460915425,0.996524253908492,1
83,1,1,1,1,-3.0,2,2,0.001950291123978,0.9980497088760044,1
84,1,1,1,1,-2.0,2,2,0.0014520536180427,0.9985479463819448,1
85,1,1,1,1,1.0,2,2,0.0015225455234108,0.9984774544765675,1
86,1,1,2,1,-10.0,2,2,0.0022266348917058,0.9977733651082716,1
87,1,1,1,2,-1.0,2,3,0.0015300995478946,0.9984699004520794,1
88,1,1,1,1,2.0,2,2,0.0014704965498739,0.9985295034501528,1
89,1,1,1,1,3.0,2,2,0.0019929780348665,0.9980070219651208,1
90,1,1,1,1,1.0,2,2,0.0035783418443276,0.9964216581557048,1
91,0,1,-1,1,,2,2,0.0076854712485805,0.992314528751374,1
92,0,-1,-1,0,,2,-1,0.0088258196685812,0.9911741803314584,1
93,0,-1,-1,0,,2,-1,0.0078136709661952,0.992186329033846,1
94,1,-1,1,0,1.0,2,-1,0.0046137030472373,0.9953862969527372,1
95,1,1,1,1,-1.0,2,2,0.0047513458867138,0.9952486541132995,1
96,0,1,-1,1,,2,2,0.0071356621936234,0.9928643378064288,1
97,1,-1,1,0,1.0,2,-1,0.0067913675031865,0.993208632496864,1
98,0,1,-1,1,,2,2,0.0107572356818909,0.9892427643180676,1
99,1,-1,1,0,3.0,2,-1,0.0115646973990871,0.988435302600892,1
100,1,1,1,1,0.0,2,2,0.0193088758961991,0.9806911241038004,1
101,0,1,-1,1,,2,2,0.0396883821971465,0.960311617802895,1
102,0,-1,-1,0,,2,-1,0.0526322568481466,0.9473677431518772,1
103,1,-1,2,0,-10.0,2,-1,0.0615619742612768,0.9384380257387568,1
104,0,1,-1,2,,2,3,0.0683829984206614,0.9316170015793463,1
105,0,-1,-1,0,,2,-1,0.0696880511279398,0.9303119488720658,1
106,1,-1,1,0,1.0,2,-1,0.067515774555631,0.9324842254444136,1
107,0,1,1,1,0.0,2,2,0.0814690758000266,0.9185309242000234,0
108,0,-1,-1,1,,2,0,0.0700422215296925,0.9299577784703508,1
109,1,-1,2,0,10.0,2,-1,0.0540912122822435,0.9459087877177428,1
110,1,1,1,2,2.0,2,3,0.0356113254951801,0.964388674504864,1
111,0,1,-1,1,,2,2,0.0297990285279246,0.9702009714720295,1
112,1,-1,1,0,2.0,2,-1,0.0188662449208783,0.98113375507913,1
113,1,1,1,1,-3.0,2,2,0.0175470774985511,0.9824529225014164,1
114,0,1,-1,1,,2,2,0.0215080774410283,0.9784919225589592,1
115,1,-1,1,0,-2.0,2,-1,0.0217156172979883,0.9782843827020096,1
116,0,1,-1,1,,2,2,0.0313794492729682,0.9686205507270816,1
117,1,-1,2,0,10.0,2,-1,0.0361183218535783,0.9638816781463732,1
118,0,1,-1,2,,2,3,0.0389649336468242,0.9610350663531234,1
119,0,-1,-1,0,,2,-1,0.0373846890673216,0.9626153109326904,1
120,1,-1,1,0,-2.0,2,-1,0.032755232931985,0.9672447670680568,1
121,0,1,-1,1,,2,2,0.0383245306912927,0.9616754693087608,1
122,0,-1,-1,0,,2,-1,0.0393286667805685,0.9606713332194736,1
123,0,-1,-1,0,,2,-1,0.037329587113691,0.962670412886362,1
124,0,-1,-1,0,,2,-1,0.0322575275541097,0.9677424724459234,1
125,1,-1,1,0,0.0,2,-1,0.0239354827220284,0.9760645172780232,1
126,0,1,-1,1,,2,2,0.0249107625119431,0.9750892374880024,1
127,1,-1,1,0,-1.0,2,-1,0.0220352979484135,0.9779647020515532,1
128,1,1,2,1,-10.0,2,2,0.0274115697368095,0.9725884302631967,1
129,1,1,1,2,3.0,2,3,0.0311815698812965,0.9688184301187583,1
130,0,1,-1,1,,2,2,0.0452040262578222,0.9547959737421348,1
131,0,-1,-1,0,,2,-1,0.0531194888334018,0.9468805111665736,1
132,0,-1,-1,0,,2,-1,0.0575195647002348,0.9424804352997488,1
133,0,-1,-1,0,,2,-1,0.0585578082657114,0.9414421917343008,1
134,0,-1,-1,0,,2,-1,0.0562704522858838,0.9437295477141262,1
135,0,-1,-1,0,,2,-1,0.050577672320745,0.9494223276792668,1
136,0,-1,-1,0,,2,-1,0.0412808010108112,0.9587191989892156,1
137,1,-1,1,0,-2.0,2,-1,0.02805539495831,0.9719446050417454,1
138,1,1,2,1,10.0,2,2,0.0267012299488356,0.9732987700511218,1
139,0,1,-1,2,,2,3,0.0237771265832695,0.976222873416752,1
140,0,-1,-1,0,,2,-1,0.0166049693029627,0.9833950306970108,1
141,1,-1,1,0,-2.0,2,-1,0.0061984611813852,0.9938015388185985,1
142,1,1,1,1,-3.0,2,2,0.0032021957693373,0.9967978042306422,1
143,1,1,1,1,1.0,2,2,0.002174086311822,0.997825913688123,1
144,1,1,1,1,-3.0,2,2,0.0021680460628945,0.9978319539371128,1
145,1,1,2,1,10.0,2,2,0.0031785166655029,0.996821483334514,1
146,1,1,1,2,2.0,2,3,0.0027723474849295,0.9972276525151244,1
147,0,1,-1,1,,2,2,0.0036494707186292,0.9963505292813972,1
148,1,-1,1,0,0.0,2,-1,0.0022181885111432,0.9977818114889124,1
149,1,1,1,1,-3.0,2,2,0.0025514818055869,0.9974485181943858,1
150,0,1,-1,1,,2,2,0.0041981701763726,0.9958018298236564,1
151,1,-1,1,0,0.0,2,-1,0.0034598047234675,0.9965401952765498,1
152,0,1,-1,1,,2,2,0.0052211495256426,0.9947788504743345,1
153,1,-1,1,0,2.0,2,-1,0.0044760369524201,0.9955239630475604,1
154,1,1,2,1,10.0,2,2,0.00678982262116,0.9932101773787992,1
155,0,1,-1,2,,2,3,0.0076355755363863,0.9923644244635784,1
156,1,-1,1,0,-3.0,2,-1,0.0057339994519448,0.9942660005481032,1
157,0,1,-1,1,,2,2,0.0073778781826664,0.9926221218173664,1
158,1,-1,1,0,-2.0,2,-1,0.006305010519351,0.9936949894807042,1
159,0,1,-1,1,,2,2,0.0090917999963877,0.990908200003582,1
160,1,-1,1,0,2.0,2,-1,0.0089584409328219,0.9910415590671964,1
161,0,1,-1,1,,2,2,0.014144805290685,0.985855194709306,1
162,1,-1,1,0,-1.0,2,-1,0.0158113484068645,0.9841886515931828,1
163,1,1,1,1,-3.0,2,2,0.0265684691109927,0.973431530888961,1
164,1,1,2,1,-10.0,2,2,0.0546009674008591,0.9453990325990892,1
165,0,1,1,2,2.0,2,3,0.0803446264335227,0.9196553735665044,0
166,0,-1,-1,1,,2,0,0.0768605047255379,0.9231394952744628,1
167,1,-1,1,0,3.0,2,-1,0.069630501185562,0.9303694988144138,1
168,0,1,-1,1,,2,2,0.0775982376005877,0.9224017623994636,1
169,1,-1,2,0,-10.0,2,-1,0.0797355349756184,0.9202644650243298,1
170,1,1,1,2,3.0,2,3,0.0798568543773948,0.9201431456226312,1
171,0,1,-1,1,,2,2,0.0934431252789892,0.9065568747210596,1
172,1,-1,1,0,-3.0,2,-1,0.1001489271138315,0.8998510728861239,1
173,0,1,1,1,-2.0,2,2,0.1351058218504879,0.8648941781495467,0
174,1,-1,1,1,0.0,2,0,0.1322680730947827,0.8677319269051799,1
175,0,1,-1,1,,2,2,0.1519571657386968,0.8480428342613225,1
176,1,-1,2,0,-10.0,2,-1,0.1630171246013775,0.836982875398646,1
177,1,1,1,2,1.0,2,3,0.1717933831014867,0.828206616898505,1
178,1,1,1,1,3.0,2,2,0.2059009690243954,0.7940990309756586,1
179,0,1,1,1,-1.0,2,2,0.2967263604750043,0.7032736395250225,0
180,0,-1,1,1,0.0,2,0,0.3086361534164815,0.6913638465834864,0
181,0,-1,-1,1,,2,0,0.2911176431135197,0.7088823568865315,1
182,1,-1,1,0,-1.0,2,-1,0.267477642696446,0.732522357303539,1
183,0,1,-1,1,,2,2,0.2731685896191223,0.7268314103808813,1
184,0,-1,-1,0,,2,-1,0.2708552387911927,0.7291447612088368,1
185,0,-1,1,0,2.0,2,-1,0.2637611939134063,0.7362388060865613,0
186,0,-1,-1,1,,2,0,0.2167814100471693,0.783218589952792,1
187,0,-1,-1,0,,2,-1,0.158944446302306,0.8410555536977086,1
188,1,-1,1,0,-1.0,2,-1,0.088231900959653,0.9117680990403438,1
189,0,1,-1,1,,2,2,0.0679807257109487,0.9320192742890174,1
190,1,-1,1,0,0.0,2,-1,0.0374829455826829,0.9625170544173088,1
191,0,1,-1,1,,2,2,0.0295216130896028,0.9704783869103752,1
192,1,-1,1,0,2.0,2,-1,0.0158778664517157,0.984122133548312,1
193,0,1,-1,1,,2,2,0.01288224078364,0.987117759216332,1
194,1,-1,1,0,1.0,2,-1,0.0061789025105047,0.9938210974895108,1
195,1,1,1,1,1.0,2,2,0.0047867710977858,0.9952132289022376,1
196,0,1,-1,1,,2,2,0.0054954652265281,0.994504534773491,1
197,1,-1,1,0,-2.0,2,-1,0.0036655662156527,0.9963344337844008,1
198,1,1,1,1,3.0,2,2,0.0044467118160621,0.9955532881839264,1
199,0,1,-1,1,,2,2,0.0076103047780329,0.9923896952220022,1
200,1,-1,1,0,-1.0,2,-1,0.007934891609999,0.9920651083900434,1
201,0,1,-1,1,,2,2,0.0134423570525287,0.98655764294749,1
202,1,-1,1,0,1.0,2,-1,0.0154186891384628,0.984581310861504,1
203,0,1,-1,1,,2,2,0.0266959051047643,0.9733040948951884,1
204,1,-1,2,0,10.0,2,-1,0.0328691037579901,0.9671308962419766,1
205,0,1,-1,2,,2,3,0.0371262897556203,0.9628737102443472,1
206,0,-1,-1,0,,2,-1,0.0369643726598973,0.963035627340093,1
207,1,-1,1,0,-2.0,2,-1,0.033822808495837,0.96617719150414,1
208,1,1,1,1,2.0,2,2,0.0412729674418633,0.9587270325581796,1
209,0,1,-1,1,,2,2,0.0637014980841907,0.936298501915802,1
210,0,-1,1,0,3.0,2,-1,0.0778755604948381,0.922124439505106,0
211,1,-1,1,1,1.0,2,0,0.073489061070505,0.9265109389295434,1
212,0,1,-1,1,,2,2,0.0851565799862484,0.9148434200137082,1
213,0,-1,-1,0,,2,-1,0.0903779842363992,0.909622015763617,1
214,0,-1,-1,0,,2,-1,0.0918157531294189,0.9081842468706136,1
215,1,-1,2,0,10.0,2,-1,0.0895200621071012,0.9104799378928712,1
216,1,1,1,2,3.0,2,3,0.0851637510771024,0.9148362489229078,1
217,1,1,1,1,3.0,2,2,0.0935342390675877,0.9064657609323702,1
218,0,1,-1,1,,2,2,0.1223342154050597,0.8776657845949843,1
219,1,-1,1,0,-3.0,2,-1,0.1408402479190728,0.8591597520808845,1
220,0,1,-1,1,,2,2,0.2099194915715372,0.7900805084284211,1
221,0,-1,-1,0,,2,-1,0.2583104822568529,0.7416895177431905,1
222,0,-1,-1,0,,2,-1,0.2972752700781388,0.70272472992188,1
223,1,-1,2,0,-10.0,2,-1,0.328173653158091,0.6718263468419535,1
224,0,1,-1,2,,2,3,0.356134873349544,0.6438651266504788,1
225,0,-1,1,0,3.0,2,-1,0.3730276175124868,0.6269723824875686,0
226,0,-1,1,1,3.0,2,0,0.3594097091068253,0.6405902908931742,0
227,1,-1,1,1,2.0,2,0,0.2951364143193727,0.7048635856806047,1
228,1,1,1,1,3.0,2,2,0.281109240265208,0.7188907597347597,1
229,1,1,1,1,3.0,2,2,0.2887552471568109,0.711244752843185,1
230,1,1,2,1,10.0,2,2,0.325110442421872,0.674889557578074,1
231,0,1,1,2,0.0,2,3,0.359376359870626,0.640623640129368,0
232,1,-1,1,1,1.0,2,0,0.3481868926570645,0.6518131073429033,1
233,0,1,1,1,-3.0,2,2,0.3674512636219135,0.6325487363780962,0
234,0,-1,-1,1,,2,0,0.3435686409462111,0.6564313590538123,1
235,1,-1,1,0,-2.0,2,-1,0.3127101754376948,0.6872898245623335,1
236,1,1,1,1,1.0,2,2,0.3147813484474714,0.68521865155257,1
237,0,1,1,1,2.0,2,2,0.3425660022790454,0.6574339977208994,0
238,1,-1,2,1,-10.0,2,0,0.3271433278058107,0.6728566721942076,1
239,1,1,1,2,-2.0,2,3,0.3093551176132814,0.6906448823866955,1
240,1,1,1,1,-2.0,2,2,0.3144214450422333,0.6855785549577198,1
241,0,1,-1,1,,2,2,0.3470044452341279,0.6529955547658198,1
242,0,-1,1,0,-3.0,2,-1,0.3675960385321482,0.6324039614678355,0
243,1,-1,1,1,-2.0,2,0,0.3573272343114289,0.6426727656886012,1
244,0,1,-1,1,,2,2,0.3779002247493223,0.6220997752506351,1
245,1,-1,2,0,10.0,2,-1,0.3886825654154986,0.6113174345845228,1
246,0,1,1,2,-3.0,2,3,0.3974177690605868,0.6025822309394627,0
247,0,-1,-1,1,,2,0,0.3581860444711451,0.6418139555288651,1
248,1,-1,1,0,-1.0,2,-1,0.3095693786482895,0.6904306213517188,1
249,0,1,-1,1,,2,2,0.3023509932899165,0.6976490067101312,1
250,1,-1,2,0,-10.0,2,-1,0.2861284688951402,0.7138715311048525,1
251,0,1,-1,2,,2,3,0.2674471083632031,0.7325528916368191,1
252,1,-1,1,0,0.0,2,-1,0.2374696351131656,0.7625303648868821,1
253,0,1,-1,1,,2,2,0.2381934107653441,0.7618065892346501,1
254,0,-1,-1,0,,2,-1,0.2310927985113796,0.768907201488582,1
255,0,-1,-1,0,,2,-1,0.2190421727800554,0.7809578272199674,1
256,0,-1,-1,0,,2,-1,0.2016209893014429,0.7983790106985359,1
257,1,-1,1,0,-1.0,2,-1,0.178221281398128,0.8217787186019186,1
258,1,1,1,1,2.0,2,2,0.1808730055401299,0.8191269944598488,1
259,1,1,2,1,10.0,2,2,0.204801360620445,0.7951986393795041,1
260,0,1,1,2,-3.0,2,3,0.2267745524745817,0.7732254475253922,0
261,0,-1,-1,1,,2,0,0.2107457509527215,0.7892542490472629,1
262,0,-1,-1,0,,2,-1,0.1888988564161068,0.8111011435838869,1
263,0,-1,-1,0,,2,-1,0.1604714531597424,0.8395285468402843,1
264,1,-1,1,0,-1.0,2,-1,0.1244714780481002,0.875528521951866,1
265,0,1,-1,1,,2,2,0.1182833551700417,0.8817166448299452,1
266,1,-1,1,0,0.0,2,-1,0.1048921051876623,0.8951078948123407,1
267,1,1,1,1,2.0,2,2,0.1105390380134213,0.8894609619866012,1
268,1,1,1,1,-3.0,2,2,0.135439286146817,0.8645607138532216,1
269,1,1,2,1,-10.0,2,2,0.2025065525573875,0.7974934474426087,1
270,1,1,1,2,-2.0,2,3,0.2661766736754589,0.7338233263245836,1
271,0,1,-1,1,,2,2,0.4297305803679915,0.5702694196319901,1
272,0,-1,-1,0,,2,-1,0.5474655907097006,0.4525344092903324,1
273,0,-1,-1,0,,2,-1,0.6454927967122951,0.3545072032876876,1
274,0,-1,1,0,-3.0,2,-1,0.7272331642823283,0.2727668357176478,0
275,0,-1,-1,1,,2,0,0.7490654387749198,0.2509345612250948,1
276,0,-1,1,0,0.0,2,-1,0.7662497342678278,0.2337502657322081,0
277,0,-1,-1,1,,2,0,0.7574136454324447,0.2425863545675882,1
278,1,-1,1,0,-3.0,2,-1,0.7448676979530241,0.2551323020469611,1
279,1,1,1,1,-2.0,2,2,0.7609889916337743,0.2390110083662138,1
280,1,1,2,1,-10.0,2,2,0.814410504538318,0.1855894954616506,1
281,0,1,-1,2,,2,3,0.8665064345269907,0.1334935654729814,1
282,0,-1,-1,0,,2,-1,0.9041710237667238,0.0958289762332331,1
283,0,-1,-1,0,,2,-1,0.9361087281160904,0.0638912718839185,1
284,0,-1,1,0,0.0,2,-1,0.963434113644575,0.0365658863553908,0
285,0,-1,-1,1,,2,0,0.9705944696340584,0.0294055303659146,1
286,0,-1,-1,0,,2,-1,0.9770178033094036,0.022982196690598,1
287,0,-1,-1,0,,2,-1,0.982928276986338,0.0170717230136325,1
288,0,-1,1,0,1.0,2,-1,0.9885321551273504,0.011467844872687,0
289,0,-1,-1,1,,2,0,0.988237122753847,0.0117628772461742,1
290,0,-1,1,0,0.0,2,-1,0.988232070430377,0.0117679295696165,0
291,0,-1,-1,1,,2,0,0.9820674700528326,0.0179325299472219,1
292,1,-1,1,0,3.0,2,-1,0.975499541925878,0.0245004580740895,1
293,0,1,-1,1,,2,2,0.9801488065876114,0.0198511934124335,1
294,0,-1,1,0,0.0,2,-1,0.9834240432857146,0.0165759567142853,0
295,0,-1,-1,1,,2,0,0.9800153825519284,0.0199846174481281,1
296,0,-1,-1,0,,2,-1,0.9764360276660644,0.0235639723338803,1
297,0,-1,1,0,-1.0,2,-1,0.9725610658462704,0.0274389341537373,0
298,0,-1,-1,1,,2,0,0.9547532452280082,0.0452467547719584,1
299,0,-1,-1,0,,2,-1,0.9342132393294872,0.0657867606704894,1
300,0,-1,-1,0,,2,-1,0.910224240411552,0.0897757595883998,1
301,0,-1,-1,0,,2,-1,0.8819490773381333,0.1180509226619074,1
302,0,-1,1,0,-1.0,2,-1,0.8484009998707256,0.1515990001292717,0
303,0,-1,1,1,0.0,2,0,0.7375453829329585,0.2624546170670065,0
304,1,-1,1,1,-2.0,2,0,0.3853954505527003,0.6146045494472987,1
305,1,1,1,1,-2.0,2,2,0.2783775840501784,0.7216224159498469,1
306,1,1,2,1,-10.0,2,2,0.2380910562966286,0.7619089437033876,1
307,0,1,-1,2,,2,3,0.19532580633465,0.8046741936653954,1
308,0,-1,-1,0,,2,-1,0.1338764561290999,0.8661235438709244,1
309,1,-1,1,0,-2.0,2,-1,0.0588645866942123,0.9411354133057483,1
310,1,1,1,1,2.0,2,2,0.0364879208149134,0.963512079185107,1
311,0,1,-1,1,,2,2,0.0288075662991558,0.9711924337008372,1
312,1,-1,1,0,-2.0,2,-1,0.0155456777889368,0.9844543222110926,1
313,1,1,1,1,-2.0,2,2,0.0126764374484209,0.987323562551604,1
314,1,1,2,1,10.0,2,2,0.014057914136698,0.9859420858633144,1
315,0,1,-1,2,,2,3,0.0139304616325341,0.9860695383674208,1
316,1,-1,1,0,2.0,2,-1,0.0105008064489427,0.9894991935510808,1
317,0,1,-1,1,,2,2,0.0123740930441868,0.9876259069557892,1
318,1,-1,1,0,3.0,2,-1,0.0111298812500026,0.9888701187500356,1
319,0,1,-1,1,,2,2,0.0155347634836978,0.9844652365162904,1
320,1,-1,2,0,10.0,2,-1,0.0164470501987702,0.9835529498011862,1
321,0,1,-1,2,,2,3,0.0156618294656155,0.9843381705343942,1
322,1,-1,1,0,2.0,2,-1,0.0113923570382297,0.9886076429617966,1
323,1,1,1,1,1.0,2,2,0.0128109206883556,0.9871890793116874,1
324,0,1,1,1,-2.0,2,2,0.0194845629921432,0.9805154370078218,0
325,1,-1,1,1,3.0,2,0,0.0126550115348124,0.987344988465228,1
326,1,1,2,1,-10.0,2,2,0.0125914546273814,0.9874085453726064,1
327,1,1,1,2,2.0,2,3,0.0110263384519868,0.9889736615480138,1
328,0,1,-1,1,,2,2,0.0133138709094744,0.9866861290905452,1
329,1,-1,1,0,-1.0,2,-1,0.0124089280499689,0.9875910719500058,1
330,1,1,1,1,-1.0,2,2,0.0176922698516589,0.9823077301483706,1
331,0,1,-1,1,,2,2,0.0325512973275818,0.9674487026724334,1
332,0,-1,-1,0,,2,-1,0.0413899335199792,0.9586100664800196,1
333,0,-1,-1,0,,2,-1,0.0467900152334902,0.9532099847664952,1
334,1,-1,1,0,1.0,2,-1,0.0489399952067838,0.9510600047932068,1
335,0,1,1,1,-2.0,2,2,0.0676022943617355,0.9323977056382476,0
336,0,-1,-1,1,,2,0,0.0614422291715698,0.9385577708284344,1
337,1,-1,1,0,1.0,2,-1,0.0514898179337841,0.9485101820661672,1
338,1,1,2,1,10.0,2,2,0.0549449482850973,0.9450550517149134,1
339,0,1,-1,2,,2,3,0.0567730458958999,0.9432269541040628,1
340,0,-1,-1,0,,2,-1,0.0535930068971626,0.946406993102799,1
341,0,-1,-1,0,,2,-1,0.0469884304990608,0.953011569500978,1
342,0,-1,-1,0,,2,-1,0.0367288293541616,0.9632711706458688,1
343,1,-1,1,0,1.0,2,-1,0.0224561625964481,0.9775438374035316,1
344,0,1,-1,1,,2,2,0.0199462994358684,0.9800537005641384,1
345,1,-1,1,0,-3.0,2,-1,0.0134466409058048,0.986553359094242,1
346,1,1,1,1,1.0,2,2,0.0137522416700841,0.9862477583299104,1
347,0,1,-1,1,,2,2,0.0189779989959692,0.981022001003995,1
348,1,-1,2,0,10.0,2,-1,0.0204379679586258,0.979562032041382,1
349,1,1,1,2,-3.0,2,3,0.020161395407546,0.9798386045924165,1
350,0,1,-1,1,,2,2,0.025921026998608,0.9740789730013424,1
351,0,-1,1,0,2.0,2,-1,0.0275480999349596,0.9724519000650156,0
352,1,-1,1,1,-1.0,2,0,0.0166598342149181,0.9833401657851064,1
353,1,1,2,1,-10.0,2,2,0.0150505893274766,0.9849494106724984,1
354,1,1,1,2,3.0,2,3,0.0119117512121897,0.9880882487878104,1
355,0,1,-1,1,,2,2,0.0128984089960175,0.9871015910039715,1
356,0,-1,-1,0,,2,-1,0.0107241841870117,0.9892758158129684,1
357,1,-1,1,0,-1.0,2,-1,0.0061390791180572,0.9938609208819628,1
358,0,1,-1,1,,2,2,0.0058845399252226,0.9941154600748022,1
359,1,-1,1,0,-1.0,2,-1,0.0029656378005033,0.9970343621994782,1
360,0,1,-1,1,,2,2,0.0026310960967999,0.9973689039032032,1
361,1,-1,-1,0,,2,-1,1.829860632170907e-05,0.9999817013936826,0
362,1,1,2,0,-10.0,2,1,0.0304849983118471,0.9695150016881026,1
363,1,1,1,2,0.0,2,3,0.0585513518317819,0.941448648168174,1
364,0,1,1,1,0.0,2,2,0.1299190226860145,0.8700809773140171,0
365,0,-1,-1,1,,2,0,0.1395714928484965,0.8604285071514466,1
