response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,State
1,-1,1,0,-1.0,1,-1,0.31402553065600247,0.6859744693440532,1,0,1,2
0,1,1,1,-2.0,1,2,0.40741441030201087,0.5925855896980177,0,0,0,2
0,-1,-1,1,,1,0,0.42622409166668895,0.5737759083332573,1,1,1,2
0,-1,-1,0,,1,-1,0.43501893890692983,0.5649810610930397,1,1,1,2
1,-1,1,0,2.0,1,-1,0.4345221890591668,0.5654778109407833,1,0,1,2
1,1,1,1,2.0,1,2,0.4703156618118678,0.5296843381881059,1,1,1,2
0,1,-1,1,,1,2,0.5617917761774761,0.43820822382251745,1,0,1,1
1,-1,1,0,0.0,1,-1,0.6247649201274805,0.3752350798724945,1,0,1,1
0,1,-1,1,,1,2,0.8027023024454804,0.19729769755453094,1,0,1,1
0,-1,1,0,-3.0,1,-1,0.9289435415047718,0.0710564584952678,0,1,0,1
0,-1,1,1,3.0,1,0,0.9691502765646315,0.030849723435318523,0,1,0,1
0,-1,1,1,1.0,1,0,0.9812726291280057,0.018727370872028224,0,1,0,1
0,-1,1,1,2.0,1,0,0.9827825924537426,0.01721740754620254,0,1,0,1
0,-1,-1,1,,1,0,0.9758564824769511,0.024143517523078684,1,1,1,1
0,-1,1,0,3.0,1,-1,0.9674253324376371,0.03257466756231346,0,1,0,1
0,-1,-1,1,,1,0,0.9364811300849518,0.06351886991502749,1,1,1,1
1,-1,2,0,10.0,1,-1,0.8966234732089415,0.10337652679109398,1,0,1,1
0,1,1,2,-1.0,1,3,0.8554021698640819,0.1445978301358949,0,0,0,1
0,-1,-1,1,,1,0,0.7083281396045518,0.29167186039545634,1,1,1,1
1,-1,1,0,2.0,1,-1,0.5142381627586917,0.4857618372413422,1,0,1,1
1,1,1,1,-1.0,1,2,0.44483909128072247,0.5551609087192209,1,1,1,2
0,1,-1,1,,1,2,0.42017887491397327,0.5798211250860474,1,0,1,2
0,-1,-1,0,,1,-1,0.3793857499168173,0.6206142500832071,1,1,1,2
0,-1,-1,0,,1,-1,0.32192480274737684,0.6780751972526559,1,1,1,2
1,-1,2,0,10.0,1,-1,0.24307077962806337,0.7569292203719343,1,0,1,2
1,1,1,2,1.0,1,3,0.15732780533716623,0.8426721946628415,1,1,1,2
0,1,-1,1,,1,2,0.12100101507520143,0.8789989849247825,1,0,1,2
1,-1,1,0,0.0,1,-1,0.06574736866981207,0.9342526313302061,1,0,1,2
1,1,1,1,3.0,1,2,0.04643836577277653,0.95356163422726,1,1,1,2
1,1,1,1,3.0,1,2,0.04022048661773842,0.9597795133822873,1,1,1,2
1,1,1,1,-3.0,1,2,0.042752045851938904,0.957247954148059,1,1,1,2
0,1,-1,1,,1,2,0.055800725569655214,0.9441992744303344,1,0,1,2
0,-1,-1,0,,1,-1,0.06095739888365814,0.93904260111631,1,1,1,2
0,-1,-1,0,,1,-1,0.05992676398812302,0.9400732360118776,1,1,1,2
1,-1,2,0,10.0,1,-1,0.052624067469232705,0.9473759325307582,1,0,1,2
0,1,-1,2,,1,3,0.04232209400641104,0.9576779059936452,1,0,1,2
1,-1,1,0,2.0,1,-1,0.023343767385074102,0.9766562326149316,1,0,1,2
1,1,1,1,-2.0,1,2,0.017485579030530104,0.9825144209694607,1,1,1,2
1,1,1,1,-1.0,1,2,0.017068699318499872,0.9829313006815076,1,1,1,2
1,1,1,1,0.0,1,2,0.02180203855514176,0.9781979614448407,1,1,1,2
0,1,-1,1,,1,2,0.03499068986319629,0.9650093101367635,1,0,1,2
1,-1,1,0,-3.0,1,-1,0.040955431617230434,0.959044568382773,1,0,1,2
1,1,1,1,-3.0,1,2,0.06346966782174869,0.9365303321783046,1,1,1,2
0,1,-1,1,,1,2,0.11577005234383309,0.8842299476561771,1,0,1,2
1,-1,2,0,-10.0,1,-1,0.14996881265375087,0.8500311873462939,1,0,1,2
0,1,-1,2,,1,3,0.18005634146444732,0.819943658535513,1,0,1,2
0,-1,-1,0,,1,-1,0.19698058534228644,0.8030194146577497,1,1,1,2
1,-1,1,0,1.0,1,-1,0.20469511280202993,0.7953048871979741,1,0,1,2
0,1,-1,1,,1,2,0.24602376366530893,0.7539762363346518,1,0,1,2
0,-1,-1,0,,1,-1,0.2713039459914298,0.728696054008596,1,1,1,2
1,-1,1,0,-3.0,1,-1,0.2858939110445594,0.714106088955456,1,0,1,2
0,1,1,1,-2.0,1,2,0.344378558259354,0.655621441740681,0,0,0,2
1,-1,2,1,-10.0,1,0,0.34914366857685597,0.6508563314231565,1,0,1,2
0,1,-1,2,,1,3,0.3512020625317634,0.6487979374682452,1,0,1,2
0,-1,-1,0,,1,-1,0.3418194827199288,0.6581805172800822,1,1,1,2
0,-1,-1,0,,1,-1,0.32233145398899515,0.6776685460110455,1,1,1,2
1,-1,1,0,0.0,1,-1,0.2911353943086346,0.7088646056913234,1,0,1,2
1,1,2,1,10.0,1,2,0.29215323783114233,0.7078467621688334,1,1,1,2
0,1,1,2,-2.0,1,3,0.2907167738064078,0.7092832261935763,0,0,0,2
1,-1,1,1,3.0,1,0,0.24078671255905182,0.7592132874409682,1,0,1,2
1,1,1,1,2.0,1,2,0.229529604184379,0.7704703958155682,1,1,1,2
0,1,-1,1,,1,2,0.23977810006512779,0.7602218999348478,1,0,1,2
0,-1,-1,0,,1,-1,0.23918680252040828,0.7608131974796151,1,1,1,2
1,-1,2,0,-10.0,1,-1,0.22968293251650243,0.7703170674834979,1,0,1,2
0,1,-1,2,,1,3,0.21708473389110056,0.7829152661088519,1,0,1,2
1,-1,1,0,3.0,1,-1,0.19199352334845934,0.8080064766515349,1,0,1,2
1,1,1,1,0.0,1,2,0.19378415506005497,0.8062158449399718,1,1,1,2
0,1,-1,1,,1,2,0.21776073849042593,0.7822392615096254,1,0,1,2
1,-1,1,0,0.0,1,-1,0.22943472824712455,0.7705652717529295,1,0,1,2
0,1,-1,1,,1,2,0.2796179859788123,0.7203820140212105,1,0,1,2
0,-1,-1,0,,1,-1,0.31154346885481493,0.6884565311452387,1,1,1,2
0,-1,-1,0,,1,-1,0.3316536945066333,0.6683463054933269,1,1,1,2
1,-1,1,0,-2.0,1,-1,0.3416024108171517,0.6583975891828413,1,0,1,2
0,1,-1,1,,1,2,0.3929304293956217,0.6070695706043476,1,0,1,2
0,-1,-1,0,,1,-1,0.4256727875990619,0.5743272124009038,1,1,1,2
1,-1,2,0,-10.0,1,-1,0.4465068587077535,0.5534931412922203,1,0,1,2
0,1,1,2,0.0,1,3,0.464600659910122,0.5353993400898902,0,0,0,2
0,-1,1,1,1.0,1,0,0.4402060863092209,0.5597939136907343,0,1,0,2
1,-1,1,1,1.0,1,0,0.3415624384005455,0.6584375615994267,1,0,1,2
0,1,-1,1,,1,2,0.3095932914060182,0.6904067085939481,1,0,1,2
0,-1,-1,0,,1,-1,0.25928973904003305,0.7407102609599758,1,1,1,2
1,-1,1,0,0.0,1,-1,0.18960018862529898,0.8103998113747186,1,0,1,2
0,1,-1,1,,1,2,0.16776698964967934,0.8322330103503496,1,0,1,2
0,-1,-1,0,,1,-1,0.13150321472911758,0.8684967852708984,1,1,1,2
1,-1,1,0,0.0,1,-1,0.08013560192858588,0.9198643980714412,1,0,1,2
1,1,2,1,-10.0,1,2,0.06304329923500857,0.9369567007650214,1,1,1,2
1,1,1,2,1.0,1,3,0.04281090222310148,0.9571890977769192,1,1,1,2
1,1,1,1,1.0,1,2,0.035785159072234965,0.9642148409277144,1,1,1,2
0,1,-1,1,,1,2,0.03706028673810305,0.9629397132618711,1,0,1,2
1,-1,1,0,2.0,1,-1,0.032104089907315836,0.9678959100926694,1,0,1,2
0,1,-1,1,,1,2,0.03687078268070392,0.9631292173192689,1,0,1,2
1,-1,1,0,-3.0,1,-1,0.03542439507662615,0.9645756049233357,1,0,1,2
1,1,1,1,2.0,1,2,0.04480580662690673,0.9551941933730639,1,1,1,2
0,1,-1,1,,1,2,0.06946834411134077,0.9305316558886377,1,0,1,2
1,-1,1,0,3.0,1,-1,0.08356016159023835,0.9164398384097587,1,0,1,2
1,1,1,1,-2.0,1,2,0.12846889385373828,0.871531106146283,1,1,1,2
1,1,2,1,10.0,1,2,0.23145691416526248,0.7685430858347604,1,1,1,2
0,1,-1,2,,1,3,0.3277481619228756,0.6722518380771608,1,0,1,2
0,-1,-1,0,,1,-1,0.3935640380431662,0.606435961956843,1,1,1,2
0,-1,-1,0,,1,-1,0.4409675311626415,0.5590324688374139,1,1,1,2
0,-1,-1,0,,1,-1,0.4738568285885772,0.5261431714113948,1,1,1,2
0,-1,-1,0,,1,-1,0.4949365546713741,0.5050634453286512,1,1,1,2
0,-1,-1,0,,1,-1,0.5059401833650566,0.49405981663496584,1,1,1,1
1,-1,1,0,3.0,1,-1,0.5077725890341176,0.49222741096586187,1,0,1,1
0,1,-1,1,,1,2,0.5478737026159752,0.4521262973839819,1,0,1,1
0,-1,-1,0,,1,-1,0.5724084076518252,0.4275915923482277,1,1,1,1
1,-1,1,0,-2.0,1,-1,0.5868182462682195,0.4131817537317557,1,0,1,1
1,1,1,1,0.0,1,2,0.6495640838130293,0.35043591618693404,1,1,1,1
0,1,-1,1,,1,2,0.7981070013669926,0.20189299863306237,1,0,1,1
0,-1,1,0,3.0,1,-1,0.9034076383077932,0.09659236169219947,0,1,0,1
0,-1,-1,1,,1,0,0.9359495645109838,0.06405043548901244,1,1,1,1
0,-1,-1,0,,1,-1,0.9611808037534816,0.038819196246488906,1,1,1,1
0,-1,1,0,3.0,1,-1,0.9811762262631855,0.01882377373685958,0,1,0,1
0,-1,-1,1,,1,0,0.9864601482933353,0.013539851706706019,1,1,1,1
0,-1,1,0,0.0,1,-1,0.9912645249704417,0.008735475029611495,0,1,0,1
0,-1,-1,1,,1,0,0.9906046737287906,0.009395326271178013,1,1,1,1
0,-1,1,0,-2.0,1,-1,0.9902450634803655,0.009754936519640213,0,1,0,1
0,-1,-1,1,,1,0,0.9834867527587141,0.016513247241267997,1,1,1,1
0,-1,-1,0,,1,-1,0.9756894567009295,0.02431054329904679,1,1,1,1
0,-1,1,0,-1.0,1,-1,0.9662119710724077,0.033788028927612214,0,1,0,1
1,-1,2,1,-10.0,1,0,0.9323972572843535,0.067602742715619,1,0,1,1
0,1,1,2,-2.0,1,3,0.8978522455985363,0.10214775440142981,0,0,0,1
1,-1,1,1,1.0,1,0,0.7750716679470596,0.22492833205291196,1,0,1,1
0,1,1,1,-1.0,1,2,0.7333774668557023,0.26662253314434786,0,0,0,1
1,-1,1,1,-1.0,1,0,0.5788727377830583,0.42112726221698077,1,0,1,1
1,1,1,1,-2.0,1,2,0.5251326398301525,0.4748673601698456,1,1,1,1
1,1,1,1,-2.0,1,2,0.5093854798754198,0.4906145201245237,1,1,1,1
1,1,2,1,-10.0,1,2,0.5206356737305033,0.4793643262695233,1,1,1,1
0,1,1,2,-1.0,1,3,0.5301407278652776,0.4698592721347414,0,0,0,1
1,-1,1,1,2.0,1,0,0.49532547517933145,0.504674524820713,1,0,1,2
0,1,1,1,-2.0,1,2,0.496907568848205,0.503092431151791,0,0,0,2
0,-1,1,1,-1.0,1,0,0.44920383072807135,0.5507961692719451,0,1,0,2
1,-1,1,1,-3.0,1,0,0.28649965347778444,0.7135003465221845,1,0,1,2
1,1,2,1,10.0,1,2,0.2280889996656817,0.7719110003343498,1,1,1,2
1,1,1,2,-3.0,1,3,0.16495124450201154,0.8350487554979562,1,1,1,2
0,1,-1,1,,1,2,0.13979368546881676,0.860206314531172,1,0,1,2
1,-1,1,0,-3.0,1,-1,0.09944768659379224,0.9005523134062012,1,0,1,2
0,1,-1,1,,1,2,0.08819540460685411,0.9118045953931238,1,0,1,2
1,-1,1,0,1.0,1,-1,0.06672220273240329,0.9332777972675802,1,0,1,2
1,1,1,1,-1.0,1,2,0.0634525441598907,0.9365474558401297,1,1,1,2
0,1,-1,1,,1,2,0.07161421541620791,0.9283857845838153,1,0,1,2
0,-1,-1,0,,1,-1,0.07200086182738963,0.9279991381726348,1,1,1,2
1,-1,1,0,-2.0,1,-1,0.06586947562916873,0.9341305243708052,1,0,1,2
0,1,1,1,3.0,1,2,0.07439150475661675,0.9256084952433363,0,0,0,2
1,-1,1,1,0.0,1,0,0.05857872056342468,0.9414212794365565,1,0,1,2
1,1,2,1,10.0,1,2,0.05815059591827238,0.9418494040817792,1,1,1,2
1,1,1,2,0.0,1,3,0.05505662631069601,0.9449433736893154,1,1,1,2
0,1,-1,1,,1,2,0.06249383327831727,0.9375061667216514,1,0,1,2
1,-1,1,0,2.0,1,-1,0.0625080877988715,0.9374919122011043,1,0,1,2
0,1,-1,1,,1,2,0.07826975736089276,0.9217302426391224,1,0,1,2
0,-1,-1,0,,1,-1,0.08508967934605996,0.9149103206539722,1,1,1,2
1,-1,2,0,-10.0,1,-1,0.08505619729476378,0.9149438027052823,1,0,1,2
0,1,-1,2,,1,3,0.08207893175154435,0.9179210682484145,1,0,1,2
1,-1,1,0,0.0,1,-1,0.07070564139841712,0.9292943586015293,1,0,1,2
0,1,1,1,0.0,1,2,0.0748363885891999,0.9251636114108055,0,0,0,2
1,-1,1,1,0.0,1,0,0.05288372286558085,0.9471162771344546,1,0,1,2
1,1,2,1,10.0,1,2,0.04822258786605345,0.9517774121338949,1,1,1,2
1,1,1,2,-1.0,1,3,0.040861392402844615,0.959138607597176,1,1,1,2
1,1,1,1,2.0,1,2,0.04246552149130585,0.9575344785086587,1,1,1,2
0,1,-1,1,,1,2,0.054155071484840785,0.945844928515174,1,0,1,2
0,-1,-1,0,,1,-1,0.058216484492900504,0.9417835155071277,1,1,1,2
1,-1,1,0,-3.0,1,-1,0.056199280845753014,0.9438007191542579,1,0,1,2
0,1,-1,1,,1,2,0.06825579908686193,0.9317442009130998,1,0,1,2
0,-1,-1,0,,1,-1,0.07220391399315136,0.9277960860068095,1,1,1,2
0,-1,-1,0,,1,-1,0.06969171776033278,0.9303082822396892,1,1,1,2
1,-1,2,0,-10.0,1,-1,0.06051262199537098,0.9394873780045898,1,0,1,2
1,1,1,2,-3.0,1,3,0.048241811150691254,0.9517581888492789,1,1,1,2
0,1,-1,1,,1,2,0.04676962456820908,0.9532303754317509,1,0,1,2
0,-1,-1,0,,1,-1,0.03835924869034255,0.961640751309698,1,1,1,2
0,-1,-1,0,,1,-1,0.02327156082112509,0.9767284391789217,1,1,1,2
1,-1,-1,0,,1,-1,0.00026583734549044354,0.9997341626544558,0,0,0,2
0,1,-1,0,,1,1,0.08873369201473533,0.9112663079852991,1,0,1,2
1,-1,2,0,10.0,1,-1,0.1491480592019891,0.8508519407980646,1,0,1,2
0,1,-1,2,,1,3,0.20394313650908055,0.7960568634909229,1,0,1,2
0,-1,-1,0,,1,-1,0.2395348766986323,0.7604651233013308,1,1,1,2
0,-1,-1,0,,1,-1,0.2628308165793854,0.7371691834206286,1,1,1,2
1,-1,1,0,-2.0,1,-1,0.2757466786262225,0.7242533213738248,1,0,1,2
0,1,-1,1,,1,2,0.33047750639724405,0.6695224936027945,1,0,1,2
1,-1,1,0,-3.0,1,-1,0.3657716375514594,0.6342283624485792,1,0,1,2
0,1,-1,1,,1,2,0.47283865450019485,0.5271613454998326,1,0,1,2
0,-1,-1,0,,1,-1,0.5467634437154001,0.45323655628456805,1,1,1,1
1,-1,2,0,10.0,1,-1,0.6010121463338779,0.3989878536660855,1,0,1,1
0,1,-1,2,,1,3,0.6515810385020998,0.3484189614979258,1,0,1,1
0,-1,-1,0,,1,-1,0.6848386250041534,0.315161374995814,1,1,1,1
0,-1,1,0,0.0,1,-1,0.7074648805195752,0.2925351194804478,0,1,0,1
1,-1,1,1,0.0,1,0,0.6953195333987741,0.3046804666012492,1,0,1,1
1,1,1,1,2.0,1,2,0.7146486138432424,0.28535138615676375,1,1,1,1
0,1,-1,1,,1,2,0.7735281792836044,0.22647182071634056,1,0,1,1
0,-1,-1,0,,1,-1,0.8140607207611882,0.18593927923876838,1,1,1,1
0,-1,-1,0,,1,-1,0.8439033495819398,0.15609665041801726,1,1,1,1
0,-1,-1,0,,1,-1,0.8655101498066815,0.13448985019333198,1,1,1,1
1,-1,2,0,-10.0,1,-1,0.8806579388985175,0.11934206110149222,1,0,1,1
0,1,-1,2,,1,3,0.8956644514589714,0.10433554854108333,1,0,1,1
0,-1,1,0,-1.0,1,-1,0.9043301579502857,0.0956698420496866,0,1,0,1
0,-1,-1,1,,1,0,0.891820460383059,0.10817953961694772,1,1,1,1
0,-1,-1,0,,1,-1,0.8739395857379725,0.1260604142620304,1,1,1,1
1,-1,1,0,1.0,1,-1,0.8492171149805027,0.15078288501954284,1,0,1,1
0,1,-1,1,,1,2,0.8517255607401376,0.14827443925989267,1,0,1,1
1,-1,1,0,-3.0,1,-1,0.84769653769331,0.15230346230669875,1,0,1,1
0,1,1,1,-2.0,1,2,0.8703924233478494,0.12960757665214223,0,0,0,1
0,-1,-1,1,,1,0,0.864723987819232,0.1352760121807996,1,1,1,1
0,-1,-1,0,,1,-1,0.854001820503741,0.1459981794962506,1,1,1,1
0,-1,-1,0,,1,-1,0.8373441927821988,0.16265580721781553,1,1,1,1
0,-1,1,0,-2.0,1,-1,0.8133812783256817,0.18661872167432045,0,1,0,1
1,-1,1,1,-2.0,1,0,0.7260689513873252,0.2739310486126487,1,0,1,1
0,1,-1,1,,1,2,0.6994597573786097,0.3005402426213875,1,0,1,1
0,-1,-1,0,,1,-1,0.6581088859760023,0.34189111402395594,1,1,1,1
1,-1,1,0,2.0,1,-1,0.6013790674532616,0.39862093254670095,1,0,1,1
1,1,1,1,-3.0,1,2,0.5899803134165295,0.41001968658343935,1,1,1,1
0,1,1,1,1.0,1,2,0.6054718757696546,0.3945281242302996,0,0,0,1
0,-1,-1,1,,1,0,0.5796654034870593,0.42033459651297334,1,1,1,1
0,-1,-1,0,,1,-1,0.5416515540801192,0.45834844591982477,1,1,1,1
0,-1,-1,0,,1,-1,0.48830428987728125,0.51169571012277,1,1,1,2
1,-1,1,0,-2.0,1,-1,0.41523664243956054,0.5847633575604815,1,0,1,2
1,1,1,1,-1.0,1,2,0.3953220935045764,0.6046779064953706,1,1,1,2
0,1,-1,1,,1,2,0.4017851341252293,0.5982148658748011,1,0,1,2
1,-1,2,0,10.0,1,-1,0.39679787069421385,0.6032021293057652,1,0,1,2
0,1,1,2,-2.0,1,3,0.3892196658409739,0.6107803341590624,0,0,0,2
1,-1,1,1,0.0,1,0,0.3236874196541551,0.6763125803458847,1,0,1,2
0,1,-1,1,,1,2,0.30630570384561917,0.6936942961543893,1,0,1,2
0,-1,-1,0,,1,-1,0.27476787746584297,0.7252321225341254,1,1,1,2
1,-1,1,0,-1.0,1,-1,0.2288924977610699,0.7711075022389178,1,0,1,2
0,1,-1,1,,1,2,0.2194448652803598,0.7805551347196017,1,0,1,2
1,-1,1,0,0.0,1,-1,0.19811629650441054,0.8018837034956249,1,0,1,2
1,1,1,1,-3.0,1,2,0.2029739709482698,0.7970260290517318,1,1,1,2
1,1,1,1,1.0,1,2,0.23181725312252713,0.7681827468774979,1,1,1,2
0,1,-1,1,,1,2,0.3047862024621277,0.6952137975378854,1,0,1,2
0,-1,-1,0,,1,-1,0.3536126574258453,0.6463873425741724,1,1,1,2
1,-1,2,0,10.0,1,-1,0.387500828485811,0.6124991715142326,1,0,1,2
1,1,1,2,3.0,1,3,0.4179049271834932,0.5820950728165454,1,1,1,2
0,1,-1,1,,1,2,0.498073587058814,0.5019264129411823,1,0,1,2
0,-1,-1,0,,1,-1,0.5525355558059518,0.4474644441940624,1,1,1,1
0,-1,1,0,-2.0,1,-1,0.5914879536624104,0.4085120463375808,0,1,0,1
0,-1,-1,1,,1,0,0.5885061439531087,0.4114938560469261,1,1,1,1
0,-1,-1,0,,1,-1,0.5767825764445621,0.4232174235554073,1,1,1,1
0,-1,-1,0,,1,-1,0.5553531731955158,0.4446468268045018,1,1,1,1
0,-1,-1,0,,1,-1,0.5224557048372271,0.47754429516278635,1,1,1,1
