,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
0,1,0,2,0,-10.0,1,0,0.007279031581267,0.992720968418776,1,0,1,2
1,0,1,-1,2,,1,3,0.0139432968005607,0.9860567031994388,1,0,1,2
2,1,-1,1,0,-2.0,1,-1,0.0155798737265112,0.984420126273463,1,0,1,2
3,0,1,-1,1,,1,2,0.024768279818707,0.9752317201813456,1,0,1,2
4,0,-1,-1,0,,1,-1,0.0278868443083847,0.972113155691567,1,1,1,2
5,1,-1,1,0,0.0,1,-1,0.0260586973908422,0.9739413026091158,1,0,1,2
6,0,1,-1,1,,1,2,0.0330652125393887,0.9669347874605664,1,0,1,2
7,1,-1,1,0,3.0,1,-1,0.0338800051571154,0.9661199948429092,1,0,1,2
8,0,1,-1,1,,1,2,0.0461321837488857,0.9538678162510864,1,0,1,2
9,0,-1,-1,0,,1,-1,0.0509346436297181,0.9490653563703128,1,1,1,2
10,1,-1,1,0,-2.0,1,-1,0.0498620296154989,0.9501379703845184,1,0,1,2
11,0,1,-1,1,,1,2,0.0622176006952644,0.93778239930474,1,0,1,2
12,1,-1,2,0,-10.0,1,-1,0.0665967164161373,0.9334032835838214,1,0,1,2
13,0,1,-1,2,,1,3,0.0680699737797432,0.931930026220277,1,0,1,2
14,0,-1,-1,0,,1,-1,0.0620163429359267,0.9379836570640258,1,1,1,2
15,0,-1,-1,0,,1,-1,0.0490495108185443,0.9509504891814128,1,1,1,2
16,1,-1,1,0,0.0,1,-1,0.0281031606426589,0.971896839357389,1,0,1,2
17,1,1,1,1,-2.0,1,2,0.0217608271245131,0.9782391728754676,1,1,1,2
18,1,1,1,1,-3.0,1,2,0.0216564523821296,0.9783435476179002,1,1,1,2
19,0,1,-1,1,,1,2,0.0277171558916251,0.9722828441084054,1,0,1,2
20,0,-1,-1,0,,1,-1,0.0279565168647536,0.97204348313527,1,1,1,2
21,1,-1,2,0,10.0,1,-1,0.0231859388953279,0.9768140611046974,1,0,1,2
22,1,1,1,2,1.0,1,3,0.015654776600696,0.9843452233993332,1,1,1,2
23,1,1,1,1,1.0,1,2,0.0137112021506202,0.9862887978493274,1,1,1,2
24,0,1,-1,1,,1,2,0.0159980986710949,0.9840019013289274,1,0,1,2
25,1,-1,1,0,3.0,1,-1,0.0134403745375252,0.9865596254624214,1,0,1,2
26,1,1,1,1,2.0,1,2,0.0164821715950128,0.9835178284049778,1,1,1,2
27,0,1,-1,1,,1,2,0.0258563863633398,0.9741436136366944,1,0,1,2
28,0,-1,-1,0,,1,-1,0.0290764360749568,0.9709235639250292,1,1,1,2
29,1,-1,2,0,10.0,1,-1,0.0272927333576838,0.9727072666422762,1,0,1,2
30,0,1,-1,2,,1,3,0.0228003424612688,0.977199657538681,1,0,1,2
31,1,-1,1,0,3.0,1,-1,0.0120593589504478,0.9879406410495633,1,0,1,2
32,1,1,1,1,-2.0,1,2,0.0088977206271155,0.991102279372842,1,1,1,2
33,0,1,-1,1,,1,2,0.0088857167776597,0.9911142832222962,1,0,1,2
34,1,-1,1,0,1.0,1,-1,0.0045859583185875,0.99541404168136,1,0,1,2
35,1,1,1,1,3.0,1,2,0.0033555863241105,0.9966444136758438,1,1,1,2
36,1,1,1,1,0.0,1,2,0.0032097430272124,0.996790256972832,1,1,1,2
37,1,1,1,1,2.0,1,2,0.0040465921441447,0.9959534078558808,1,1,1,2
38,0,1,-1,1,,1,2,0.0064504704660959,0.9935495295339506,1,0,1,2
39,1,-1,1,0,0.0,1,-1,0.004985493224362,0.9950145067756,1,0,1,2
40,1,1,2,1,-10.0,1,2,0.006122206823627,0.9938777931763848,1,1,1,2
41,1,1,1,2,3.0,1,3,0.0049260016405948,0.9950739983594518,1,1,1,2
42,1,1,1,1,-1.0,1,2,0.0054409200499751,0.9945590799500722,1,1,1,2
43,0,1,-1,1,,1,2,0.008026508073834,0.9919734919261896,1,0,1,2
44,1,-1,1,0,3.0,1,-1,0.0065415769320808,0.9934584230679634,1,0,1,2
45,0,1,-1,1,,1,2,0.0083387657880765,0.9916612342118736,1,0,1,2
46,1,-1,1,0,3.0,1,-1,0.0060353734996434,0.9939646265003468,1,0,1,2
47,1,1,1,1,1.0,1,2,0.0068456501243997,0.9931543498755826,1,1,1,2
48,1,1,1,1,-2.0,1,2,0.0103330478056139,0.9896669521944316,1,1,1,2
49,1,1,1,1,2.0,1,2,0.0189326707089038,0.9810673292910704,1,1,1,2
50,0,1,-1,1,,1,2,0.0386492763838386,0.9613507236161956,1,0,1,2
51,0,-1,-1,0,,1,-1,0.0496176020039813,0.950382397996055,1,1,1,2
52,1,-1,2,0,-10.0,1,-1,0.0542341785061473,0.9457658214938012,1,0,1,2
53,0,1,-1,2,,1,3,0.0559869692016745,0.9440130307983112,1,0,1,2
54,1,-1,1,0,-1.0,1,-1,0.0506753816478573,0.9493246183521002,1,0,1,2
55,0,1,-1,1,,1,2,0.0580458681258321,0.941954131874136,1,0,1,2
56,0,-1,-1,0,,1,-1,0.0581537600317769,0.9418462399681676,1,1,1,2
57,0,-1,-1,0,,1,-1,0.0521154779629962,0.9478845220369596,1,1,1,2
58,1,-1,2,0,10.0,1,-1,0.0394344687549401,0.9605655312451103,1,0,1,2
59,1,1,1,2,1.0,1,3,0.0235568916143316,0.97644310838569,1,1,1,2
60,1,1,1,1,0.0,1,2,0.0174417054137226,0.982558294586248,1,1,1,2
61,1,1,1,1,3.0,1,2,0.0168189310019424,0.9831810689980384,1,1,1,2
62,1,1,1,1,-3.0,1,2,0.0212537110145601,0.9787462889854608,1,1,1,2
63,0,1,-1,1,,1,2,0.0338426671361318,0.966157332863897,1,0,1,2
64,1,-1,1,0,-2.0,1,-1,0.0393648991369669,0.9606351008630408,1,0,1,2
65,1,1,2,1,10.0,1,2,0.0607553875104866,0.939244612489467,1,1,1,2
66,0,1,-1,2,,1,3,0.0789578127696338,0.921042187230406,1,0,1,2
67,0,-1,-1,0,,1,-1,0.0877652208385311,0.9122347791614808,1,1,1,2
68,1,-1,1,0,-3.0,1,-1,0.0895404692968716,0.9104595307031208,1,0,1,2
69,0,1,-1,1,,1,2,0.1113600759577494,0.8886399240421944,1,0,1,2
70,0,-1,-1,0,,1,-1,0.1224951368055048,0.8775048631944662,1,1,1,2
71,0,-1,-1,0,,1,-1,0.1258098191865958,0.8741901808133623,1,1,1,2
72,1,-1,1,0,2.0,1,-1,0.1215767032831017,0.8784232967168536,1,0,1,2
73,1,1,1,1,0.0,1,2,0.1381251818404706,0.8618748181594887,1,1,1,2
74,0,1,1,1,-1.0,1,2,0.1832856635735986,0.8167143364263475,0,0,0,2
75,1,-1,2,1,10.0,1,0,0.1853899246496361,0.8146100753503507,1,0,1,2
76,1,1,1,2,-3.0,1,3,0.1844978459908562,0.815502154009169,1,1,1,2
77,0,1,-1,1,,1,2,0.2044062573469829,0.7955937426529619,1,0,1,2
78,1,-1,1,0,-3.0,1,-1,0.212786054562472,0.7872139454375439,1,0,1,2
79,0,1,-1,1,,1,2,0.2558011839552106,0.7441988160447892,1,0,1,2
80,0,-1,-1,0,,1,-1,0.2823397567717698,0.7176602432282574,1,1,1,2
81,0,-1,-1,0,,1,-1,0.2979701374488448,0.7020298625511233,1,1,1,2
82,0,-1,-1,0,,1,-1,0.3039776774987205,0.6960223225012765,1,1,1,2
83,0,-1,-1,0,,1,-1,0.3008564020412445,0.6991435979587243,1,1,1,2
84,0,-1,-1,0,,1,-1,0.2883496355537833,0.7116503644462132,1,1,1,2
85,0,-1,-1,0,,1,-1,0.2654288943704734,0.7345711056295194,1,1,1,2
86,1,-1,1,0,3.0,1,-1,0.2302093101730015,0.7697906898270042,1,0,1,2
87,1,1,2,1,-10.0,1,2,0.2268349029213921,0.7731650970786111,1,1,1,2
88,1,1,1,2,-1.0,1,3,0.2208374852597749,0.779162514740211,1,1,1,2
89,1,1,1,1,3.0,1,2,0.2362923344216537,0.7637076655783694,1,1,1,2
90,0,1,-1,1,,1,2,0.2839909261758309,0.716009073824212,1,0,1,2
91,1,-1,1,0,-1.0,1,-1,0.3140255306560024,0.6859744693440532,1,0,1,2
92,0,1,1,1,-2.0,1,2,0.4074144103020108,0.5925855896980177,0,0,0,2
93,0,-1,-1,1,,1,0,0.4262240916666889,0.5737759083332573,1,1,1,2
94,0,-1,-1,0,,1,-1,0.4350189389069298,0.5649810610930397,1,1,1,2
95,1,-1,1,0,2.0,1,-1,0.4345221890591668,0.5654778109407833,1,0,1,2
96,1,1,1,1,2.0,1,2,0.4703156618118678,0.5296843381881059,1,1,1,2
97,0,1,-1,1,,1,2,0.5617917761774761,0.4382082238225174,1,0,1,1
98,1,-1,1,0,0.0,1,-1,0.6247649201274805,0.3752350798724945,1,0,1,1
99,0,1,-1,1,,1,2,0.8027023024454804,0.1972976975545309,1,0,1,1
100,0,-1,1,0,-3.0,1,-1,0.9289435415047718,0.0710564584952678,0,1,0,1
101,0,-1,1,1,3.0,1,0,0.9691502765646316,0.0308497234353185,0,1,0,1
102,0,-1,1,1,1.0,1,0,0.9812726291280056,0.0187273708720282,0,1,0,1
103,0,-1,1,1,2.0,1,0,0.9827825924537426,0.0172174075462025,0,1,0,1
104,0,-1,-1,1,,1,0,0.9758564824769512,0.0241435175230786,1,1,1,1
105,0,-1,1,0,3.0,1,-1,0.9674253324376372,0.0325746675623134,0,1,0,1
106,0,-1,-1,1,,1,0,0.9364811300849518,0.0635188699150274,1,1,1,1
107,1,-1,2,0,10.0,1,-1,0.8966234732089415,0.1033765267910939,1,0,1,1
108,0,1,1,2,-1.0,1,3,0.8554021698640819,0.1445978301358949,0,0,0,1
109,0,-1,-1,1,,1,0,0.7083281396045518,0.2916718603954563,1,1,1,1
110,1,-1,1,0,2.0,1,-1,0.5142381627586917,0.4857618372413422,1,0,1,1
111,1,1,1,1,-1.0,1,2,0.4448390912807224,0.5551609087192209,1,1,1,2
112,0,1,-1,1,,1,2,0.4201788749139732,0.5798211250860474,1,0,1,2
113,0,-1,-1,0,,1,-1,0.3793857499168173,0.6206142500832071,1,1,1,2
114,0,-1,-1,0,,1,-1,0.3219248027473768,0.6780751972526559,1,1,1,2
115,1,-1,2,0,10.0,1,-1,0.2430707796280633,0.7569292203719343,1,0,1,2
116,1,1,1,2,1.0,1,3,0.1573278053371662,0.8426721946628415,1,1,1,2
117,0,1,-1,1,,1,2,0.1210010150752014,0.8789989849247825,1,0,1,2
118,1,-1,1,0,0.0,1,-1,0.065747368669812,0.934252631330206,1,0,1,2
119,1,1,1,1,3.0,1,2,0.0464383657727765,0.95356163422726,1,1,1,2
120,1,1,1,1,3.0,1,2,0.0402204866177384,0.9597795133822872,1,1,1,2
121,1,1,1,1,-3.0,1,2,0.0427520458519389,0.957247954148059,1,1,1,2
122,0,1,-1,1,,1,2,0.0558007255696552,0.9441992744303344,1,0,1,2
123,0,-1,-1,0,,1,-1,0.0609573988836581,0.93904260111631,1,1,1,2
124,0,-1,-1,0,,1,-1,0.059926763988123,0.9400732360118776,1,1,1,2
125,1,-1,2,0,10.0,1,-1,0.0526240674692327,0.9473759325307582,1,0,1,2
126,0,1,-1,2,,1,3,0.042322094006411,0.9576779059936452,1,0,1,2
127,1,-1,1,0,2.0,1,-1,0.0233437673850741,0.9766562326149316,1,0,1,2
128,1,1,1,1,-2.0,1,2,0.0174855790305301,0.9825144209694608,1,1,1,2
129,1,1,1,1,-1.0,1,2,0.0170686993184998,0.9829313006815076,1,1,1,2
130,1,1,1,1,0.0,1,2,0.0218020385551417,0.9781979614448408,1,1,1,2
131,0,1,-1,1,,1,2,0.0349906898631962,0.9650093101367636,1,0,1,2
132,1,-1,1,0,-3.0,1,-1,0.0409554316172304,0.959044568382773,1,0,1,2
133,1,1,1,1,-3.0,1,2,0.0634696678217486,0.9365303321783046,1,1,1,2
134,0,1,-1,1,,1,2,0.115770052343833,0.8842299476561771,1,0,1,2
135,1,-1,2,0,-10.0,1,-1,0.1499688126537508,0.8500311873462939,1,0,1,2
136,0,1,-1,2,,1,3,0.1800563414644473,0.819943658535513,1,0,1,2
137,0,-1,-1,0,,1,-1,0.1969805853422864,0.8030194146577497,1,1,1,2
138,1,-1,1,0,1.0,1,-1,0.2046951128020299,0.7953048871979741,1,0,1,2
139,0,1,-1,1,,1,2,0.2460237636653089,0.7539762363346518,1,0,1,2
140,0,-1,-1,0,,1,-1,0.2713039459914298,0.728696054008596,1,1,1,2
141,1,-1,1,0,-3.0,1,-1,0.2858939110445594,0.714106088955456,1,0,1,2
142,0,1,1,1,-2.0,1,2,0.344378558259354,0.655621441740681,0,0,0,2
143,1,-1,2,1,-10.0,1,0,0.3491436685768559,0.6508563314231565,1,0,1,2
144,0,1,-1,2,,1,3,0.3512020625317634,0.6487979374682452,1,0,1,2
145,0,-1,-1,0,,1,-1,0.3418194827199288,0.6581805172800822,1,1,1,2
146,0,-1,-1,0,,1,-1,0.3223314539889951,0.6776685460110455,1,1,1,2
147,1,-1,1,0,0.0,1,-1,0.2911353943086346,0.7088646056913234,1,0,1,2
148,1,1,2,1,10.0,1,2,0.2921532378311423,0.7078467621688334,1,1,1,2
149,0,1,1,2,-2.0,1,3,0.2907167738064078,0.7092832261935763,0,0,0,2
150,1,-1,1,1,3.0,1,0,0.2407867125590518,0.7592132874409682,1,0,1,2
151,1,1,1,1,2.0,1,2,0.229529604184379,0.7704703958155682,1,1,1,2
152,0,1,-1,1,,1,2,0.2397781000651277,0.7602218999348478,1,0,1,2
153,0,-1,-1,0,,1,-1,0.2391868025204082,0.7608131974796151,1,1,1,2
154,1,-1,2,0,-10.0,1,-1,0.2296829325165024,0.7703170674834979,1,0,1,2
155,0,1,-1,2,,1,3,0.2170847338911005,0.7829152661088519,1,0,1,2
156,1,-1,1,0,3.0,1,-1,0.1919935233484593,0.8080064766515349,1,0,1,2
157,1,1,1,1,0.0,1,2,0.1937841550600549,0.8062158449399718,1,1,1,2
158,0,1,-1,1,,1,2,0.2177607384904259,0.7822392615096254,1,0,1,2
159,1,-1,1,0,0.0,1,-1,0.2294347282471245,0.7705652717529295,1,0,1,2
160,0,1,-1,1,,1,2,0.2796179859788123,0.7203820140212105,1,0,1,2
161,0,-1,-1,0,,1,-1,0.3115434688548149,0.6884565311452387,1,1,1,2
162,0,-1,-1,0,,1,-1,0.3316536945066333,0.6683463054933269,1,1,1,2
163,1,-1,1,0,-2.0,1,-1,0.3416024108171517,0.6583975891828413,1,0,1,2
164,0,1,-1,1,,1,2,0.3929304293956217,0.6070695706043476,1,0,1,2
165,0,-1,-1,0,,1,-1,0.4256727875990619,0.5743272124009038,1,1,1,2
166,1,-1,2,0,-10.0,1,-1,0.4465068587077535,0.5534931412922203,1,0,1,2
167,0,1,1,2,0.0,1,3,0.464600659910122,0.5353993400898902,0,0,0,2
168,0,-1,1,1,1.0,1,0,0.4402060863092209,0.5597939136907343,0,1,0,2
169,1,-1,1,1,1.0,1,0,0.3415624384005455,0.6584375615994267,1,0,1,2
170,0,1,-1,1,,1,2,0.3095932914060182,0.6904067085939481,1,0,1,2
171,0,-1,-1,0,,1,-1,0.259289739040033,0.7407102609599758,1,1,1,2
172,1,-1,1,0,0.0,1,-1,0.1896001886252989,0.8103998113747186,1,0,1,2
173,0,1,-1,1,,1,2,0.1677669896496793,0.8322330103503496,1,0,1,2
174,0,-1,-1,0,,1,-1,0.1315032147291175,0.8684967852708984,1,1,1,2
175,1,-1,1,0,0.0,1,-1,0.0801356019285858,0.9198643980714412,1,0,1,2
176,1,1,2,1,-10.0,1,2,0.0630432992350085,0.9369567007650214,1,1,1,2
177,1,1,1,2,1.0,1,3,0.0428109022231014,0.9571890977769192,1,1,1,2
178,1,1,1,1,1.0,1,2,0.0357851590722349,0.9642148409277144,1,1,1,2
179,0,1,-1,1,,1,2,0.037060286738103,0.9629397132618712,1,0,1,2
180,1,-1,1,0,2.0,1,-1,0.0321040899073158,0.9678959100926694,1,0,1,2
181,0,1,-1,1,,1,2,0.0368707826807039,0.9631292173192688,1,0,1,2
182,1,-1,1,0,-3.0,1,-1,0.0354243950766261,0.9645756049233356,1,0,1,2
183,1,1,1,1,2.0,1,2,0.0448058066269067,0.955194193373064,1,1,1,2
184,0,1,-1,1,,1,2,0.0694683441113407,0.9305316558886376,1,0,1,2
185,1,-1,1,0,3.0,1,-1,0.0835601615902383,0.9164398384097588,1,0,1,2
186,1,1,1,1,-2.0,1,2,0.1284688938537382,0.871531106146283,1,1,1,2
187,1,1,2,1,10.0,1,2,0.2314569141652624,0.7685430858347604,1,1,1,2
188,0,1,-1,2,,1,3,0.3277481619228756,0.6722518380771608,1,0,1,2
189,0,-1,-1,0,,1,-1,0.3935640380431662,0.606435961956843,1,1,1,2
190,0,-1,-1,0,,1,-1,0.4409675311626415,0.5590324688374139,1,1,1,2
191,0,-1,-1,0,,1,-1,0.4738568285885772,0.5261431714113948,1,1,1,2
192,0,-1,-1,0,,1,-1,0.4949365546713741,0.5050634453286512,1,1,1,2
193,0,-1,-1,0,,1,-1,0.5059401833650566,0.4940598166349658,1,1,1,1
194,1,-1,1,0,3.0,1,-1,0.5077725890341176,0.4922274109658618,1,0,1,1
195,0,1,-1,1,,1,2,0.5478737026159752,0.4521262973839819,1,0,1,1
196,0,-1,-1,0,,1,-1,0.5724084076518252,0.4275915923482277,1,1,1,1
197,1,-1,1,0,-2.0,1,-1,0.5868182462682195,0.4131817537317557,1,0,1,1
198,1,1,1,1,0.0,1,2,0.6495640838130293,0.350435916186934,1,1,1,1
199,0,1,-1,1,,1,2,0.7981070013669926,0.2018929986330623,1,0,1,1
200,0,-1,1,0,3.0,1,-1,0.9034076383077932,0.0965923616921994,0,1,0,1
201,0,-1,-1,1,,1,0,0.9359495645109838,0.0640504354890124,1,1,1,1
202,0,-1,-1,0,,1,-1,0.9611808037534816,0.0388191962464889,1,1,1,1
203,0,-1,1,0,3.0,1,-1,0.9811762262631856,0.0188237737368595,0,1,0,1
204,0,-1,-1,1,,1,0,0.9864601482933352,0.013539851706706,1,1,1,1
205,0,-1,1,0,0.0,1,-1,0.9912645249704416,0.0087354750296114,0,1,0,1
206,0,-1,-1,1,,1,0,0.9906046737287906,0.009395326271178,1,1,1,1
207,0,-1,1,0,-2.0,1,-1,0.9902450634803656,0.0097549365196402,0,1,0,1
208,0,-1,-1,1,,1,0,0.983486752758714,0.0165132472412679,1,1,1,1
209,0,-1,-1,0,,1,-1,0.9756894567009295,0.0243105432990467,1,1,1,1
210,0,-1,1,0,-1.0,1,-1,0.9662119710724076,0.0337880289276122,0,1,0,1
211,1,-1,2,1,-10.0,1,0,0.9323972572843536,0.067602742715619,1,0,1,1
212,0,1,1,2,-2.0,1,3,0.8978522455985363,0.1021477544014298,0,0,0,1
213,1,-1,1,1,1.0,1,0,0.7750716679470596,0.2249283320529119,1,0,1,1
214,0,1,1,1,-1.0,1,2,0.7333774668557023,0.2666225331443478,0,0,0,1
215,1,-1,1,1,-1.0,1,0,0.5788727377830583,0.4211272622169807,1,0,1,1
216,1,1,1,1,-2.0,1,2,0.5251326398301525,0.4748673601698456,1,1,1,1
217,1,1,1,1,-2.0,1,2,0.5093854798754198,0.4906145201245237,1,1,1,1
218,1,1,2,1,-10.0,1,2,0.5206356737305033,0.4793643262695233,1,1,1,1
219,0,1,1,2,-1.0,1,3,0.5301407278652776,0.4698592721347414,0,0,0,1
220,1,-1,1,1,2.0,1,0,0.4953254751793314,0.504674524820713,1,0,1,2
221,0,1,1,1,-2.0,1,2,0.496907568848205,0.503092431151791,0,0,0,2
222,0,-1,1,1,-1.0,1,0,0.4492038307280713,0.5507961692719451,0,1,0,2
223,1,-1,1,1,-3.0,1,0,0.2864996534777844,0.7135003465221845,1,0,1,2
224,1,1,2,1,10.0,1,2,0.2280889996656817,0.7719110003343498,1,1,1,2
225,1,1,1,2,-3.0,1,3,0.1649512445020115,0.8350487554979562,1,1,1,2
226,0,1,-1,1,,1,2,0.1397936854688167,0.860206314531172,1,0,1,2
227,1,-1,1,0,-3.0,1,-1,0.0994476865937922,0.9005523134062012,1,0,1,2
228,0,1,-1,1,,1,2,0.0881954046068541,0.9118045953931238,1,0,1,2
229,1,-1,1,0,1.0,1,-1,0.0667222027324032,0.9332777972675802,1,0,1,2
230,1,1,1,1,-1.0,1,2,0.0634525441598907,0.9365474558401296,1,1,1,2
231,0,1,-1,1,,1,2,0.0716142154162079,0.9283857845838152,1,0,1,2
232,0,-1,-1,0,,1,-1,0.0720008618273896,0.9279991381726348,1,1,1,2
233,1,-1,1,0,-2.0,1,-1,0.0658694756291687,0.9341305243708052,1,0,1,2
234,0,1,1,1,3.0,1,2,0.0743915047566167,0.9256084952433364,0,0,0,2
235,1,-1,1,1,0.0,1,0,0.0585787205634246,0.9414212794365564,1,0,1,2
236,1,1,2,1,10.0,1,2,0.0581505959182723,0.9418494040817792,1,1,1,2
237,1,1,1,2,0.0,1,3,0.055056626310696,0.9449433736893154,1,1,1,2
238,0,1,-1,1,,1,2,0.0624938332783172,0.9375061667216514,1,0,1,2
239,1,-1,1,0,2.0,1,-1,0.0625080877988715,0.9374919122011044,1,0,1,2
240,0,1,-1,1,,1,2,0.0782697573608927,0.9217302426391224,1,0,1,2
241,0,-1,-1,0,,1,-1,0.0850896793460599,0.9149103206539722,1,1,1,2
242,1,-1,2,0,-10.0,1,-1,0.0850561972947637,0.9149438027052824,1,0,1,2
243,0,1,-1,2,,1,3,0.0820789317515443,0.9179210682484144,1,0,1,2
244,1,-1,1,0,0.0,1,-1,0.0707056413984171,0.9292943586015292,1,0,1,2
245,0,1,1,1,0.0,1,2,0.0748363885891999,0.9251636114108056,0,0,0,2
246,1,-1,1,1,0.0,1,0,0.0528837228655808,0.9471162771344546,1,0,1,2
247,1,1,2,1,10.0,1,2,0.0482225878660534,0.9517774121338948,1,1,1,2
248,1,1,1,2,-1.0,1,3,0.0408613924028446,0.959138607597176,1,1,1,2
249,1,1,1,1,2.0,1,2,0.0424655214913058,0.9575344785086588,1,1,1,2
250,0,1,-1,1,,1,2,0.0541550714848407,0.945844928515174,1,0,1,2
251,0,-1,-1,0,,1,-1,0.0582164844929005,0.9417835155071276,1,1,1,2
252,1,-1,1,0,-3.0,1,-1,0.056199280845753,0.943800719154258,1,0,1,2
253,0,1,-1,1,,1,2,0.0682557990868619,0.9317442009130998,1,0,1,2
254,0,-1,-1,0,,1,-1,0.0722039139931513,0.9277960860068096,1,1,1,2
255,0,-1,-1,0,,1,-1,0.0696917177603327,0.9303082822396892,1,1,1,2
256,1,-1,2,0,-10.0,1,-1,0.0605126219953709,0.9394873780045898,1,0,1,2
257,1,1,1,2,-3.0,1,3,0.0482418111506912,0.9517581888492788,1,1,1,2
258,0,1,-1,1,,1,2,0.046769624568209,0.9532303754317508,1,0,1,2
259,0,-1,-1,0,,1,-1,0.0383592486903425,0.961640751309698,1,1,1,2
260,0,-1,-1,0,,1,-1,0.023271560821125,0.9767284391789216,1,1,1,2
261,1,-1,-1,0,,1,-1,0.0002658373454904,0.9997341626544558,0,0,0,2
262,0,1,-1,0,,1,1,0.0887336920147353,0.9112663079852992,1,0,1,2
263,1,-1,2,0,10.0,1,-1,0.1491480592019891,0.8508519407980646,1,0,1,2
264,0,1,-1,2,,1,3,0.2039431365090805,0.7960568634909229,1,0,1,2
265,0,-1,-1,0,,1,-1,0.2395348766986323,0.7604651233013308,1,1,1,2
266,0,-1,-1,0,,1,-1,0.2628308165793854,0.7371691834206286,1,1,1,2
267,1,-1,1,0,-2.0,1,-1,0.2757466786262225,0.7242533213738248,1,0,1,2
268,0,1,-1,1,,1,2,0.330477506397244,0.6695224936027945,1,0,1,2
269,1,-1,1,0,-3.0,1,-1,0.3657716375514594,0.6342283624485792,1,0,1,2
270,0,1,-1,1,,1,2,0.4728386545001948,0.5271613454998326,1,0,1,2
271,0,-1,-1,0,,1,-1,0.5467634437154001,0.453236556284568,1,1,1,1
272,1,-1,2,0,10.0,1,-1,0.6010121463338779,0.3989878536660855,1,0,1,1
273,0,1,-1,2,,1,3,0.6515810385020998,0.3484189614979258,1,0,1,1
274,0,-1,-1,0,,1,-1,0.6848386250041534,0.315161374995814,1,1,1,1
275,0,-1,1,0,0.0,1,-1,0.7074648805195752,0.2925351194804478,0,1,0,1
276,1,-1,1,1,0.0,1,0,0.6953195333987741,0.3046804666012492,1,0,1,1
277,1,1,1,1,2.0,1,2,0.7146486138432424,0.2853513861567637,1,1,1,1
278,0,1,-1,1,,1,2,0.7735281792836044,0.2264718207163405,1,0,1,1
279,0,-1,-1,0,,1,-1,0.8140607207611882,0.1859392792387683,1,1,1,1
280,0,-1,-1,0,,1,-1,0.8439033495819398,0.1560966504180172,1,1,1,1
281,0,-1,-1,0,,1,-1,0.8655101498066815,0.1344898501933319,1,1,1,1
282,1,-1,2,0,-10.0,1,-1,0.8806579388985175,0.1193420611014922,1,0,1,1
283,0,1,-1,2,,1,3,0.8956644514589714,0.1043355485410833,1,0,1,1
284,0,-1,1,0,-1.0,1,-1,0.9043301579502856,0.0956698420496866,0,1,0,1
285,0,-1,-1,1,,1,0,0.891820460383059,0.1081795396169477,1,1,1,1
286,0,-1,-1,0,,1,-1,0.8739395857379725,0.1260604142620304,1,1,1,1
287,1,-1,1,0,1.0,1,-1,0.8492171149805027,0.1507828850195428,1,0,1,1
288,0,1,-1,1,,1,2,0.8517255607401376,0.1482744392598926,1,0,1,1
289,1,-1,1,0,-3.0,1,-1,0.84769653769331,0.1523034623066987,1,0,1,1
290,0,1,1,1,-2.0,1,2,0.8703924233478494,0.1296075766521422,0,0,0,1
291,0,-1,-1,1,,1,0,0.864723987819232,0.1352760121807996,1,1,1,1
292,0,-1,-1,0,,1,-1,0.854001820503741,0.1459981794962506,1,1,1,1
293,0,-1,-1,0,,1,-1,0.8373441927821988,0.1626558072178155,1,1,1,1
294,0,-1,1,0,-2.0,1,-1,0.8133812783256817,0.1866187216743204,0,1,0,1
295,1,-1,1,1,-2.0,1,0,0.7260689513873252,0.2739310486126487,1,0,1,1
296,0,1,-1,1,,1,2,0.6994597573786097,0.3005402426213875,1,0,1,1
297,0,-1,-1,0,,1,-1,0.6581088859760023,0.3418911140239559,1,1,1,1
298,1,-1,1,0,2.0,1,-1,0.6013790674532616,0.3986209325467009,1,0,1,1
299,1,1,1,1,-3.0,1,2,0.5899803134165295,0.4100196865834393,1,1,1,1
300,0,1,1,1,1.0,1,2,0.6054718757696546,0.3945281242302996,0,0,0,1
301,0,-1,-1,1,,1,0,0.5796654034870593,0.4203345965129733,1,1,1,1
302,0,-1,-1,0,,1,-1,0.5416515540801192,0.4583484459198247,1,1,1,1
303,0,-1,-1,0,,1,-1,0.4883042898772812,0.51169571012277,1,1,1,2
304,1,-1,1,0,-2.0,1,-1,0.4152366424395605,0.5847633575604815,1,0,1,2
305,1,1,1,1,-1.0,1,2,0.3953220935045764,0.6046779064953706,1,1,1,2
306,0,1,-1,1,,1,2,0.4017851341252293,0.5982148658748011,1,0,1,2
307,1,-1,2,0,10.0,1,-1,0.3967978706942138,0.6032021293057652,1,0,1,2
308,0,1,1,2,-2.0,1,3,0.3892196658409739,0.6107803341590624,0,0,0,2
309,1,-1,1,1,0.0,1,0,0.3236874196541551,0.6763125803458847,1,0,1,2
310,0,1,-1,1,,1,2,0.3063057038456191,0.6936942961543893,1,0,1,2
311,0,-1,-1,0,,1,-1,0.2747678774658429,0.7252321225341254,1,1,1,2
312,1,-1,1,0,-1.0,1,-1,0.2288924977610699,0.7711075022389178,1,0,1,2
313,0,1,-1,1,,1,2,0.2194448652803598,0.7805551347196017,1,0,1,2
314,1,-1,1,0,0.0,1,-1,0.1981162965044105,0.8018837034956249,1,0,1,2
