isi,block,trial,isi_ms,isi_frames,theta,log_cnt,resp,rt,stim_duration,blank_duration,cnt,correct
51,1,46,1000,100,-45,-1.69533472070549,-1,0.404111399999238,0.0500740731877158,1.00177332681051,0.0201681136180557,1
39,1,47,760,76,-45,-1.69533472070549,-1,0.410362800001167,0.045770699998684,0.759710099999211,0.0201681136180557,1
37,1,48,720,72,45,-1.69533472070549,1,0.553792399998201,0.0412175999990723,0.716888600003585,0.0201681136180557,1
45,1,49,880,88,45,-1.69533472070549,-1,0.441506200000731,0.0410794000017631,0.877122099998815,0.0201681136180557,0
30,1,50,580,58,-45,-1.69533472070549,-1,0.48605680000037,0.0504965000000084,0.583592199996929,0.0201681136180557,1
42,1,51,820,82,45,-1.69533472070549,1,0.45990090000123,0.0485038999977405,0.81980459999977,0.0201681136180557,1
1,1,52,0,0,45,-1.69533472070549,-1,1.08676460000061,0.0467260999976133,0.00250289999894449,0.0201681136180557,0
16,1,53,300,30,-45,-1.69533472070549,-1,0.632334699999774,0.0448832000001858,0.298935499999061,0.0201681136180557,1
16,1,54,300,30,45,-1.69533472070549,-1,0.771290099997714,0.0484763999993447,0.300175899999886,0.0201681136180557,0
48,1,55,940,94,45,-1.69533472070549,1,0.382193599998573,0.049665599999571,0.943691300002683,0.0201681136180557,1
19,1,56,360,36,45,-1.69533472070549,1,0.811217200000101,0.0453584999995655,0.359568600000784,0.0201681136180557,1
25,1,57,480,48,-45,-1.69533472070549,-1,0.521889600000577,0.0411256000006688,0.476577100002032,0.0201681136180557,1
13,1,58,240,24,-45,-1.69533472070549,1,0.47335910000038,0.041523200001393,0.236921399999119,0.0201681136180557,0
47,1,59,920,92,45,-1.69533472070549,1,0.479691500000627,0.0431938000001537,0.916985100000602,0.0201681136180557,1
20,1,60,380,38,-45,-1.69533472070549,-1,0.506670899998426,0.044548500001838,0.37649379999857,0.0201681136180557,1
5,1,61,80,8,-45,-1.69533472070549,-1,0.546654699999635,0.0467578999996476,0.0782004000029701,0.0201681136180557,1
45,1,62,880,88,45,-1.69533472070549,1,0.660468300000502,0.0458599000012327,0.877158399998734,0.0201681136180557,1
44,1,63,860,86,-45,-1.69533472070549,-1,0.448957299999165,0.0497001000003365,0.861235899999883,0.0201681136180557,1
17,1,64,320,32,45,-1.69533472070549,1,0.955065699999977,0.05111389999729,0.321727200000169,0.0201681136180557,1
9,1,65,160,16,-45,-1.69533472070549,-1,0.651041100001748,0.0495618999993894,0.162994300000719,0.0201681136180557,1
33,1,66,640,64,45,-1.69533472070549,1,0.522472900000139,0.0404742999999144,0.636954699999478,0.0201681136180557,1
28,1,67,540,54,-45,-1.69533472070549,-1,0.62361559999772,0.0498621000006096,0.542079399998329,0.0201681136180557,1
6,1,68,100,10,45,-1.69533472070549,1,0.639437499998166,0.046992899999168,0.0979255000020203,0.0201681136180557,1
47,1,69,920,92,45,-1.69533472070549,1,0.420011100002739,0.0496056999982102,0.922260499999538,0.0201681136180557,1
23,1,70,440,44,-45,-1.69533472070549,-1,0.436183199999505,0.0505168000017875,0.441194899998663,0.0201681136180557,1
5,1,71,80,8,-45,-1.69533472070549,1,0.579699999998411,0.0466531999991275,0.077612400000362,0.0201681136180557,0
15,1,72,280,28,-45,-1.69533472070549,-1,0.466548799999146,0.0406094999998459,0.276340100001107,0.0201681136180557,1
34,1,73,660,66,-45,-1.69533472070549,-1,0.479885799999465,0.0454378000031284,0.658756400000129,0.0201681136180557,1
2,1,74,20,2,45,-1.69533472070549,1,0.535518000000593,0.0403326000014204,0.0156105999994907,0.0201681136180557,1
9,1,75,160,16,45,-1.69533472070549,1,0.489342699998815,0.0421089999981632,0.156302700001106,0.0201681136180557,1
44,1,76,860,86,45,-1.69533472070549,1,0.718760499999917,0.0406337999993411,0.856867700000294,0.0201681136180557,1
29,1,77,560,56,-45,-1.69533472070549,-1,0.467876299997442,0.0456200999979046,0.558850400000665,0.0201681136180557,1
4,1,78,60,6,-45,-1.69533472070549,-1,0.507139299999835,0.0431558337986644,0.0579531662006048,0.0201681136180557,1
2,1,79,20,2,-45,-1.69533472070549,-1,0.517130399999587,0.0434719000004407,0.0156571000006807,0.0201681136180557,1
45,1,80,880,88,45,-1.69533472070549,1,0.521909700000833,0.0413494999993418,0.876850699998613,0.0201681136180557,1
46,1,81,900,90,-45,-1.69533472070549,-1,0.46880130000136,0.0416794999982812,0.896978000000672,0.0201681136180557,1
25,1,82,480,48,-45,-1.69533472070549,-1,0.653894900002342,0.0493243000018992,0.480365999999776,0.0201681136180557,1
23,1,83,440,44,45,-1.69533472070549,1,0.434871700002986,0.0403719999994792,0.436607700001332,0.0201681136180557,1
46,1,84,900,90,-45,-1.69533472070549,-1,0.417454700000235,0.0449564999980794,0.897529600002599,0.0201681136180557,1
24,1,85,460,46,45,-1.69533472070549,1,0.463651499998377,0.0499758999976621,0.462503599999764,0.0201681136180557,1
47,1,86,920,92,45,-1.69533472070549,1,0.44246099999873,0.0451936351964832,0.920132264804124,0.0201681136180557,1
19,1,87,360,36,45,-1.69533472070549,1,0.651661100000638,0.0452724337992549,0.359430366199376,0.0201681136180557,1
21,1,88,400,40,-45,-1.69533472070549,1,0.439955100002408,0.0513721999996051,0.404149400001188,0.0201681136180557,0
23,1,89,440,44,-45,-1.69533472070549,-1,0.430842199999461,0.0441384999976435,0.436705899999652,0.0201681136180557,1
15,1,90,280,28,45,-1.69533472070549,1,0.562302499998623,0.0407653000002028,0.276538199999777,0.0201681136180557,1
22,1,91,420,42,-45,-1.69533472070549,-1,0.43077749999793,0.0453784999990603,0.419768200001272,0.0201681136180557,1
4,1,92,60,6,-45,-1.69533472070549,-1,0.475491199998942,0.0435593000001973,0.0562067999999272,0.0201681136180557,1
51,1,93,1000,100,45,-1.69533472070549,1,0.555952499998966,0.0448341000010259,0.998890799997753,0.0201681136180557,1
26,1,94,500,50,45,-1.69533472070549,1,0.484560500000953,0.0423757999997179,0.496901799997431,0.0201681136180557,1
10,1,95,180,18,-45,-1.69533472070549,-1,0.449412699999812,0.0457153999996081,0.176820700002281,0.0201681136180557,1
11,1,96,200,20,-45,-1.69533472070549,-1,0.449341699997603,0.041736300001503,0.196747699999833,0.0201681136180557,1
1,1,97,0,0,45,-1.69533472070549,-1,0.628496599998471,0.0421843000003719,0.00132799999846611,0.0201681136180557,0
42,1,98,820,82,45,-1.69533472070549,-1,0.575576699997328,0.0453330351992918,0.819308164802351,0.0201681136180557,0
13,1,99,240,24,45,-1.69533472070549,-1,1.19337139999698,0.0495805999998993,0.24453419999918,0.0201681136180557,0
13,1,100,240,24,-45,-1.69533472070549,1,0.473332000001392,0.0417481000004045,0.23654230000102,0.0201681136180557,0
29,1,101,560,56,45,-1.69533472070549,1,0.487842700000328,0.0431631689934875,0.557102631006273,0.0201681136180557,1
34,1,102,660,66,-45,-1.69533472070549,-1,0.467063399999461,0.0438862999981211,0.656863900003373,0.0201681136180557,1
41,1,103,800,80,45,-1.69533472070549,1,0.553180700000667,0.0512920000001031,0.803074200000992,0.0201681136180557,1
49,1,104,960,96,45,-1.69533472070549,1,0.403472500001953,0.0454291999994894,0.9591975000003,0.0201681136180557,1
12,1,105,220,22,-45,-1.69533472070549,-1,0.452669100002822,0.0480014000022493,0.219567399999505,0.0201681136180557,1
34,1,106,660,66,45,-1.69533472070549,1,0.612570900000719,0.0507141999987653,0.664406600000802,0.0201681136180557,1
26,1,107,500,50,-45,-1.69533472070549,-1,0.558872699999483,0.0467209999987972,0.498278600000049,0.0201681136180557,1
43,1,108,840,84,-45,-1.69533472070549,-1,0.495667300001514,0.0430381000005582,0.83691589999944,0.0201681136180557,1
17,1,109,320,32,45,-1.69533472070549,-1,0.52577139999994,0.0496662000005017,0.320558700001129,0.0201681136180557,0
49,1,110,960,96,45,-1.69533472070549,1,0.690550900002563,0.0455795000016224,0.960224300000846,0.0201681136180557,1
39,1,111,760,76,-45,-1.69533472070549,-1,0.466111999998247,0.0498035860327946,0.763978299997689,0.0201681136180557,1
35,1,112,680,68,-45,-1.69533472070549,-1,0.560923900000489,0.0416311999979371,0.677044300002308,0.0201681136180557,1
36,1,113,700,70,45,-1.69533472070549,1,0.589998899999046,0.04941129999861,0.704523100001097,0.0201681136180557,1
35,1,114,680,68,-45,-1.69533472070549,1,0.52863939999952,0.0424603999999817,0.676649000000907,0.0201681136180557,0
17,1,115,320,32,45,-1.69533472070549,1,0.566452899998694,0.0445020999977714,0.316979200000787,0.0201681136180557,1
20,1,116,380,38,45,-1.69533472070549,1,0.614661200001137,0.0455995000011171,0.379456099999516,0.0201681136180557,1
21,1,117,400,40,45,-1.69533472070549,1,1.09835209999801,0.0486314000008861,0.404835800000001,0.0201681136180557,1
33,1,118,640,64,45,-1.69533472070549,1,0.698295999998663,0.040571400000772,0.636750300000131,0.0201681136180557,1
10,1,119,180,18,-45,-1.69533472070549,-1,0.439636700000847,0.0497895000007702,0.182351600000402,0.0201681136180557,1
31,1,120,600,60,45,-1.69533472070549,1,0.549212699999771,0.0492202000023099,0.601218899999367,0.0201681136180557,1
43,1,121,840,84,-45,-1.69533472070549,-1,1.32401930000196,0.0448281999997562,0.838824399997975,0.0201681136180557,1
9,1,122,160,16,45,-1.69533472070549,1,0.521449900003063,0.0417183999998088,0.156610300000466,0.0201681136180557,1
27,1,123,520,52,-45,-1.69533472070549,-1,0.432666000000609,0.050792132402421,0.524387900000875,0.0201681136180557,1
35,1,124,680,68,45,-1.69533472070549,1,0.46566150000217,0.0505311999986588,0.683574800001225,0.0201681136180557,1
41,1,125,800,80,-45,-1.69533472070549,1,1.41804369999954,0.0511522999986482,0.802663500002382,0.0201681136180557,0
37,1,126,720,72,45,-1.69533472070549,1,0.59150260000024,0.0480955999992148,0.720099099999061,0.0201681136180557,1
21,1,127,400,40,-45,-1.69533472070549,-1,0.425313799998548,0.0421088999974017,0.396658600002411,0.0201681136180557,1
8,1,128,140,14,-45,-1.69533472070549,-1,0.509936999998899,0.0498373000009451,0.144362400002137,0.0201681136180557,1
24,1,129,460,46,-45,-1.69533472070549,-1,0.493232799999532,0.0511121999988973,0.463282500000787,0.0201681136180557,1
16,1,130,300,30,-45,-1.69533472070549,-1,0.508408500001678,0.0432202000010875,0.296518299997842,0.0201681136180557,1
26,1,131,500,50,45,-1.69533472070549,1,0.468976000000112,0.0496290999981284,0.505289300002914,0.0201681136180557,1
5,1,132,80,8,-45,-1.69533472070549,-1,0.534374099999695,0.043674535194441,0.077851464804553,0.0201681136180557,1
48,1,133,940,94,45,-1.69533472070549,1,0.650640799998655,0.050973160610738,0.94647729999997,0.0201681136180557,1
42,1,134,820,82,-45,-1.69533472070549,-1,0.487809300000663,0.0496557296064566,0.822280599997612,0.0201681136180557,1
8,1,135,140,14,45,-1.69533472070549,-1,0.510905999999522,0.0413530000005267,0.135531899999478,0.0201681136180557,0
33,1,136,640,64,-45,-1.69533472070549,-1,0.481243399997766,0.047617000000173,0.639306100001704,0.0201681136180557,1
10,1,137,180,18,45,-1.69533472070549,1,0.625275700000202,0.0448074000014458,0.177666799998406,0.0201681136180557,1
43,1,138,840,84,-45,-1.69533472070549,-1,0.444156599998678,0.0448027999991609,0.838929400000779,0.0201681136180557,1
36,1,139,700,70,-45,-1.69533472070549,-1,0.450097500000993,0.0489495000001625,0.700906800000666,0.0201681136180557,1
49,1,140,960,96,-45,-1.69533472070549,-1,0.378264099999797,0.0410063000017544,0.95700829999987,0.0201681136180557,1
38,1,141,740,74,45,-1.69533472070549,1,0.422257700000046,0.0511981999989075,0.742108999998891,0.0201681136180557,1
22,1,142,420,42,45,-1.69533472070549,1,0.485683400002017,0.0414932000021508,0.416604300000472,0.0201681136180557,1
20,1,143,380,38,45,-1.69533472070549,1,0.462579499999265,0.0511118999966129,0.382646700003534,0.0201681136180557,1
8,1,144,140,14,45,-1.69533472070549,1,0.575227400000585,0.0511846000008518,0.141625099997327,0.0201681136180557,1
38,1,145,740,74,-45,-1.69533472070549,1,0.670595100000355,0.0455593999977282,0.73980500000107,0.0201681136180557,0
11,1,146,200,20,45,-1.69533472070549,-1,0.994394400000601,0.0511936000002606,0.201810200000182,0.0201681136180557,0
51,1,147,1000,100,45,-1.69533472070549,1,0.460108200000832,0.0445207000011578,0.99970459999895,0.0201681136180557,1
6,1,148,100,10,45,-1.69533472070549,1,0.567319900001166,0.0512333000006038,0.101392900000064,0.0201681136180557,1
32,1,149,620,62,-45,-1.69533472070549,1,0.782181599999603,0.0508248999976786,0.622942000001785,0.0201681136180557,0
30,1,150,580,58,45,-1.69533472070549,1,0.515107600000192,0.0437440000023344,0.577131300000474,0.0201681136180557,1
28,1,151,540,54,-45,-1.69533472070549,-1,0.636584799998673,0.0421254676002718,0.536957532400265,0.0201681136180557,1
27,1,152,520,52,45,-1.69533472070549,-1,0.751828500000556,0.0497504000013578,0.526422300001286,0.0201681136180557,0
25,1,153,480,48,45,-1.69533472070549,1,0.459393599998293,0.0496843999972043,0.483107800002472,0.0201681136180557,1
1,2,154,0,0,45,-1.69533472070549,1,0.706275700002152,0.0440498999996635,0.00129809999998542,0.0201681136180557,1
2,2,155,20,2,-45,-1.69533472070549,-1,0.477690900002926,0.0478977999991912,0.0182058999998844,0.0201681136180557,1
25,2,156,480,48,-45,-1.69533472070549,-1,0.455431599999429,0.050025700002152,0.48646319999898,0.0201681136180557,1
38,2,157,740,74,-45,-1.69533472070549,-1,0.69357619999937,0.0498064999992494,0.744767600001069,0.0201681136180557,1
5,2,158,80,8,45,-1.69533472070549,1,0.647892200002389,0.0439116000015929,0.0762216000002809,0.0201681136180557,1
14,2,159,260,26,45,-1.69533472070549,1,0.50294269999722,0.0406201999976474,0.256433200000174,0.0201681136180557,1
26,2,160,500,50,-45,-1.69533472070549,-1,0.612303500001872,0.0440446000029624,0.495840499999758,0.0201681136180557,1
20,2,161,380,38,-45,-1.69533472070549,-1,0.433373900003062,0.049420100000134,0.380854999999428,0.0201681136180557,1
38,2,162,740,74,45,-1.69533472070549,-1,0.597914999998466,0.0415920999985246,0.736780700000963,0.0201681136180557,0
4,2,163,60,6,-45,-1.69533472070549,-1,0.727735700002086,0.0455698000005214,0.0585049999972398,0.0201681136180557,1
46,2,164,900,90,-45,-1.69533472070549,-1,0.594751500000712,0.0437751000026765,0.897244199997658,0.0201681136180557,1
36,2,165,700,70,-45,-1.69533472070549,-1,0.538519400000951,0.0442094000027282,0.696984999998676,0.0201681136180557,1
34,2,166,660,66,45,-1.69533472070549,1,0.613652700001694,0.0414985999996134,0.656721799998195,0.0201681136180557,1
46,2,167,900,90,45,-1.69533472070549,1,0.566498199998023,0.0404680999999982,0.89687590000176,0.0201681136180557,1
42,2,168,820,82,45,-1.69533472070549,1,0.505542000002606,0.0496343999984674,0.820609599999443,0.0201681136180557,1
12,2,169,220,22,-45,-1.69533472070549,1,0.568819700001768,0.0453194000001531,0.218015700000251,0.0201681136180557,0
34,2,170,660,66,45,-1.69533472070549,1,0.562640400003147,0.0440512999994098,0.657359900000301,0.0201681136180557,1
12,2,171,220,22,45,-1.69533472070549,-1,0.49421749999965,0.0512813000023016,0.222555100001046,0.0201681136180557,0
21,2,172,400,40,45,-1.69533472070549,1,1.0432452999994,0.0454556999975466,0.399404600000707,0.0201681136180557,1
27,2,173,520,52,45,-1.69533472070549,1,0.562005200001295,0.0407856999991054,0.51668140000038,0.0201681136180557,1
29,2,174,560,56,-45,-1.69533472070549,1,0.504253600000084,0.0496791999976267,0.565954699999565,0.0201681136180557,0
44,2,175,860,86,-45,-1.69533472070549,1,0.476059799999348,0.0428195999993477,0.857241500001692,0.0201681136180557,0
26,2,176,500,50,-45,-1.69533472070549,1,0.842951800001174,0.0486258874261694,0.500276999999187,0.0201681136180557,0
43,2,177,840,84,45,-1.69533472070549,1,0.532865900000616,0.0496272999989742,0.841496199998801,0.0201681136180557,1
15,2,178,280,28,-45,-1.69533472070549,1,0.559739900003478,0.042021909779578,0.277831390223582,0.0201681136180557,0
13,2,179,240,24,-45,-1.69533472070549,1,0.461104300000443,0.0497395000020333,0.241151999998692,0.0201681136180557,0
32,2,180,620,62,45,-1.69533472070549,1,0.458652900000743,0.0443182000017259,0.616886100000556,0.0201681136180557,1
37,2,181,720,72,-45,-1.69533472070549,1,1.1292160999983,0.0412477999998373,0.717191399999138,0.0201681136180557,0
31,2,182,600,60,45,-1.69533472070549,1,0.431412599999021,0.0439487999974517,0.596759800002474,0.0201681136180557,1
11,2,183,200,20,-45,-1.69533472070549,-1,0.462496600001032,0.0448490000017046,0.196693899997626,0.0201681136180557,1
43,2,184,840,84,-45,-1.69533472070549,1,0.544783500001358,0.0501652999992075,0.844946400000481,0.0201681136180557,0
4,2,185,60,6,-45,-1.69533472070549,-1,0.418397299999924,0.0399570999979915,0.0696171000017785,0.0201681136180557,1
14,2,186,260,26,45,-1.69533472070549,1,0.549050400000851,0.0420917999981612,0.256437800002459,0.0201681136180557,1
33,2,187,640,64,-45,-1.69533472070549,-1,0.377016399997956,0.0419197999981407,0.637017000000924,0.0201681136180557,1
30,2,188,580,58,45,-1.69533472070549,1,0.606725699999515,0.0451824999981909,0.579801700001553,0.0201681136180557,1
27,2,189,520,52,45,-1.69533472070549,1,0.545127099998354,0.0508928999988711,0.523914599998534,0.0201681136180557,1
15,2,190,280,28,45,-1.69533472070549,1,0.523403800001688,0.0447502999995777,0.279471800000465,0.0201681136180557,1
48,2,191,940,94,-45,-1.69533472070549,-1,0.5615942000004,0.0496875999997428,0.940933999998379,0.0201681136180557,1
19,2,192,360,36,45,-1.69533472070549,1,0.369410399998742,0.0497059000008448,0.364765800000896,0.0201681136180557,1
24,2,193,460,46,45,-1.69533472070549,1,0.446177499998157,0.0411770999999135,0.45660080000016,0.0201681136180557,1
23,2,194,440,44,-45,-1.69533472070549,-1,0.53122539999822,0.0501863000026788,0.442668100000446,0.0201681136180557,1
51,2,195,1000,100,45,-1.69533472070549,1,0.48778890000176,0.0482793000010133,0.999828799998795,0.0201681136180557,1
37,2,196,720,72,45,-1.69533472070549,1,0.519862700002705,0.0431322999975237,0.716578499999741,0.0201681136180557,1
16,2,197,300,30,45,-1.69533472070549,1,0.415014300000621,0.0402671000010741,0.296609899996838,0.0201681136180557,1
19,2,198,360,36,-45,-1.69533472070549,-1,0.655499399999826,0.0435711999998603,0.356782899998507,0.0201681136180557,1
22,2,199,420,42,45,-1.69533472070549,-1,0.557409500001086,0.0473634731861239,0.419056926813937,0.0201681136180557,0
50,2,200,980,98,45,-1.69533472070549,1,0.452729799999361,0.0495354000013322,0.985570099997858,0.0201681136180557,1
30,2,201,580,58,-45,-1.69533472070549,1,0.48460999999952,0.0512801000004401,0.583801400000084,0.0201681136180557,0
51,2,202,1000,100,45,-1.69533472070549,1,0.478836000002048,0.0434832999999344,0.996992000000319,0.0201681136180557,1
44,2,203,860,86,-45,-1.69533472070549,-1,0.499048600002425,0.0484178999977303,0.860244399998919,0.0201681136180557,1
25,2,204,480,48,45,-1.69533472070549,1,0.566463299997849,0.0446109000004071,0.47692349999852,0.0201681136180557,1
6,2,205,100,10,45,-1.69533472070549,1,0.467293699999573,0.0440197365933273,0.0966903634071059,0.0201681136180557,1
7,2,206,120,12,-45,-1.69533472070549,-1,0.817755700001726,0.041403100000025,0.116560400001617,0.0201681136180557,1
45,2,207,880,88,45,-1.69533472070549,1,0.663513300001796,0.0436392000010528,0.876973999998881,0.0201681136180557,1
23,2,208,440,44,-45,-1.69533472070549,-1,0.562560000002122,0.0508459000011499,0.442290799997863,0.0201681136180557,1
39,2,209,760,76,45,-1.69533472070549,1,0.478987499998766,0.0428094000017154,0.757891899997048,0.0201681136180557,1
48,2,210,940,94,45,-1.69533472070549,-1,0.983335699998861,0.0449092999988352,0.93969769999967,0.0201681136180557,0
1,2,211,0,0,-45,-1.69533472070549,-1,4.46930710000015,0.0507464000002074,0.00764559999879566,0.0201681136180557,1
18,2,212,340,34,-45,-1.69533472070549,-1,0.486761600001046,0.051014299999224,0.341816000000108,0.0201681136180557,1
14,2,213,260,26,45,-1.69533472070549,1,0.613581000001432,0.041922299998987,0.256399699999747,0.0201681136180557,1
24,2,214,460,46,45,-1.69533472070549,-1,0.443439900001977,0.043727595537348,0.45687580446247,0.0201681136180557,0
47,2,215,920,92,-45,-1.69533472070549,-1,0.70612329999858,0.040787599999021,0.91703790000247,0.0201681136180557,1
2,2,216,20,2,-45,-1.69533472070549,-1,0.659034299998893,0.0399847000007867,0.0369380999982241,0.0201681136180557,1
32,2,217,620,62,45,-1.69533472070549,1,0.595504000000801,0.0485780000017257,0.619782099998702,0.0201681136180557,1
20,2,218,380,38,-45,-1.69533472070549,-1,0.71301620000304,0.0455129000001762,0.377729399999225,0.0201681136180557,1
23,2,219,440,44,-45,-1.69533472070549,-1,0.428761800001666,0.045174599999882,0.438255000000936,0.0201681136180557,1
2,2,220,20,2,45,-1.69533472070549,1,0.669977400000789,0.0499506999985897,0.0318649000000732,0.0201681136180557,1
17,2,221,320,32,45,-1.69533472070549,-1,0.433043399996677,0.0481041999992158,0.319071500001883,0.0201681136180557,0
20,2,222,380,38,45,-1.69533472070549,1,0.511409599999752,0.0499348986049881,0.382437199998094,0.0201681136180557,1
40,2,223,780,78,45,-1.69533472070549,1,0.641662499998347,0.0492584000021452,0.780537299997377,0.0201681136180557,1
28,2,224,540,54,-45,-1.69533472070549,-1,0.469626600002812,0.0400854999970761,0.546755000003031,0.0201681136180557,1
51,2,225,1000,100,-45,-1.69533472070549,-1,0.617879600002198,0.0453568463708507,1.00030765362681,0.0201681136180557,1
17,2,226,320,32,-45,-1.69533472070549,-1,0.570681500001228,0.0411300000014307,0.316378599996824,0.0201681136180557,1
6,2,227,100,10,45,-1.69533472070549,-1,0.552665699997306,0.0499242000005324,0.101054099999601,0.0201681136180557,0
9,2,228,160,16,45,-1.69533472070549,-1,0.730721500000072,0.0501572000030137,0.162744299999758,0.0201681136180557,0
12,2,229,220,22,-45,-1.69533472070549,1,0.599875799998699,0.0449139999982435,0.219464800000424,0.0201681136180557,0
13,2,230,240,24,45,-1.69533472070549,-1,1.51397109999743,0.0504707999971288,0.241463100002875,0.0201681136180557,0
18,2,231,340,34,45,-1.69533472070549,1,0.694197699998767,0.0494973999993817,0.344739299998764,0.0201681136180557,1
