stim*contrast_ext,previous_ext,bias_ext,stim*contrast_int,previous_int,bias_int,AA,AB,BA,BB
19.614879244750643,0.11258360606517798,0.19955783573717287,19.59159245502682,0.10923795650495532,0.21110380452702004,-0.03592794315184654,-3.3441501135865366,-3.5092162367018642,-0.030377103356582176
19.618523916144667,0.10936453153382747,0.207883065938275,19.6071125270522,0.1187331076668828,0.19647170022946425,-0.007721644938179845,-4.867586200894194,-3.4457023382960257,-0.03240167220250855
20.061091006968145,0.10439513657491985,0.1822034956945564,19.38621062566918,0.11572434136020601,0.22085440524623137,-0.025014283400706157,-3.7007893516400165,-3.3216591835537677,-0.036760355514158634
21.03898992654476,0.17304335869256718,0.19240199133206506,17.133118660532944,-0.011854983100105609,0.23272645266990913,-0.012204937060288622,-4.412010993880569,-3.6037003820717888,-0.027600206648534062
20.309958746816804,0.257270554503176,0.17701497571297015,19.185830182083578,-0.08090670129770243,0.24576207024093719,-0.0501744974613686,-3.01723075599055,-2.716657336475962,-0.06838090163376165
20.660896524257925,0.25105182635411855,0.18012780255670632,18.679234236635136,-0.08101500296984356,0.24340273077653413,-0.06683418377171609,-2.7387715780290027,-3.0914277975668027,-0.04650166961399412
20.227030402794707,0.13429587665621787,0.20288971401125155,14.311043468552882,-0.13630374836146056,0.24492876090077634,-0.0028013118470828326,-5.87906778365609,-3.284471140453501,-0.038180061605733416
20.997112848875318,0.19570539253140143,0.1919773064632211,17.387135247678938,-0.05168414721174605,0.23392674545054537,-0.04222202072673104,-3.1858501082113255,-3.9194629834493235,-0.02005144590310225
20.49866594363646,0.16547193294504242,0.20464134305102227,15.851450170920264,-0.1854035626280667,0.21682529461453495,-0.06576974654462461,-2.7542999692925214,-4.542011513652091,-0.010709096656796192
21.112768155349578,0.2550475871844153,0.161684004118934,18.878792728383495,0.01902426287341224,0.23419305984778677,-0.02399725439667404,-3.7417904881213313,-3.351290211132466,-0.035667714283969414
