response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,State
0,-1,1.0,1,2.0,3,0,0.007950174352498311,0.9920498256475453,0,1,0,2
0,-1,1.0,1,-3.0,3,0,0.007492530143756413,0.9925074698563,0,1,0,2
0,-1,1.0,1,3.0,3,0,0.010258868186560712,0.9897411318134822,0,1,0,2
0,-1,-1.0,1,,3,0,0.01861470266534568,0.9813852973345893,1,1,1,2
0,-1,-1.0,0,,3,-1,0.026617890229245125,0.9733821097708564,1,1,1,2
1,-1,2.5,0,-10.0,3,-1,0.0344998938652687,0.9655001061347441,1,0,1,2
0,1,1.0,2,3.0,3,3,0.03637792802781213,0.9636220719722113,0,0,0,2
0,-1,1.0,1,-2.0,3,0,0.018732740874057525,0.9812672591260124,0,1,0,2
0,-1,1.0,1,-3.0,3,0,0.012116273182122748,0.9878837268177952,0,1,0,2
0,-1,1.0,1,0.0,3,0,0.010870739123236673,0.9891292608768525,0,1,0,2
0,-1,-1.0,1,,3,0,0.0139310741832494,0.986068925816728,1,1,1,2
0,-1,1.0,0,-2.0,3,-1,0.01600916478136608,0.9839908352186395,0,1,0,2
1,-1,2.5,1,10.0,3,0,0.025008871837485232,0.9749911281625038,1,0,1,2
0,1,-1.0,2,,3,3,0.028274548804798075,0.9717254511952842,1,0,1,2
0,-1,-1.0,0,,3,-1,0.020905755217762924,0.979094244782199,1,1,1,2
0,-1,1.0,0,-3.0,3,-1,0.013197636955576457,0.9868023630444409,0,1,0,2
0,-1,1.0,1,0.0,3,0,0.011437671605896354,0.9885623283940623,0,1,0,2
0,-1,1.0,1,-2.0,3,0,0.01412090101308094,0.9858790989869185,0,1,0,2
1,-1,2.5,1,-10.0,3,0,0.023541772610727478,0.9764582273893417,1,0,1,2
0,1,-1.0,2,,3,3,0.027236772134959408,0.9727632278650901,1,0,1,2
0,-1,-1.0,0,,3,-1,0.020492865745118098,0.9795071342549111,1,1,1,2
0,-1,1.0,0,2.0,3,-1,0.013341391508325185,0.9866586084917515,0,1,0,2
0,-1,-1.0,1,,3,0,0.011987716534459226,0.9880122834654658,1,1,1,2
0,-1,1.0,0,3.0,3,-1,0.009528249381183573,0.990471750618795,0,1,0,2
0,-1,-1.0,1,,3,0,0.01092547792404788,0.9890745220760071,1,1,1,2
0,-1,1.0,0,1.0,3,-1,0.011129710544635815,0.9888702894553782,0,1,0,2
0,-1,1.0,1,-1.0,3,0,0.016005872564402578,0.9839941274356215,0,1,0,2
1,-1,2.5,1,-10.0,3,0,0.029723602778338458,0.9702763972215768,1,0,1,2
0,1,-1.0,2,,3,3,0.036814439864188794,0.9631855601359174,1,0,1,2
0,-1,-1.0,0,,3,-1,0.03226158643126178,0.9677384135687996,1,1,1,2
0,-1,1.0,0,1.0,3,-1,0.027520164964944617,0.9724798350350424,0,1,0,2
0,-1,-1.0,1,,3,0,0.03093190156236296,0.9690680984376853,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.034045910568209756,0.9659540894317092,0,1,0,2
0,-1,-1.0,1,,3,0,0.0486350487692508,0.9513649512308539,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.06437978698472796,0.9356202130151828,0,1,0,2
0,-1,-1.0,1,,3,0,0.10704130166253291,0.8929586983373947,1,1,1,2
0,-1,-1.0,0,,3,-1,0.15565323722483396,0.8443467627752249,1,1,1,2
0,-1,1.0,0,-3.0,3,-1,0.2116215164643101,0.7883784835357007,0,1,0,2
0,-1,-1.0,1,,3,0,0.35263869920526186,0.6473613007946832,1,1,1,2
0,-1,-1.0,0,,3,-1,0.5171836106621117,0.48281638933795684,1,1,1,1
1,-1,1.0,0,2.0,3,-1,0.7100151117760153,0.2899848882240412,1,0,1,1
0,1,1.0,1,-2.0,3,2,0.8034625664988917,0.19653743350115807,0,0,0,1
0,-1,-1.0,1,,3,0,0.8292099324690291,0.17079006753108025,1,1,1,1
0,-1,-1.0,0,,3,-1,0.8626129390389881,0.1373870609610148,1,1,1,1
1,-1,1.0,0,-3.0,3,-1,0.9046376462461643,0.09536235375387593,1,0,1,1
0,1,1.0,1,0.0,3,2,0.9232001432409542,0.07679985675909189,0,0,0,1
1,-1,2.5,1,10.0,3,0,0.920487975742827,0.07951202425725169,1,0,1,1
0,1,1.0,2,3.0,3,3,0.9143573055501073,0.08564269444991918,0,0,0,1
0,-1,-1.0,1,,3,0,0.8789070177611529,0.12109298223873952,1,1,1,1
0,-1,-1.0,0,,3,-1,0.851254535651423,0.14874546434849317,1,1,1,1
1,-1,1.0,0,-1.0,3,-1,0.8306001121129398,0.1693998878870045,1,0,1,1
1,1,2.5,1,10.0,3,2,0.7810728713182332,0.2189271286818517,1,0,1,1
0,1,1.0,2,-2.0,3,3,0.7332193106662999,0.26678068933367494,0,0,0,1
0,-1,1.0,1,0.0,3,0,0.5749504803518378,0.4250495196480743,0,1,0,1
0,-1,1.0,1,3.0,3,0,0.5139906369013517,0.4860093630986073,0,1,0,1
0,-1,-1.0,1,,3,0,0.49821260997902883,0.5017873900208789,1,1,1,2
1,-1,2.5,0,10.0,3,-1,0.4881359887085118,0.5118640112913976,1,0,1,2
0,1,1.0,2,1.0,3,3,0.4673646042343108,0.5326353957657884,0,0,0,2
0,-1,1.0,1,-2.0,3,0,0.3759826049166523,0.6240173950834188,0,1,0,2
0,-1,1.0,1,-2.0,3,0,0.3440632099551202,0.6559367900449428,0,1,0,2
1,-1,1.0,1,-1.0,3,0,0.34431193097854523,0.6556880690213938,1,0,1,2
0,1,-1.0,1,,3,2,0.3185175063082784,0.6814824936917362,1,0,1,2
0,-1,-1.0,0,,3,-1,0.25291578919274377,0.7470842108071434,1,1,1,2
0,-1,-1.0,0,,3,-1,0.19667080921605384,0.8033291907840174,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.14815588563801166,0.8518441143620145,0,1,0,2
0,-1,1.0,1,-3.0,3,0,0.13289991717856436,0.8671000828213697,0,1,0,2
0,-1,-1.0,1,,3,0,0.13785742305065976,0.8621425769493174,1,1,1,2
0,-1,-1.0,0,,3,-1,0.14490553616563684,0.855094463834457,1,1,1,2
1,-1,2.5,0,10.0,3,-1,0.15424809746829704,0.8457519025318069,1,0,1,2
0,1,-1.0,2,,3,3,0.1547959159579861,0.8452040840420172,1,0,1,2
0,-1,-1.0,0,,3,-1,0.13439881678314408,0.8656011832168069,1,1,1,2
0,-1,1.0,0,-3.0,3,-1,0.11695384903546835,0.8830461509644422,0,1,0,2
0,-1,-1.0,1,,3,0,0.11905955875445458,0.8809404412455236,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.12285813413914237,0.8771418658609632,0,1,0,2
0,-1,-1.0,1,,3,0,0.14921299981364777,0.8507870001864377,1,1,1,2
1,-1,1.0,0,3.0,3,-1,0.17973615700856396,0.8202638429913417,1,0,1,2
0,1,-1.0,1,,3,2,0.18583331177128112,0.8141666882288063,1,0,1,2
0,-1,1.0,0,2.0,3,-1,0.17075796302602855,0.8292420369740511,0,1,0,2
1,-1,2.5,1,-10.0,3,0,0.17819582412285867,0.8218041758771822,1,0,1,2
0,1,1.0,2,2.0,3,3,0.17662407234587812,0.8233759276542285,0,0,0,2
0,-1,-1.0,1,,3,0,0.13535775612650597,0.8646422438735822,1,1,1,2
0,-1,-1.0,0,,3,-1,0.09938316371883577,0.9006168362810636,1,1,1,2
0,-1,1.0,0,3.0,3,-1,0.0676598613521026,0.932340138647997,0,1,0,2
0,-1,1.0,1,0.0,3,0,0.05755662721006793,0.942443372789847,0,1,0,2
0,-1,-1.0,1,,3,0,0.060434118124292606,0.9395658818756807,1,1,1,2
1,-1,2.5,0,-10.0,3,-1,0.06382818532432903,0.9361718146756038,1,0,1,2
0,1,-1.0,2,,3,3,0.06040600171346762,0.9395939982864975,1,0,1,2
0,-1,1.0,0,-1.0,3,-1,0.04059346720559777,0.9594065327944171,0,1,0,2
0,-1,1.0,1,-3.0,3,0,0.03502253127682376,0.9649774687231116,0,1,0,2
0,-1,1.0,1,3.0,3,0,0.03892944931021611,0.9610705506898938,0,1,0,2
0,-1,-1.0,1,,3,0,0.05565505307768653,0.9443449469222193,1,1,1,2
1,-1,1.0,0,1.0,3,-1,0.07393701591270273,0.9260629840873542,1,0,1,2
0,1,-1.0,1,,3,2,0.07547499328559246,0.92452500671444,1,0,1,2
0,-1,1.0,0,0.0,3,-1,0.061089664336526885,0.9389103356634796,0,1,0,2
0,-1,-1.0,1,,3,0,0.060980148856714676,0.9390198511433455,1,1,1,2
1,-1,2.5,0,-10.0,3,-1,0.06135468093708845,0.9386453190628324,1,0,1,2
0,1,-1.0,2,,3,3,0.05491147871910666,0.9450885212809091,1,0,1,2
0,-1,1.0,0,0.0,3,-1,0.030951813258293208,0.9690481867416524,0,1,0,2
0,-1,1.0,1,3.0,3,0,0.022293753623680572,0.9777062463763875,0,1,0,2
0,-1,-1.0,1,,3,0,0.021533735045333964,0.9784662649547203,1,1,1,2
0,-1,-1.0,0,,3,-1,0.02007406164446705,0.9799259383556187,1,1,1,2
0,-1,1.0,0,-2.0,3,-1,0.01787251769606534,0.9821274823039285,0,1,0,2
0,-1,1.0,1,3.0,3,0,0.02182347806294048,0.9781765219370967,0,1,0,2
1,-1,2.5,1,10.0,3,0,0.03530543541134039,0.9646945645886945,1,0,1,2
0,1,-1.0,2,,3,3,0.042021521700227736,0.9579784782996605,1,0,1,2
0,-1,-1.0,0,,3,-1,0.03653301719387561,0.9634669828062212,1,1,1,2
0,-1,1.0,0,2.0,3,-1,0.0310334905564274,0.9689665094435739,0,1,0,2
0,-1,-1.0,1,,3,0,0.03434897161059917,0.9656510283893976,1,1,1,2
0,-1,-1.0,0,,3,-1,0.03747413282452891,0.9625258671755285,1,1,1,2
1,-1,2.5,0,-10.0,3,-1,0.04049935807885354,0.9595006419211989,1,0,1,2
0,1,-1.0,2,,3,3,0.03751848221960924,0.9624815177804303,1,0,1,2
0,-1,1.0,0,3.0,3,-1,0.020687497680061683,0.9793125023198735,0,1,0,2
0,-1,1.0,1,-2.0,3,0,0.014722863095532173,0.9852771369044796,0,1,0,2
0,-1,-1.0,1,,3,0,0.01452417949220014,0.9854758205077943,1,1,1,2
0,-1,1.0,0,-2.0,3,-1,0.013314980665986178,0.9866850193340758,0,1,0,2
0,-1,-1.0,1,,3,0,0.017155041568846504,0.9828449584310508,1,1,1,2
0,-1,1.0,0,-2.0,3,-1,0.02020056604847458,0.9797994339516319,0,1,0,2
1,-1,2.5,1,-10.0,3,0,0.03180050005220324,0.9681994999478719,1,0,1,2
0,1,-1.0,2,,3,3,0.03703957825900643,0.9629604217409121,1,0,1,2
0,-1,1.0,0,3.0,3,-1,0.030639896078104217,0.9693601039219124,0,1,0,2
0,-1,-1.0,1,,3,0,0.033073096592182764,0.9669269034077089,1,1,1,2
0,-1,-1.0,0,,3,-1,0.03524476870779987,0.9647552312921983,1,1,1,2
0,-1,-1.0,0,,3,-1,0.03721772011383295,0.9627822798862402,1,1,1,2
0,-1,-1.0,0,,3,-1,0.03904901122803384,0.9609509887719339,1,1,1,2
0,-1,-1.0,0,,3,-1,0.04079160546130515,0.9592083945387214,1,1,1,2
0,-1,1.0,0,-1.0,3,-1,0.042495900991014905,0.9575040990090149,0,1,0,2
0,-1,1.0,1,1.0,3,0,0.05639745781703673,0.9436025421829698,0,1,0,2
0,-1,1.0,1,0.0,3,0,0.0943835902693867,0.9056164097307182,0,1,0,2
0,-1,-1.0,1,,3,0,0.18893649457195266,0.811063505428008,1,1,1,2
0,-1,-1.0,0,,3,-1,0.29837197410858707,0.7016280258913755,1,1,1,2
0,-1,-1.0,0,,3,-1,0.4258550506631328,0.5741449493369544,1,1,1,2
0,-1,-1.0,0,,3,-1,0.5750727068853185,0.42492729311462063,1,1,1,1
1,-1,1.0,0,1.0,3,-1,0.7503405188066682,0.24965948119338477,1,0,1,1
0,1,-1.0,1,,3,2,0.8353104298927065,0.1646895701072219,1,0,1,1
0,-1,-1.0,0,,3,-1,0.8753231810437896,0.12467681895615565,1,1,1,1
1,-1,1.0,0,-3.0,3,-1,0.9248995596836939,0.07510044031636307,1,0,1,1
0,1,-1.0,1,,3,2,0.9482923825928375,0.051707617407097256,1,0,1,1
1,-1,1.0,0,2.0,3,-1,0.9579842793152442,0.04201572068470227,1,0,1,1
0,1,1.0,1,-1.0,3,2,0.9591469367752571,0.040853063224826736,0,0,0,1
1,-1,1.0,1,0.0,3,0,0.9449421437205245,0.055057856279469686,1,0,1,1
1,1,1.0,1,2.0,3,2,0.9135329759455194,0.08646702405451273,1,0,1,1
0,1,1.0,1,1.0,3,2,0.8893322654401253,0.11066773455997438,0,0,0,1
0,-1,1.0,1,-2.0,3,0,0.80645253411683,0.19354746588306404,0,1,0,1
1,-1,2.5,1,-10.0,3,0,0.777941841768192,0.22205815823191277,1,0,1,1
1,1,1.0,2,3.0,3,3,0.7382322343989408,0.261767765600977,1,0,1,1
0,1,-1.0,1,,3,2,0.7068885312557632,0.2931114687442523,1,0,1,1
0,-1,-1.0,0,,3,-1,0.6343780652587049,0.3656219347412089,1,1,1,1
0,-1,1.0,0,-1.0,3,-1,0.5740156990468903,0.4259843009530182,0,1,0,1
0,-1,-1.0,1,,3,0,0.5585971988266256,0.44140280117335595,1,1,1,1
0,-1,-1.0,0,,3,-1,0.5491056206591928,0.4508943793407031,1,1,1,1
0,-1,1.0,0,1.0,3,-1,0.5452664552924629,0.45473354470751337,0,1,0,1
1,-1,2.5,1,10.0,3,0,0.5750207412206949,0.42497925877928866,1,0,1,1
0,1,-1.0,2,,3,3,0.5933890761431988,0.40661092385673836,1,0,1,1
1,-1,1.0,0,3.0,3,-1,0.5872856000891706,0.4127143999107588,1,0,1,1
1,1,1.0,1,1.0,3,2,0.5534534410337745,0.44654655896618817,1,0,1,1
1,1,1.0,1,0.0,3,2,0.5269535305960609,0.47304646940402284,1,0,1,1
0,1,-1.0,1,,3,2,0.5070194555966555,0.49298054440338107,1,0,1,1
0,-1,-1.0,0,,3,-1,0.4511242305568661,0.5488757694432195,1,1,1,2
0,-1,-1.0,0,,3,-1,0.4045564175415517,0.5954435824585611,1,1,1,2
0,-1,-1.0,0,,3,-1,0.36596921254121223,0.6340307874588603,1,1,1,2
0,-1,-1.0,0,,3,-1,0.334246621502429,0.6657533784975149,1,1,1,2
0,-1,1.0,0,-2.0,3,-1,0.30847118427347836,0.6915288157265148,0,1,0,2
1,-1,1.0,1,-1.0,3,0,0.31245824717904797,0.6875417528210496,1,0,1,2
1,1,2.5,1,-10.0,3,2,0.29168708309270625,0.708312916907389,1,0,1,2
1,1,1.0,2,-3.0,3,3,0.2701624601355298,0.7298375398645265,1,0,1,2
1,1,1.0,1,2.0,3,2,0.2531605879456339,0.7468394120543352,1,0,1,2
0,1,-1.0,1,,3,2,0.2401897494301957,0.7598102505698161,1,0,1,2
0,-1,-1.0,0,,3,-1,0.1973668761411204,0.8026331238588807,1,1,1,2
0,-1,1.0,0,3.0,3,-1,0.16060695041857506,0.8393930495813361,0,1,0,2
0,-1,-1.0,1,,3,0,0.15222281004557606,0.847777189954401,1,1,1,2
0,-1,1.0,0,-1.0,3,-1,0.146195546406688,0.8538044535932999,0,1,0,2
1,-1,2.5,1,-10.0,3,0,0.16120785383599523,0.8387921461639886,1,0,1,2
0,1,-1.0,2,,3,3,0.16690129538926426,0.8330987046107755,1,0,1,2
0,-1,1.0,0,2.0,3,-1,0.15212061069265811,0.8478793893073376,0,1,0,2
0,-1,-1.0,1,,3,0,0.1587200150696831,0.8412799849302396,1,1,1,2
0,-1,-1.0,0,,3,-1,0.16779854488260232,0.8322014551174202,1,1,1,2
0,-1,-1.0,0,,3,-1,0.17961876346777714,0.8203812365322012,1,1,1,2
0,-1,-1.0,0,,3,-1,0.19452252750155527,0.805477472498496,1,1,1,2
1,-1,2.5,0,-10.0,3,-1,0.21294087395680145,0.7870591260431223,1,0,1,2
0,1,1.0,2,-3.0,3,3,0.22120681544873375,0.7787931845512459,0,0,0,2
0,-1,1.0,1,1.0,3,0,0.1925902051282701,0.8074097948716867,0,1,0,2
0,-1,1.0,1,1.0,3,0,0.190609113851783,0.8093908861483294,0,1,0,2
1,-1,1.0,1,1.0,3,0,0.21356949720290871,0.7864305027970272,1,0,1,2
0,1,-1.0,1,,3,2,0.21327268400712446,0.7867273159927715,1,0,1,2
0,-1,1.0,0,-1.0,3,-1,0.18956029196160606,0.8104397080383422,0,1,0,2
1,-1,2.5,1,10.0,3,0,0.1909303844168963,0.8090696155830651,1,0,1,2
0,1,1.0,2,3.0,3,3,0.18314214653675373,0.8168578534632454,0,0,0,2
0,-1,-1.0,1,,3,0,0.12906538249658708,0.8709346175034252,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.08186403952307279,0.9181359604770218,0,1,0,2
0,-1,1.0,1,2.0,3,0,0.06473302572629426,0.9352669742736144,0,1,0,2
0,-1,1.0,1,0.0,3,0,0.06302349649549055,0.9369765035045154,0,1,0,2
1,-1,2.5,1,10.0,3,0,0.07527362193794009,0.9247263780619841,1,0,1,2
0,1,1.0,2,0.0,3,3,0.07986864435332397,0.9201313556465889,0,0,0,2
0,-1,-1.0,1,,3,0,0.058704151048153526,0.9412958489518327,1,1,1,2
0,-1,-1.0,0,,3,-1,0.03946897405350084,0.9605310259464738,1,1,1,2
0,-1,1.0,0,2.0,3,-1,0.021606806087173854,0.9783931939127624,0,1,0,2
0,-1,1.0,1,-3.0,3,0,0.015199635198637576,0.9848003648014473,0,1,0,2
0,-1,-1.0,1,,3,0,0.014768646657187889,0.9852313533427922,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.013342222652683238,0.986657777347352,0,1,0,2
0,-1,-1.0,1,,3,0,0.01694645365908189,0.9830535463408137,1,1,1,2
0,-1,1.0,0,2.0,3,-1,0.01973403475956709,0.9802659652404766,0,1,0,2
1,-1,2.5,1,-10.0,3,0,0.030806062328313254,0.9691939376717892,1,0,1,2
1,1,1.0,2,2.0,3,3,0.0356296508997623,0.9643703491001256,1,0,1,2
0,1,-1.0,1,,3,2,0.040374850967986084,0.959625149032091,1,0,1,2
0,-1,1.0,0,-2.0,3,-1,0.03306767087294041,0.9669323291270279,0,1,0,2
0,-1,-1.0,1,,3,0,0.03510258793454922,0.9648974120654895,1,1,1,2
1,-1,2.5,0,10.0,3,-1,0.03693093026099964,0.9630690697389561,1,0,1,2
0,1,-1.0,2,,3,3,0.03288926420828267,0.9671107357916524,1,0,1,2
0,-1,1.0,0,-1.0,3,-1,0.01499280882551419,0.9850071911744084,0,1,0,2
0,-1,1.0,1,-1.0,3,0,0.007820505923385844,0.9921794940767165,0,1,0,2
0,-1,1.0,1,3.0,3,0,0.005239271262868353,0.9947607287371978,0,1,0,2
0,-1,1.0,1,1.0,3,0,0.005041873801204989,0.9949581261987256,0,1,0,2
0,-1,-1.0,1,,3,0,0.0070595176471084636,0.9929404823529377,1,1,1,2
0,-1,1.0,0,1.0,3,-1,0.007665464818647913,0.9923345351813027,0,1,0,2
0,-1,-1.0,1,,3,0,0.011822008520182595,0.9881779914797371,1,1,1,2
0,-1,1.0,0,3.0,3,-1,0.014957828936343634,0.9850421710636622,0,1,0,2
0,-1,-1.0,1,,3,0,0.025356468906772414,0.974643531093134,1,1,1,2
1,-1,2.5,0,10.0,3,-1,0.035845487741209034,0.964154512258897,1,0,1,2
0,1,-1.0,2,,3,3,0.0399850886048596,0.9600149113951898,1,0,1,2
0,-1,-1.0,0,,3,-1,0.03207042644137591,0.9679295735586015,1,1,1,2
0,-1,1.0,0,1.0,3,-1,0.024190908173999836,0.9758090918259092,0,1,0,2
0,-1,-1.0,1,,3,0,0.0243278215533624,0.9756721784465701,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.023864255044289774,0.9761357449558078,0,1,0,2
0,-1,-1.0,1,,3,0,0.0312508353873941,0.9687491646126618,1,1,1,2
0,-1,-1.0,0,,3,-1,0.03860527586681566,0.9613947241332611,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.04614027682818506,0.9538597231717287,0,1,0,2
0,-1,-1.0,1,,3,0,0.07032016328580712,0.9296798367142858,1,1,1,2
1,-1,1.0,0,2.0,3,-1,0.09728422193745039,0.9027157780626559,1,0,1,2
0,1,-1.0,1,,3,2,0.10365851762894594,0.8963414823710377,1,0,1,2
0,-1,-1.0,0,,3,-1,0.0928444342816777,0.9071555657182454,1,1,1,2
0,-1,-1.0,0,,3,-1,0.08357773231157073,0.9164222676884849,1,1,1,2
0,-1,-1.0,0,,3,-1,0.07559040618945566,0.9244095938105548,1,1,1,2
0,-1,-1.0,0,,3,-1,0.0686514516626696,0.9313485483373805,1,1,1,2
0,-1,1.0,0,3.0,3,-1,0.06256018480011814,0.9374398151999366,0,1,0,2
0,-1,-1.0,1,,3,0,0.06976132914202796,0.9302386708578592,1,1,1,2
0,-1,-1.0,0,,3,-1,0.07790127577098352,0.9220987242290875,1,1,1,2
0,-1,-1.0,0,,3,-1,0.0872154429307224,0.9127845570691745,1,1,1,2
0,-1,1.0,0,3.0,3,-1,0.0979732089077369,0.9020267910922366,0,1,0,2
0,-1,1.0,1,2.0,3,0,0.13401059980115376,0.8659894001988611,0,1,0,2
0,-1,-1.0,1,,3,0,0.22614342987867025,0.7738565701214334,1,1,1,2
1,-1,1.0,0,2.0,3,-1,0.33304127027146296,0.6669587297286169,1,0,1,2
0,1,1.0,1,0.0,3,2,0.38118817345790884,0.618811826542113,0,0,0,2
0,-1,1.0,1,0.0,3,0,0.38180559901351135,0.6181944009864513,0,1,0,2
0,-1,-1.0,1,,3,0,0.4159226813435867,0.5840773186563876,1,1,1,2
0,-1,1.0,0,0.0,3,-1,0.4575300883483913,0.5424699116516684,0,1,0,2
1,-1,-1.0,1,,3,0,0.5711851714358586,0.4288148285642455,0,0,0,1
1,1,1.0,0,0.0,3,1,0.6012165358155883,0.39878346418433774,1,0,1,1
1,1,1.0,1,-1.0,3,2,0.6391532275122671,0.36084677248777175,1,0,1,1
1,1,1.0,1,1.0,3,2,0.6860924268562972,0.31390757314369583,1,0,1,1
0,1,1.0,1,0.0,3,2,0.7433916788510654,0.25660832114888354,0,0,0,1
0,-1,-1.0,1,,3,0,0.7524961846022796,0.2475038153977017,1,1,1,1
0,-1,1.0,0,2.0,3,-1,0.7677810684291893,0.2322189315708163,0,1,0,1
0,-1,-1.0,1,,3,0,0.8247021382340162,0.17529786176596227,1,1,1,1
1,-1,1.0,0,3.0,3,-1,0.8937312838568917,0.10626871614305049,1,0,1,1
0,1,-1.0,1,,3,2,0.9265692529442592,0.07343074705568985,1,0,1,1
1,-1,1.0,0,3.0,3,-1,0.940738693561179,0.05926130643890538,1,0,1,1
1,1,2.5,1,10.0,3,2,0.9438005520174739,0.05619944798246058,1,0,1,1
0,1,1.0,2,3.0,3,3,0.949060242645827,0.05093975735412806,0,0,0,1
0,-1,-1.0,1,,3,0,0.9382013124611269,0.061798687538896106,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9322974989697032,0.06770250103034639,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9311780559163906,0.06882194408355294,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9348106074973083,0.06518939250265901,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9433002120073132,0.05669978799274632,1,1,1,1
1,-1,2.5,0,10.0,3,-1,0.9568924002678492,0.04310759973214875,1,0,1,1
0,1,1.0,2,0.0,3,3,0.9674448830012573,0.032555116998761645,0,0,0,1
0,-1,-1.0,1,,3,0,0.9650755313310615,0.03492446866899938,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9668680211969052,0.03313197880301676,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9728741938255614,0.027125806174441137,1,1,1,1
1,-1,1.0,0,-3.0,3,-1,0.9832677558361781,0.016732244163714938,1,0,1,1
0,1,-1.0,1,,3,2,0.9877612821024275,0.012238717897482054,1,0,1,1
1,-1,2.5,0,-10.0,3,-1,0.9887525603535504,0.011247439646406404,1,0,1,1
0,1,-1.0,2,,3,3,0.9899792504321501,0.010020749567890523,1,0,1,1
1,-1,1.0,0,2.0,3,-1,0.9885415013516825,0.011458498648290434,1,0,1,1
0,1,1.0,1,1.0,3,2,0.9836721167285024,0.016327883271599137,0,0,0,1
0,-1,-1.0,1,,3,0,0.9653026276179179,0.03469737238216099,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9522559698424898,0.04774403015758594,1,1,1,1
1,-1,2.5,0,-10.0,3,-1,0.9441548164490656,0.05584518355103208,1,0,1,1
1,1,1.0,2,1.0,3,3,0.9329310658490751,0.06706893415088919,1,0,1,1
0,1,1.0,1,0.0,3,2,0.9267492466021017,0.0732507533979908,0,0,0,1
0,-1,1.0,1,-2.0,3,0,0.8930548830086286,0.1069451169913079,0,1,0,1
1,-1,1.0,1,1.0,3,0,0.8869374086150233,0.1130625913850659,1,0,1,1
1,1,1.0,1,2.0,3,2,0.863955081062608,0.1360449189373973,1,0,1,1
1,1,2.5,1,10.0,3,2,0.8474674782285687,0.15253252177153542,1,0,1,1
0,1,-1.0,2,,3,3,0.8328010689081071,0.16719893109182293,1,0,1,1
0,-1,-1.0,0,,3,-1,0.7934750993291866,0.20652490067083493,1,1,1,1
0,-1,-1.0,0,,3,-1,0.7624948943328109,0.2375051056672695,1,1,1,1
0,-1,-1.0,0,,3,-1,0.7389644645734103,0.2610355354265691,1,1,1,1
0,-1,-1.0,0,,3,-1,0.7222032782613393,0.2777967217387123,1,1,1,1
0,-1,-1.0,0,,3,-1,0.7117265792638878,0.2882734207360707,1,1,1,1
0,-1,1.0,0,0.0,3,-1,0.7072313673051145,0.29276863269491793,0,1,0,1
0,-1,-1.0,1,,3,0,0.734036779585086,0.2659632204148415,1,1,1,1
0,-1,1.0,0,-2.0,3,-1,0.7686552193435041,0.23134478065654548,0,1,0,1
1,-1,-1.0,1,,3,0,0.8658424748484946,0.13415752515140555,0,0,0,1
1,1,2.5,0,-10.0,3,1,0.8945503913677875,0.10544960863218199,1,0,1,1
0,1,-1.0,2,,3,3,0.9253464875169318,0.07465351248310821,1,0,1,1
0,-1,-1.0,0,,3,-1,0.9382634041947251,0.061736595805209356,1,1,1,1
1,-1,1.0,0,3.0,3,-1,0.9567962415328456,0.04320375846719101,1,0,1,1
0,1,-1.0,1,,3,2,0.9640402662847087,0.035959733715386355,1,0,1,1
1,-1,2.5,0,10.0,3,-1,0.9638609579492617,0.036139042050711404,1,0,1,1
1,1,1.0,2,-3.0,3,3,0.9622349519945256,0.03776504800538705,1,0,1,1
0,1,1.0,1,1.0,3,2,0.9648335181889055,0.03516648181101155,0,0,0,1
0,-1,-1.0,1,,3,0,0.9539536948961487,0.04604630510376953,1,1,1,1
0,-1,-1.0,0,,3,-1,0.9478196937678464,0.05218030623211143,1,1,1,1
1,-1,2.5,0,-10.0,3,-1,0.9462541112115347,0.05374588878836934,1,0,1,1
1,1,1.0,2,-3.0,3,3,0.9423446961649136,0.05765530383514216,1,0,1,1
0,1,-1.0,1,,3,2,0.9430310187100543,0.05696898129002894,1,0,1,1
0,-1,1.0,0,2.0,3,-1,0.933866509816599,0.0661334901832977,0,1,0,1
0,-1,-1.0,1,,3,0,0.9425092483778339,0.0574907516221202,1,1,1,1
1,-1,1.0,0,3.0,3,-1,0.9562787015252723,0.04372129847470288,1,0,1,1
1,1,1.0,1,2.0,3,2,0.9603102629407635,0.039689737059211125,1,0,1,1
1,1,1.0,1,0.0,3,2,0.9688202556931234,0.031179744306824554,1,0,1,1
0,1,-1.0,1,,3,2,0.9820548002595121,0.01794519974039621,1,0,1,1
1,-1,1.0,0,-1.0,3,-1,0.988195169004044,0.011804830995930524,1,0,1,1
