response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct
1,-1,1,1,3.0,11,0,0.9088613430788608,0.09113865692117835,1
0,1,-1,1,,11,2,0.825527776956251,0.1744722230437044,1
0,-1,-1,0,,11,-1,0.637645194433581,0.36235480556645444,1
0,-1,1,0,2.0,11,-1,0.4775959539568686,0.5224040460431659,0
0,-1,-1,1,,11,0,0.4295026474075835,0.570497352592414,1
0,-1,-1,0,,11,-1,0.39056592459434225,0.6094340754056757,1
0,-1,-1,0,,11,-1,0.3595130577821086,0.6404869422179098,1
0,-1,1,0,0.0,11,-1,0.3353290194598099,0.6646709805402174,0
0,-1,1,1,1.0,11,0,0.3628867130618646,0.6371132869380951,0
1,-1,2,1,-10.0,11,0,0.4730246366977364,0.526975363302235,1
0,1,-1,2,,11,3,0.5401034343042768,0.45989656569576814,1
0,-1,-1,0,,11,-1,0.5538211734979631,0.4461788265020853,1
1,-1,1,0,-2.0,11,-1,0.5763783422408931,0.423621657759065,1
0,1,-1,1,,11,2,0.5559643442739413,0.44403565572601034,1
0,-1,-1,0,,11,-1,0.478547222879395,0.521452777120573,1
0,-1,-1,0,,11,-1,0.4137870667863635,0.5862129332135838,1
0,-1,-1,0,,11,-1,0.3595670556557019,0.6404329443443119,1
0,-1,1,0,3.0,11,-1,0.3141148956995646,0.6858851043004404,0
0,-1,-1,1,,11,0,0.32204454733766136,0.6779554526623904,1
0,-1,-1,0,,11,-1,0.3353751324822936,0.6646248675176694,1
1,-1,1,0,1.0,11,-1,0.35454238902338875,0.6454576109766437,1
0,1,-1,1,,11,2,0.32950010243069,0.6704998975692835,1
0,-1,-1,0,,11,-1,0.24303497219599687,0.7569650278040457,1
0,-1,-1,0,,11,-1,0.1670895658660594,0.8329104341339215,1
0,-1,1,0,1.0,11,-1,0.09918144994352528,0.9008185500564478,0
0,-1,1,1,-1.0,11,0,0.07960199190306563,0.9203980080969718,0
0,-1,1,1,-3.0,11,0,0.08644075582499526,0.913559244175021,0
1,-1,2,1,-10.0,11,0,0.12735067563481633,0.8726493243651743,1
0,1,-1,2,,11,3,0.14468863869729867,0.8553113613026748,1
0,-1,-1,0,,11,-1,0.12666295377513823,0.8733370462248563,1
0,-1,-1,0,,11,-1,0.11006216744933636,0.8899378325506836,1
0,-1,1,0,2.0,11,-1,0.09434364850555362,0.9056563514944139,0
0,-1,-1,1,,11,0,0.10713487201925874,0.8928651279807356,1
0,-1,-1,0,,11,-1,0.1205456949019869,0.8794543050979586,1
1,-1,2,0,-10.0,11,-1,0.1350144777809582,0.8649855222190197,1
0,1,-1,2,,11,3,0.12965629435800768,0.8703437056419705,1
0,-1,1,0,-2.0,11,-1,0.08453985924348517,0.9154601407564773,0
0,-1,1,1,2.0,11,0,0.07511024704357014,0.9248897529563933,0
0,-1,1,1,0.0,11,0,0.0908152293244472,0.9091847706755397,0
0,-1,-1,1,,11,0,0.1492295013189194,0.8507704986810873,1
0,-1,-1,0,,11,-1,0.2140590360574341,0.7859409639425494,1
1,-1,2,0,-10.0,11,-1,0.2874229216643485,0.7125770783356233,1
0,1,1,2,1.0,11,3,0.3273650117545237,0.6726349882454299,0
0,-1,-1,1,,11,0,0.29604810183326047,0.7039518981667444,1
0,-1,-1,0,,11,-1,0.27059376219919223,0.7294062378008229,1
0,-1,1,0,2.0,11,-1,0.2501699648415666,0.7498300351584798,0
1,-1,1,1,-3.0,11,0,0.2761087341709011,0.7238912658290514,1
1,1,2,1,10.0,11,2,0.25959920563288225,0.7404007943670963,1
0,1,-1,2,,11,3,0.24172910445142048,0.7582708955486241,1
0,-1,1,0,2.0,11,-1,0.16979686167419353,0.8302031383258333,0
0,-1,-1,1,,11,0,0.15327847558134644,0.8467215244186118,1
0,-1,-1,0,,11,-1,0.13878733021694403,0.861212669783052,1
0,-1,-1,0,,11,-1,0.12584975236742138,0.8741502476325624,1
0,-1,1,0,2.0,11,-1,0.11404285040341308,0.8859571495965977,0
0,-1,1,1,-1.0,11,0,0.1340520288097822,0.8659479711901673,0
0,-1,-1,1,,11,0,0.20826860303421244,0.7917313969657822,1
0,-1,-1,0,,11,-1,0.2921527413729722,0.7078472586270036,1
0,-1,-1,0,,11,-1,0.38844637128374204,0.6115536287162582,1
1,-1,2,0,-10.0,11,-1,0.500297050255897,0.4997029497440578,1
0,1,1,2,-3.0,11,3,0.5688362892224109,0.43116371077761895,0
0,-1,-1,1,,11,0,0.558302323398686,0.44169767660128945,1
0,-1,1,0,-2.0,11,-1,0.5562758110242165,0.4437241889757509,0
0,-1,-1,1,,11,0,0.6177626582069156,0.3822373417930851,1
0,-1,-1,0,,11,-1,0.6930923711229001,0.30690762887707074,1
1,-1,2,0,10.0,11,-1,0.7847272580503488,0.21527274194968665,1
0,1,1,2,-1.0,11,3,0.8436733727368099,0.156326627263189,0
0,-1,-1,1,,11,0,0.8437024483512041,0.15629755164874198,1
0,-1,-1,0,,11,-1,0.8534673774074975,0.1465326225925356,1
0,-1,-1,0,,11,-1,0.8732873469130688,0.12671265308689297,1
0,-1,-1,0,,11,-1,0.9038102137773455,0.0961897862226045,1
1,-1,2,0,-10.0,11,-1,0.9460336813612498,0.05396631863880565,1
0,1,1,2,-3.0,11,3,0.9755580278341582,0.024441972165885232,0
1,-1,1,1,3.0,11,0,0.9806792838313276,0.01932071616868003,1
0,1,1,1,1.0,11,2,0.9791129247484422,0.020887075251598303,0
0,-1,1,1,-3.0,11,0,0.9587217451940488,0.04127825480596166,0
1,-1,1,1,2.0,11,0,0.9669739694718783,0.03302603052814837,1
1,1,1,1,-2.0,11,2,0.964650605568101,0.03534939443193989,1
0,1,-1,1,,11,2,0.9706468431974206,0.029353156802572132,1
0,-1,-1,0,,11,-1,0.9671194804355633,0.03288051956440139,1
1,-1,1,0,1.0,11,-1,0.9718304383113735,0.028169561688628605,1
1,1,1,1,2.0,11,2,0.9673568021712267,0.03264319782875446,1
0,1,1,1,-3.0,11,2,0.9711136735051131,0.028886326494860313,0
1,-1,2,1,10.0,11,0,0.9546987825433145,0.045301217456729104,1
0,1,-1,2,,11,3,0.9311091522414586,0.06889084775848921,1
1,-1,1,0,0.0,11,-1,0.8747841016982686,0.12521589830177393,1
0,1,-1,1,,11,2,0.7470075169688969,0.25299248303106586,1
0,-1,1,0,-1.0,11,-1,0.45994968878373743,0.5400503112162268,0
0,-1,-1,1,,11,0,0.3607778725127164,0.6392221274872415,1
0,-1,1,0,1.0,11,-1,0.27529198395529036,0.724708016044712,0
0,-1,1,1,3.0,11,0,0.2571691777959306,0.7428308222040181,0
1,-1,2,1,10.0,11,0,0.28612908763137757,0.7138709123686275,1
1,1,1,2,-2.0,11,3,0.2910074263973873,0.7089925736025915,1
1,1,1,1,-1.0,11,2,0.300638261500043,0.6993617384999407,1
0,1,-1,1,,11,2,0.3153363968072174,0.6846636031927901,1
0,-1,-1,0,,11,-1,0.2862861249095461,0.7137138750904378,1
0,-1,-1,0,,11,-1,0.26277565772864325,0.7372243422714047,1
1,-1,2,0,10.0,11,-1,0.24403650676617725,0.7559634932338761,1
0,1,-1,2,,11,3,0.19888880995331523,0.8011111900467012,1
0,-1,1,0,-1.0,11,-1,0.07787860549468673,0.9221213945053394,0
0,-1,1,1,1.0,11,0,0.03432268923215872,0.9656773107678169,0
0,-1,1,1,-1.0,11,0,0.01947971652688183,0.9805202834730893,0
0,-1,-1,1,,11,0,0.016739625872359505,0.9832603741276883,1
0,-1,1,0,-3.0,11,-1,0.01047768452768705,0.9895223154723185,0
0,-1,1,1,2.0,11,0,0.010443152725599782,0.9895568472744175,0
0,-1,1,1,-2.0,11,0,0.016597387576427588,0.9834026124235218,0
0,-1,1,1,-3.0,11,0,0.03582729923136305,0.9641727007686512,0
1,-1,2,1,10.0,11,0,0.08965216295252022,0.9103478370474698,1
0,1,-1,2,,11,3,0.11754938360843768,0.8824506163915801,1
0,-1,-1,0,,11,-1,0.11125153301338903,0.8887484669865992,1
0,-1,1,0,-2.0,11,-1,0.10542276108955755,0.8945772389104458,0
0,-1,-1,1,,11,0,0.13108425491238687,0.8689157450875744,1
1,-1,2,0,-10.0,11,-1,0.15899442969743224,0.8410055703025788,1
0,1,-1,2,,11,3,0.16498881075847122,0.8350111892415129,1
0,-1,-1,0,,11,-1,0.13265207502821785,0.8673479249718234,1
0,-1,-1,0,,11,-1,0.1029800852486578,0.8970199147513168,1
0,-1,1,0,2.0,11,-1,0.07500295074548312,0.9249970492545017,0
0,-1,1,1,-1.0,11,0,0.0747511422774952,0.9252488577225289,0
0,-1,-1,1,,11,0,0.10194287302042569,0.8980571269795278,1
0,-1,-1,0,,11,-1,0.1307220253059469,0.869277974694036,1
1,-1,1,0,1.0,11,-1,0.1620293055587058,0.8379706944412738,1
0,1,1,1,1.0,11,2,0.1553810100861969,0.8446189899137599,0
0,-1,1,1,-1.0,11,0,0.07062469487387589,0.929375305126069,0
0,-1,1,1,1.0,11,0,0.04135917924087897,0.9586408207591464,0
0,-1,1,1,3.0,11,0,0.03483482304871541,0.9651651769513344,0
0,-1,-1,1,,11,0,0.04375053103877683,0.9562494689612515,1
0,-1,1,0,2.0,11,-1,0.05075044411287896,0.9492495558870931,0
0,-1,-1,1,,11,0,0.08357827535830699,0.9164217246416816,1
1,-1,2,0,-10.0,11,-1,0.11806407959502033,0.8819359204050018,1
0,1,1,2,2.0,11,3,0.1306089713621314,0.8693910286379154,0
0,-1,1,1,-3.0,11,0,0.08607955624268572,0.913920443757332,0
0,-1,-1,1,,11,0,0.07714594093085722,0.9228540590691638,1
0,-1,-1,0,,11,-1,0.06766746604398192,0.9323325339560169,1
0,-1,1,0,-3.0,11,-1,0.05733430792450269,0.942665692075486,0
0,-1,-1,1,,11,0,0.06825588676753327,0.9317441132324106,1
0,-1,-1,0,,11,-1,0.07837558173012028,0.9216244182699009,1
0,-1,-1,0,,11,-1,0.08802417608107789,0.9119758239189277,1
0,-1,1,0,3.0,11,-1,0.09751705418631385,0.9024829458136442,0
1,-1,2,1,10.0,11,0,0.1452719380828646,0.8547280619171818,1
0,1,1,2,-1.0,11,3,0.167461237213143,0.8325387627868023,0
0,-1,1,1,-2.0,11,0,0.13015534889728217,0.8698446511027674,0
0,-1,-1,1,,11,0,0.13046170923459852,0.8695382907653776,1
0,-1,-1,0,,11,-1,0.13173523415953106,0.8682647658404837,1
0,-1,1,0,-3.0,11,-1,0.13401755148187688,0.8659824485180927,0
0,-1,-1,1,,11,0,0.17583897818149893,0.8241610218184668,1
1,-1,2,0,10.0,11,-1,0.22262665325971637,0.7773733467402855,1
0,1,1,2,-2.0,11,3,0.2428851622342803,0.7571148377657357,0
0,-1,-1,1,,11,0,0.19515585973321461,0.804844140266833,1
0,-1,1,0,-1.0,11,-1,0.15286032894449592,0.847139671055513,0
0,-1,-1,1,,11,0,0.152053562244868,0.8479464377551045,1
0,-1,1,0,-1.0,11,-1,0.1528129716876237,0.8471870283123343,0
1,-1,2,1,10.0,11,0,0.19503023594690982,0.8049697640530435,1
0,1,1,2,2.0,11,3,0.21204885892769096,0.7879511410723521,0
0,-1,-1,1,,11,0,0.16287813868441525,0.8371218613155625,1
0,-1,1,0,-3.0,11,-1,0.11866071232153504,0.881339287678472,0
0,-1,1,1,0.0,11,0,0.11336151487438617,0.8866384851256501,0
0,-1,1,1,1.0,11,0,0.14105046769359147,0.8589495323063886,0
0,-1,1,1,-1.0,11,0,0.23271295480638785,0.7672870451935743,0
1,-1,2,1,10.0,11,0,0.4909240855937296,0.5090759144062251,1
0,1,-1,2,,11,3,0.6588784805271558,0.341121519472844,1
0,-1,-1,0,,11,-1,0.7289850249661918,0.2710149750337776,1
1,-1,1,0,-2.0,11,-1,0.8150106381581977,0.18498936184178233,1
1,1,1,1,-3.0,11,2,0.847907913637805,0.15209208636222157,1
0,1,-1,1,,11,2,0.8928090497652422,0.10719095023480407,1
1,-1,1,0,0.0,11,-1,0.9068649390889678,0.09313506091101402,1
0,1,-1,1,,11,2,0.8997371692580343,0.10026283074197016,1
1,-1,2,0,-10.0,11,-1,0.8665263296853175,0.13347367031470314,1
0,1,1,2,1.0,11,3,0.8142879059779327,0.18571209402209687,0
0,-1,1,1,1.0,11,0,0.6108872044227738,0.389112795577279,0
0,-1,-1,1,,11,0,0.5455123520845295,0.4544876479154804,1
0,-1,-1,0,,11,-1,0.4922514743080058,0.5077485256919788,1
0,-1,-1,0,,11,-1,0.4493636285731652,0.5506363714268834,1
0,-1,-1,0,,11,-1,0.4154469364775509,0.5845530635224125,1
0,-1,-1,0,,11,-1,0.38939276042707843,0.6106072395728992,1
0,-1,1,0,2.0,11,-1,0.37034946551032794,0.6296505344897094,0
0,-1,1,1,-2.0,11,0,0.40514653116454746,0.5948534688355022,0
1,-1,2,1,-10.0,11,0,0.5327236908405631,0.4672763091594794,1
0,1,-1,2,,11,3,0.6125804077942452,0.3874195922057062,1
0,-1,-1,0,,11,-1,0.6355067917104024,0.36449320828960285,1
1,-1,1,0,1.0,11,-1,0.6685642828323924,0.33143571716759285,1
0,1,-1,1,,11,2,0.660726392673959,0.33927360732607315,1
0,-1,1,0,2.0,11,-1,0.6066055956928452,0.3933944043071218,0
1,-1,2,1,-10.0,11,0,0.6134293942407053,0.3865706057593174,1
0,1,-1,2,,11,3,0.5994969958001298,0.40050300419987783,1
0,-1,1,0,0.0,11,-1,0.5337491036660256,0.46625089633401173,0
0,-1,-1,1,,11,0,0.532969024196755,0.46703097580326425,1
0,-1,1,0,-2.0,11,-1,0.5403994849777936,0.45960051502220123,0
1,-1,2,1,-10.0,11,0,0.6171383487005111,0.3828616512994815,1
0,1,-1,2,,11,3,0.662018801572058,0.3379811984279751,1
1,-1,1,0,-2.0,11,-1,0.6632961971141252,0.33670380288584495,1
0,1,-1,1,,11,2,0.621848577883129,0.37815142211683533,1
0,-1,-1,0,,11,-1,0.5091861203743172,0.49081387962562906,1
0,-1,1,0,-3.0,11,-1,0.4135853648994804,0.5864146351004673,0
1,-1,2,1,10.0,11,0,0.3943351427220932,0.6056648572778561,1
0,1,-1,2,,11,3,0.3479827099525829,0.6520172900474196,1
0,-1,1,0,0.0,11,-1,0.22193841498478967,0.7780615850151968,0
0,-1,-1,1,,11,0,0.18282036696783593,0.8171796330321952,1
0,-1,-1,0,,11,-1,0.14807220003362254,0.8519277999664269,1
0,-1,-1,0,,11,-1,0.1165580981040189,0.8834419018959612,1
0,-1,1,0,1.0,11,-1,0.08724795723928076,0.9127520427607299,0
0,-1,-1,1,,11,0,0.08785659030126756,0.9121434096987653,1
0,-1,1,0,1.0,11,-1,0.0880937805425231,0.9119062194575139,0
1,-1,2,1,-10.0,11,0,0.11880179913173299,0.8811982008682268,1
0,1,-1,2,,11,3,0.12827462633261727,0.8717253736673856,1
0,-1,-1,0,,11,-1,0.10314772772837708,0.8968522722716226,1
0,-1,1,0,-2.0,11,-1,0.07932559577841017,0.9206744042216185,0
0,-1,-1,1,,11,0,0.08273788539162873,0.917262114608391,1
0,-1,-1,0,,11,-1,0.08562355399755328,0.914376446002392,1
0,-1,-1,0,,11,-1,0.08807692567393773,0.9119230743260311,1
0,-1,1,0,3.0,11,-1,0.09017819397458816,0.9098218060254486,0
0,-1,1,1,1.0,11,0,0.12410722481641545,0.8758927751836268,0
1,-1,2,1,10.0,11,0,0.22783237536949985,0.7721676246305036,1
0,1,1,2,-3.0,11,3,0.2895537480960483,0.7104462519040003,0
0,-1,1,1,2.0,11,0,0.276629959336352,0.7233700406636621,0
0,-1,-1,1,,11,0,0.31309184762818804,0.6869081523717647,1
0,-1,-1,0,,11,-1,0.35665506384843243,0.6433449361515384,1
1,-1,1,0,2.0,11,-1,0.4087435622877401,0.5912564377122154,1
0,1,1,1,-1.0,11,2,0.4114349910494254,0.5885650089505472,0
0,-1,-1,1,,11,0,0.32740687759298936,0.6725931224070216,1
0,-1,-1,0,,11,-1,0.2548519785787946,0.7451480214212169,1
0,-1,1,0,0.0,11,-1,0.1913986862899478,0.8086013137100923,0
0,-1,1,1,3.0,11,0,0.18078094545659715,0.8192190545433634,0
0,-1,1,1,0.0,11,0,0.21111694966423045,0.7888830503357572,0
0,-1,1,1,-2.0,11,0,0.31635427166357255,0.6836457283364339,0
1,-1,2,1,10.0,11,0,0.6142589699051545,0.3857410300948647,1
0,1,-1,2,,11,3,0.8100320549533926,0.1899679450466068,1
1,-1,1,0,2.0,11,-1,0.8966797829078423,0.10332021709219819,1
0,1,-1,1,,11,2,0.9337611470788221,0.06623885292118038,1
0,-1,-1,0,,11,-1,0.9467647410250513,0.05323525897496995,1
1,-1,2,0,-10.0,11,-1,0.9693295753859644,0.030670424614090485,1
0,1,1,2,3.0,11,3,0.9861455967021611,0.01385440329788242,0
1,-1,1,1,-2.0,11,0,0.9883613215532323,0.01163867844671092,1
0,1,-1,1,,11,2,0.9867482426550548,0.013251757344899646,1
0,-1,-1,0,,11,-1,0.9801975789976777,0.019802421002340215,1
1,-1,1,0,1.0,11,-1,0.9814588911703807,0.018541108829638848,1
0,1,-1,1,,11,2,0.9762676377821893,0.02373236221783603,1
0,-1,1,0,-3.0,11,-1,0.9610555103140302,0.03894448968602228,0
1,-1,1,1,2.0,11,0,0.9732429361965393,0.02675706380340561,1
0,1,-1,1,,11,2,0.9755975662028353,0.024402433797109793,1
1,-1,2,0,10.0,11,-1,0.9697379008534139,0.030262099146630864,1
1,1,1,2,0.0,11,3,0.961051006060412,0.03894899393955505,1
0,1,-1,1,,11,2,0.9608350594495078,0.03916494055049144,1
0,-1,-1,0,,11,-1,0.9480845237868387,0.05191547621317439,1
0,-1,-1,0,,11,-1,0.944231821971753,0.05576817802819882,1
0,-1,-1,0,,11,-1,0.9491510204357838,0.050848979564219625,1
1,-1,1,0,1.0,11,-1,0.9630029134076408,0.03699708659234647,1
0,1,-1,1,,11,2,0.9645135258137838,0.03548647418621535,1
1,-1,1,0,0.0,11,-1,0.9547212063369787,0.045278793663006425,1
0,1,-1,1,,11,2,0.9268950146054701,0.0731049853944943,1
0,-1,-1,0,,11,-1,0.8619080790173164,0.13809192098271195,1
1,-1,2,0,10.0,11,-1,0.8110950858750933,0.1889049141248549,1
0,1,-1,2,,11,3,0.731941342248367,0.26805865775162996,1
0,-1,-1,0,,11,-1,0.5482204778855606,0.45177952211439354,1
0,-1,-1,0,,11,-1,0.39089371796665034,0.6091062820332945,1
0,-1,1,0,2.0,11,-1,0.25481851025938584,0.7451814897406236,0
0,-1,1,1,-3.0,11,0,0.21250454237062757,0.7874954576293802,0
1,-1,2,1,-10.0,11,0,0.21660027474210516,0.7833997252578743,1
0,1,-1,2,,11,3,0.19853868320072096,0.8014613167992475,1
0,-1,-1,0,,11,-1,0.1281723268225013,0.8718276731775068,1
0,-1,1,0,3.0,11,-1,0.06447721631071042,0.9355227836892546,0
0,-1,1,1,-2.0,11,0,0.04384157417980114,0.9561584258201846,0
0,-1,1,1,-2.0,11,0,0.04317303936258344,0.9568269606374603,0
0,-1,1,1,2.0,11,0,0.06172348648996543,0.9382765135100838,0
0,-1,-1,1,,11,0,0.12025183453842439,0.8797481654615925,1
1,-1,2,0,10.0,11,-1,0.18458363534614672,0.8154163646538153,1
0,1,-1,2,,11,3,0.21853482240360572,0.7814651775964256,1
0,-1,-1,0,,11,-1,0.21116586286203598,0.7888341371379374,1
0,-1,-1,0,,11,-1,0.20687553507287215,0.7931244649271442,1
0,-1,-1,0,,11,-1,0.20552360075273496,0.7944763992472845,1
0,-1,1,0,0.0,11,-1,0.20706586911756986,0.7929341308823764,0
0,-1,1,1,-2.0,11,0,0.2571073852599573,0.7428926147400651,0
1,-1,1,1,3.0,11,0,0.4116472187400512,0.5883527812599182,1
0,1,-1,1,,11,2,0.4724585617297547,0.5275414382702591,1
1,-1,2,0,10.0,11,-1,0.4813412681412507,0.5186587318587164,1
1,1,1,2,2.0,11,3,0.46737819839545003,0.5326218016045794,1
1,1,1,1,-1.0,11,2,0.4609838430924792,0.5390161569074942,1
0,1,-1,1,,11,2,0.4619491894352748,0.5380508105647221,1
0,-1,1,0,1.0,11,-1,0.4148895103416628,0.5851104896583654,0
1,-1,1,1,-2.0,11,0,0.42534756646079686,0.5746524335391553,1
1,1,2,1,-10.0,11,2,0.39005651339711594,0.609943486602929,1
0,1,-1,2,,11,3,0.35529399199070516,0.6447060080093137,1
0,-1,1,0,-2.0,11,-1,0.2511174390870656,0.7488825609129344,0
0,-1,-1,1,,11,0,0.22290196191660966,0.7770980380834295,1
0,-1,1,0,1.0,11,-1,0.19898228802957965,0.8010177119704185,0
0,-1,-1,1,,11,0,0.21699596738208568,0.7830040326179001,1
0,-1,1,0,1.0,11,-1,0.23877550150884885,0.7612244984911446,0
1,-1,2,1,-10.0,11,0,0.32846073954335436,0.6715392604566123,1
0,1,-1,2,,11,3,0.3802240073254394,0.6197759926745284,1
0,-1,1,0,2.0,11,-1,0.38281991135264754,0.6171800886473076,0
0,-1,-1,1,,11,0,0.4475311574156355,0.5524688425843727,1
0,-1,-1,0,,11,-1,0.5244866808457408,0.4755133191542793,1
1,-1,1,0,1.0,11,-1,0.6162019329177226,0.38379806708224673,1
0,1,1,1,2.0,11,2,0.6460743739846082,0.3539256260154091,0
1,-1,2,1,-10.0,11,0,0.6070706261978115,0.392929373802168,1
1,1,1,2,2.0,11,3,0.5380493902667611,0.46195060973327484,1
0,1,-1,1,,11,2,0.4814399660283835,0.5185600339715785,1
0,-1,1,0,-2.0,11,-1,0.33600884272888026,0.6639911572710856,0
0,-1,-1,1,,11,0,0.29188058964424846,0.7081194103557611,1
0,-1,1,0,-1.0,11,-1,0.2545602156256338,0.7454397843744205,0
0,-1,-1,1,,11,0,0.26538258426228467,0.734617415737715,1
0,-1,1,0,-1.0,11,-1,0.28063514970209424,0.7193648502979533,0
0,-1,-1,1,,11,0,0.3610491218423945,0.6389508781576446,1
1,-1,1,0,-1.0,11,-1,0.4544775078345261,0.5455224921654667,1
1,1,2,1,10.0,11,2,0.48329016817999887,0.5167098318199992,1
1,1,1,2,0.0,11,3,0.5136694229831353,0.4863305770169005,1
0,1,-1,1,,11,2,0.5535338852387722,0.4464661147612327,1
0,-1,-1,0,,11,-1,0.5480158473318273,0.4519841526681487,1
0,-1,1,0,-3.0,11,-1,0.5508522555875657,0.4491477444124367,0
1,-1,2,1,-10.0,11,0,0.6199574668035591,0.38004253319643916,1
1,1,1,2,1.0,11,3,0.6592387333712905,0.34076126662876505,1
0,1,-1,1,,11,2,0.7102549921879096,0.2897450078120716,1
0,-1,-1,0,,11,-1,0.7177406810366466,0.28225931896335293,1
0,-1,1,0,2.0,11,-1,0.7350353468632308,0.2649646531367247,0
1,-1,1,1,-1.0,11,0,0.8261922155231862,0.17380778447680734,1
0,1,1,1,2.0,11,2,0.8622847048563607,0.1377152951436221,0
0,-1,-1,1,,11,0,0.8501169178859417,0.14988308211404633,1
0,-1,-1,0,,11,-1,0.8477173102019117,0.1522826897981216,1
0,-1,-1,0,,11,-1,0.8550074456382092,0.1449925543617843,1
1,-1,1,0,-1.0,11,-1,0.872225617427883,0.12777438257206702,1
1,1,1,1,1.0,11,2,0.8639603181581074,0.13603968184194354,1
0,1,-1,1,,11,2,0.8653283066070165,0.13467169339293972,1
1,-1,1,0,2.0,11,-1,0.8392372900379338,0.1607627099620568,1
1,1,1,1,2.0,11,2,0.7677531030895529,0.23224689691041936,1
0,1,-1,1,,11,2,0.7107813749428187,0.28921862505713997,1
0,-1,-1,0,,11,-1,0.5716240178729044,0.42837598212708633,1
0,-1,1,0,0.0,11,-1,0.4534361287864857,0.5465638712134903,0
0,-1,1,1,-1.0,11,0,0.42375235140872447,0.5762476485912652,0
1,-1,2,1,-10.0,11,0,0.4493549888685091,0.550645011131479,1
0,1,-1,2,,11,3,0.45117353567660506,0.5488264643233787,1
1,-1,1,0,-3.0,11,-1,0.40518302190473765,0.594816978095301,1
1,1,-1,1,,11,2,0.27977097753491115,0.720229022465072,0
1,1,1,0,0.0,11,1,0.2428901068652294,0.7571098931347282,1
1,1,1,1,-2.0,11,2,0.2113486097356632,0.788651390264297,1
0,1,-1,1,,11,2,0.18411548673739533,0.8158845132626127,1
0,-1,1,0,2.0,11,-1,0.0981518914822765,0.9018481085177695,0
0,-1,1,1,2.0,11,0,0.07030923558088577,0.9296907644190681,0
0,-1,1,1,0.0,11,0,0.06943013323124199,0.9305698667687317,0
1,-1,2,1,10.0,11,0,0.09453082300039635,0.9054691769995764,1
0,1,-1,2,,11,3,0.1002424244406399,0.8997575755593572,1
0,-1,-1,0,,11,-1,0.07346673957852977,0.9265332604214567,1
0,-1,1,0,3.0,11,-1,0.047313487190769714,0.952686512809209,0
0,-1,1,1,-1.0,11,0,0.04369657426143889,0.9563034257385058,0
0,-1,-1,1,,11,0,0.05856848635976877,0.941431513640183,1
0,-1,1,0,-2.0,11,-1,0.07251968004520949,0.9274803199548353,0
1,-1,2,1,-10.0,11,0,0.12377204753109497,0.8762279524689056,1
0,1,-1,2,,11,3,0.14902014375771916,0.850979856242325,1
0,-1,-1,0,,11,-1,0.138107377143806,0.8618926228562195,1
0,-1,-1,0,,11,-1,0.12857619698524037,0.8714238030147082,1
0,-1,-1,0,,11,-1,0.12011505684313685,0.8798849431568598,1
0,-1,1,0,3.0,11,-1,0.11244738676108329,0.8875526132388625,0
1,-1,2,1,10.0,11,0,0.13700460005136644,0.8629953999485936,1
0,1,-1,2,,11,3,0.14073136345817017,0.8592686365418163,1
0,-1,-1,0,,11,-1,0.10742876186544735,0.8925712381345919,1
0,-1,1,0,-1.0,11,-1,0.07627138985965709,0.923728610140299,0
0,-1,-1,1,,11,0,0.0740857601210823,0.925914239878917,1
0,-1,1,0,2.0,11,-1,0.07105347198785167,0.928946528012148,0
0,-1,1,1,-3.0,11,0,0.09358728026225803,0.9064127197377434,0
0,-1,1,1,0.0,11,0,0.16690369304178224,0.8330963069582108,0
0,-1,-1,1,,11,0,0.3730476045592742,0.6269523954407729,1
1,-1,2,0,-10.0,11,-1,0.6106385225401444,0.38936147745990696,1
0,1,-1,2,,11,3,0.7660696800325365,0.23393031996747374,1
1,-1,1,0,-2.0,11,-1,0.8324016698608013,0.16759833013921813,1
1,1,1,1,1.0,11,2,0.8552290694214333,0.1447709305785741,1
0,1,-1,1,,11,2,0.8890596087585949,0.11094039124134868,1
0,-1,-1,0,,11,-1,0.8956135755613226,0.10438642443865813,1
1,-1,1,0,1.0,11,-1,0.911841133661582,0.08815886633845887,1
0,1,-1,1,,11,2,0.90731722404574,0.09268277595426382,1
1,-1,2,0,-10.0,11,-1,0.878932249856595,0.12106775014341775,1
0,1,-1,2,,11,3,0.8338971220597897,0.16610287794024123,1
0,-1,-1,0,,11,-1,0.7259279633905327,0.27407203660949525,1
0,-1,1,0,-2.0,11,-1,0.6364682587834544,0.36353174121651266,0
0,-1,-1,1,,11,0,0.6216637036557622,0.3783362963442154,1
0,-1,-1,0,,11,-1,0.6160129066633868,0.38398709333664555,1
0,-1,-1,0,,11,-1,0.6193311597584129,0.3806688402415655,1
1,-1,2,0,10.0,11,-1,0.6317269269421372,0.3682730730578988,1
0,1,-1,2,,11,3,0.6238178526165664,0.37618214738346706,1
0,-1,-1,0,,11,-1,0.5680227688383988,0.43197723116158926,1
0,-1,-1,0,,11,-1,0.523627229965276,0.47637277003468037,1
0,-1,1,0,-1.0,11,-1,0.4891800755103389,0.5108199244896515,0
1,-1,2,1,10.0,11,0,0.5116725532920061,0.48832744670803907,1
0,1,1,2,-1.0,11,3,0.5112403622326194,0.4887596377674363,0
0,-1,-1,1,,11,0,0.4215819022727983,0.5784180977272183,1
0,-1,1,0,0.0,11,-1,0.3452721925292232,0.6547278074708318,0
0,-1,1,1,0.0,11,0,0.3346374652141663,0.6653625347858062,0
