ID,block,theta,prev_resp,resp,correct,isi_ms,Gl_Prob_State_ext,Gl_Prob_State_int
1,1,-1,-1,0,1,960,0.9999903352660126,9.664734041290297e-06
1,1,1,-1,1,1,380,0.9999917166738631,8.283326110131354e-06
1,1,-1,1,0,1,760,0.9999923463553422,7.653644616017612e-06
1,1,1,-1,1,1,0,0.9999923300066181,7.669993393604549e-06
1,1,-1,1,0,1,640,0.9999916648833451,8.335116692347651e-06
1,1,-1,-1,0,1,560,0.9999902393401506,9.760659816766023e-06
1,1,-1,-1,1,0,700,0.9999890282717201,1.0971728267566383e-05
1,1,-1,1,0,1,200,0.9999893837839046,1.0616216107230682e-05
1,1,1,-1,1,1,540,0.9999888854581863,1.1114541844219657e-05
1,1,-1,1,0,1,620,0.9999874496472498,1.2550352719217938e-05
1,1,1,-1,1,1,840,0.9999848353409578,1.5164658997048614e-05
1,1,-1,1,0,1,500,0.9999806037108825,1.9396289119061874e-05
