ID,block,theta,prev_resp,resp,correct,isi_ms,Gl_Prob_State_ext,Gl_Prob_State_int
1,1,-1,0,0,1,640,0.9796851422955272,0.02031485770452152
1,1,1,-1,1,1,100,0.9753981217404742,0.024601878259550358
1,1,-1,1,0,1,920,0.9657576215358874,0.03424237846415896
1,1,1,-1,1,1,620,0.9610499292056828,0.038950070794325276
1,1,1,1,1,1,440,0.9493339150228801,0.05066608497714668
1,1,1,1,1,1,580,0.9314416726442796,0.06855832735575942
1,1,-1,1,0,1,680,0.9044774816260667,0.09552251837389118
1,1,-1,-1,0,1,820,0.8860673740439095,0.1139326259560879
1,1,1,-1,1,1,460,0.8760178834388025,0.12398211656123463
1,1,-1,1,0,1,680,0.8513413593077366,0.1486586406923006
1,1,-1,-1,0,1,1000,0.8352342670686612,0.16476573293131996
1,1,-1,-1,0,1,1000,0.8277313343887023,0.17226866561130835
1,1,-1,-1,0,1,360,0.8281656734535675,0.17183432654638825
1,1,1,-1,0,0,800,0.8365758898916228,0.16342411010833185
1,1,1,-1,1,1,280,0.888403240735243,0.11159675926475335
1,1,1,1,1,1,880,0.9155656127942488,0.08443438720578127
1,1,1,1,1,1,760,0.9332419915566107,0.06675800844342941
1,1,-1,1,0,1,40,0.9442931616165178,0.05570683838344463
1,1,-1,-1,1,0,240,0.9618643037505535,0.038135696249452226
1,1,1,1,1,1,300,0.9670177852851523,0.03298221471485297
1,1,-1,1,0,1,60,0.9693433661065731,0.030656633893393806
1,1,1,-1,1,1,600,0.9761890240811706,0.02381097591881382
1,1,-1,1,0,1,980,0.9784800078786206,0.021519992121385573
1,1,1,-1,1,1,460,0.9849334023675139,0.015066597632542443
1,1,1,1,1,1,540,0.9878406515368584,0.012159348463101185
1,1,1,1,1,1,560,0.9897340102964656,0.010265989703580333
1,1,-1,1,1,0,40,0.9909199040538084,0.009080095946186252
1,1,-1,1,1,0,460,0.9905980105272129,0.009401989472778163
1,1,1,1,1,1,780,0.9886609894661108,0.011339010533877307
1,1,1,1,1,1,20,0.9857970931687436,0.014202906831261644
1,1,-1,1,0,1,820,0.9815428222658543,0.01845717773419062
1,1,-1,-1,1,0,220,0.981134645976483,0.018865354023496664
1,1,1,1,1,1,580,0.9744581778248681,0.025541822175140887
1,1,-1,1,0,1,340,0.964528425204735,0.035471574795299415
1,1,1,-1,1,1,1000,0.9596000647698503,0.04039993523009823
1,1,-1,1,0,1,340,0.9474429937491783,0.05255700625086453
1,1,1,-1,1,1,240,0.9409561477265055,0.059043852273526674
1,1,-1,1,0,1,660,0.9250903034994591,0.07490969650056241
1,1,-1,-1,0,1,600,0.9157697112038704,0.08423028879612272
1,1,-1,-1,0,1,160,0.9131617862201791,0.08683821377985126
1,1,1,-1,1,1,960,0.9170347267360798,0.0829652732639087
1,1,-1,1,0,1,300,0.9121350505971138,0.08786494940290174
1,1,-1,-1,0,1,420,0.9129924005647765,0.08700759943526507
1,1,1,0,1,1,740,0.9204747138517843,0.07952528614817045
1,1,-1,1,0,1,400,0.9210949758197159,0.07890502418031524
1,1,1,-1,1,1,180,0.9273620461448303,0.07263795385517072
1,1,-1,1,0,1,80,0.9254227049887377,0.07457729501123601
1,1,1,-1,1,1,660,0.9289607572541967,0.07103924274581327
1,1,-1,1,0,1,20,0.9244767846507256,0.07552321534928022
1,1,-1,-1,0,1,160,0.9255072348268168,0.07449276517313652
1,1,1,-1,1,1,240,0.9328808397387522,0.06711916026119927
1,1,1,1,1,1,680,0.9322877397255566,0.06771226027449455
1,1,1,1,0,0,700,0.9271310449466535,0.07286895505331398
1,1,-1,-1,0,1,140,0.9408928253828607,0.05910717461713283
1,1,-1,-1,1,0,660,0.9628964107999789,0.037103589199964364
1,1,-1,1,1,0,400,0.9705298614851378,0.02947013851491892
1,1,-1,1,0,1,400,0.9733428051307143,0.026657194869332147
1,1,1,-1,1,1,320,0.9805842874337392,0.019415712566313924
1,1,1,1,1,1,860,0.9836090882221927,0.01639091177777971
1,1,1,1,1,1,260,0.9852173255567356,0.014782674443234384
1,1,-1,1,1,0,640,0.9856692801572967,0.01433071984271947
1,1,1,1,1,1,720,0.9837502964512498,0.016249703548750546
1,1,1,1,1,1,80,0.9803894873919078,0.01961051260813453
1,1,1,1,1,1,120,0.975042932139341,0.024957067860685914
